,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
77,The First Noel,The First Noel,Gabby Barrett,['Gabby Barrett'],25W3eewfp10geV3fzWIGq3,0.458,0.351,10.0,-6.049,1.0,0.0244,0.696,0.0,0.143,0.102,79.993,261305.0,3.0
78,Love You Like I Used To,Love You Like I Used To,Russell Dickerson,['Russell Dickerson'],1D7cfiC5mxqHfTCcOiRBej,0.501,0.788,10.0,-4.624,1.0,0.0415,0.12,0.0,0.137,0.61,152.047,186613.0,4.0
79,Champagne Night,Champagne Night - From Songland,Lady A,['Lady A'],48F2xnWq3LuzYWML327Z2r,0.523,0.927,4.0,-2.796,1.0,0.0489,0.0272,5.98e-06,0.168,0.939,149.929,185070.0,4.0
80,Prisoner,,Miley Cyrus Featuring Dua Lipa,,,,,,,,,,,,,,,
81,Good Time,GOOD TIME,Niko Moon,['Niko Moon'],2S8UMuLJ0z8agFgFGJ6Ztt,0.802,0.59,5.0,-7.189,1.0,0.0493,0.0874,0.0,0.275,0.687,138.084,214720.0,4.0
82,7 Summers,7 Summers,Morgan Wallen,['Morgan Wallen'],4obHzpwGrjoTuZh2DItEMZ,0.466,0.786,0.0,-5.13,1.0,0.0328,0.417,6.1e-05,0.125,0.571,203.903,210507.0,4.0
83,Adderall (Corvette Corvette),Adderall (Corvette Corvette) - Remix,Popp Hunna,"['Popp Hunna', 'Lil Uzi Vert']",2Y3USTCETS4xbjJOzT1Icm,0.921,0.718,4.0,-3.545,0.0,0.299,0.217,0.0,0.189,0.677,141.06,176383.0,4.0
84,You're Mines Still,,Yung Bleu Featuring Drake,,,,,,,,,,,,,,,
85,Tequila Shots,Tequila Shots,Kid Cudi,['Kid Cudi'],30KctD1WsHKTIYczXjip5a,0.712,0.556,5.0,-7.214,0.0,0.0531,0.084,5.04e-05,0.527,0.22,90.494,193293.0,4.0
86,Back To The Streets,,Saweetie Featuring Jhene Aiko,,,,,,,,,,,,,,,
87,Bichota,BICHOTA,Karol G,['KAROL G'],0m4sRuVaauoQEqdZg1wqRg,0.863,0.666,1.0,-4.158,0.0,0.152,0.212,0.000493,0.103,0.838,163.908,178947.0,4.0
88,Way Out,,Jack Harlow Featuring Big Sean,,,,,,,,,,,,,,,
89,Hit Different,,SZA Featuring Ty Dolla $ign,,,,,,,,,,,,,,,
90,'Tis The Damn Season,‘tis the damn season,Taylor Swift,['Taylor Swift'],7dW84mWkdWE5a6lFWxJCBG,0.575,0.434,5.0,-8.193,1.0,0.0312,0.735,6.59e-05,0.105,0.348,145.916,229840.0,4.0
91,Damage,Damage,H.E.R.,['H.E.R.'],0KS2h61pHQ4WmOwruD7uxD,0.646,0.696,1.0,-6.505,1.0,0.065,0.113,0.0,0.115,0.18,81.336,223415.0,4.0
92,Backdoor,Backdoor,Lil Durk,['Lil Durk'],3xUoEjDFhHCWlIeLRoTabt,0.625,0.552,4.0,-7.593,0.0,0.325,0.111,3.61e-06,0.294,0.239,81.142,200000.0,4.0
93,Silent Night,Silent Night,Carrie Underwood,['Carrie Underwood'],3z63V6OraICzWEyTCcbezn,0.243,0.169,7.0,-9.752,1.0,0.0356,0.927,0.0,0.101,0.0932,83.138,211115.0,3.0
94,Golden,Golden,Harry Styles,['Harry Styles'],45S5WTQEGOB1VHr1Q4FuPl,0.448,0.838,4.0,-5.257,0.0,0.0557,0.21,0.000131,0.131,0.254,139.863,208907.0,4.0
95,Hole In The Bottle,hole in the bottle,Kelsea Ballerini,['Kelsea Ballerini'],2yySWxfeRN2QRZnFMnYMQl,0.478,0.873,4.0,-3.637,1.0,0.122,0.0486,0.0,0.374,0.739,104.365,155668.0,4.0
96,"No Body, No Crime",,Taylor Swift Featuring HAIM,,,,,,,,,,,,,,,
97,Moonwalking In Calabasas,Moonwalking in Calabasas (feat. Blueface) - Remix,DDG,"['DDG', 'Blueface']",73xjJ1TIE6WP3HNKczQE4F,0.925,0.322,11.0,-9.8,0.0,0.112,0.103,0.0,0.137,0.712,129.957,170233.0,4.0
98,Took Her To The O,Took Her To The O,King Von,['King Von'],7fEoXCZTZFosUFvFQg1BmW,0.82,0.592,1.0,-7.002,1.0,0.29,0.0149,4.71e-06,0.121,0.4,159.98,196180.0,4.0
99,Put Your Records On,Put Your Records On,Ritt Momney,['Ritt Momney'],6AGOKlMZWLCaEJGnaROtF9,0.399,0.491,6.0,-10.778,0.0,0.0538,0.0563,0.00089,0.11,0.151,91.066,210463.0,4.0
100,,Knockin' Boots,,['Luke Bryan'],2opQESZb7JsRKCvWMBPeuv,0.728,0.682,2.0,-3.749,1.0,0.218,0.127,0.0,0.337,0.643,131.901,200067.0,4.0
101,,cheers (with Wiz Khalifa),,"['blackbear', 'Wiz Khalifa']",294CLJ9yQQZ7fg9QB7ve16,0.795,0.642,9.0,-4.431,1.0,0.0288,0.0509,0.0,0.17,0.669,97.999,201010.0,4.0
102,,The Woo (feat. 50 Cent & Roddy Ricch),,"['Pop Smoke', '50 Cent', 'Roddy Ricch']",1H7KnK26kc1YyellpbINEn,0.49,0.618,1.0,-5.655,1.0,0.104,0.0221,3.77e-06,0.259,0.286,99.7,201600.0,4.0
103,,La Jeepeta - Remix,,"['Nio Garcia', 'Anuel AA', 'Myke Towers', 'Brray', 'Juanka']",1mohfLaTJtB2RplHLQVM70,0.815,0.715,4.0,-4.65,0.0,0.207,0.3,4.83e-06,0.091,0.786,176.007,345241.0,4.0
104,,X Games,,"['D3 The Rocstar', 'G Perico', 'Emission']",1qmQZ6UItoCLZsxGTViyqK,0.758,0.704,0.0,-7.882,1.0,0.558,0.0116,0.0,0.0698,0.279,100.088,135840.0,4.0
105,,Head & Heart (feat. MNEK),,"['Joel Corry', 'MNEK']",6cx06DFPPHchuUAcTxznu9,0.734,0.874,8.0,-3.158,1.0,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,166028.0,4.0
106,,"Lemonade (feat. Gunna, Don Toliver & NAV)",,"['Internet Money', 'Gunna', 'Don Toliver', 'NAV']",7hxHWCCAIIxFLCzvDgnQHX,0.8,0.658,1.0,-6.142,0.0,0.079,0.25,0.0,0.111,0.462,140.042,195429.0,4.0
107,,El Chino (En Vivo),,"['Luis R Conriquez', 'La Decima Banda']",4b148u8CHf38OU1yW5Xf1F,0.657,0.538,0.0,-5.831,0.0,0.124,0.637,0.0,0.104,0.832,111.61,180048.0,3.0
108,,CANCIÓN CON YANDEL,,"['Yandel', 'Bad Bunny']",3pm4XtcsRIFFtH2UErk62R,0.75,0.741,9.0,-4.43,1.0,0.402,0.447,0.0,0.121,0.495,79.968,209180.0,4.0
109,,Mil Gracias Por Existir,,"['Marca MP', 'Grupo Firme']",1HAvMItHMFRlnrbOXZBL8X,0.552,0.263,0.0,-6.827,1.0,0.0454,0.737,0.0,0.491,0.858,130.698,225541.0,4.0
110,,death bed (coffee for your head),,"['Powfu', 'beabadoobee']",7eJMfftS33KTjuF7lTsMCx,0.726,0.431,8.0,-8.765,0.0,0.135,0.731,0.0,0.696,0.348,144.026,173333.0,4.0
111,,Body Like A Back Road,,['Sam Hunt'],7FpBQ067pHB67deawpbbcY,0.736,0.458,5.0,-7.437,1.0,0.0316,0.441,0.0,0.148,0.65,98.977,162547.0,4.0
112,,Getting Over Him,,"['Lauren Alaina', 'Jon Pardi']",0OCY4cY7ZhmFMLR8Zipb51,0.567,0.868,8.0,-4.699,1.0,0.0605,0.0931,0.0,0.0986,0.517,154.07,167678.0,4.0
113,,Underdog,,['Alicia Keys'],7FsAFw1oZeTJUZmIzSh0cg,0.657,0.726,0.0,-4.74,0.0,0.0458,0.542,0.0,0.137,0.282,90.105,204400.0,4.0
114,,How You Like That,,['BLACKPINK'],4SFknyjLcyTLJFPKD2m96o,0.812,0.761,11.0,-5.222,1.0,0.0812,0.0465,0.000135,0.0601,0.344,130.032,182956.0,4.0
115,,West Coast (feat. Quinn XCII),,"['DVBBS', 'Quinn XCII']",4fCE1SCDulouoac9Q8XroU,0.714,0.798,5.0,-4.239,0.0,0.0612,0.00248,0.000678,0.103,0.659,119.017,150819.0,4.0
116,,E-GIRLS ARE RUINING MY LIFE!,,"['CORPSE', 'Savage Ga$p']",7bCfHiRcfUjG0YVVNUL7Ve,0.614,0.937,1.0,-7.443,1.0,0.115,0.00161,0.00136,0.103,0.386,84.98,105176.0,4.0
117,,Hit Different,,"['SZA', 'The Neptunes', 'Pharrell Williams', 'Ty Dolla $ign']",7Bar1kLTmsRmH6FCKKMEyU,0.679,0.516,0.0,-6.371,0.0,0.0452,0.199,0.0,0.0965,0.716,120.074,202008.0,4.0
118,,Next Girl,,['Carly Pearce'],4QpWhd7l2NrmGmfw4qGlpa,0.583,0.867,11.0,-4.17,1.0,0.0637,0.143,0.0,0.0863,0.962,160.096,164678.0,4.0
119,,Little Things (with Quinn XCII & Chelsea Cutler),,"['Louis The Child', 'Quinn XCII', 'Chelsea Cutler']",52681Ivj8kgCi90Lu8B9fl,0.553,0.636,6.0,-4.38,1.0,0.152,0.189,0.0,0.0779,0.53,81.969,197453.0,4.0
120,,Sky,,['Playboi Carti'],29TPjc8wxfz4XMn21O7VsZ,0.785,0.903,2.0,-4.184,1.0,0.21,0.258,0.0,0.169,0.565,139.98,193234.0,4.0
121,,Not Another Love Song,,['Ella Mai'],5XqDJFVCyRTm5J7cIfRmR1,0.499,0.612,4.0,-5.947,0.0,0.127,0.171,4.99e-05,0.0993,0.218,157.218,217801.0,4.0
122,,Ojitos de Miel,,['T3R Elemento'],3V1jBnDI3zCn25ONFiqwN8,0.473,0.448,9.0,-9.35,1.0,0.0378,0.709,0.0,0.104,0.6,189.195,239498.0,3.0
123,,My Head & My Heart,,['Ava Max'],1KixkQVDUHggZMU9dUobgm,0.614,0.934,9.0,-3.709,0.0,0.07,0.0697,0.0,0.121,0.436,116.001,174760.0,4.0
124,,Gonna Be... - SystemShock Radio Edit,,"['Vandalize', 'Systemshock']",2BTTL1ILSFx0W0DFLs95Sq,0.456,0.982,11.0,-10.089,0.0,0.0557,0.000518,0.0163,0.769,0.558,144.984,222155.0,4.0
125,,Dancing in My Room,,['347aidan'],6Pgmqg15yVexuOgtzuxwoX,0.98,0.413,8.0,-11.052,0.0,0.101,0.671,7.95e-05,0.17,0.764,119.993,180139.0,4.0
126,,Upside Down,,['JVKE'],5TpvLkESnw1g9wDz52efeO,0.88,0.501,2.0,-6.774,1.0,0.062,0.0494,0.0695,0.436,0.459,120.038,114500.0,4.0
127,,Gracias - En Vivo,,"['Grupo Firme', 'Grupo Codiciado']",2XlGKZNMkRKvEJsbwQ6MCl,0.578,0.801,8.0,-4.665,1.0,0.071,0.171,0.0,0.651,0.706,114.12,235221.0,4.0
128,,Hate The Other Side (with Marshmello & The Kid Laroi),,"['Juice WRLD', 'Marshmello', 'The Kid LAROI', 'Polo G']",0ada5XsQGLPUVbmTCkAP49,0.701,0.65,6.0,-6.313,1.0,0.104,0.291,0.0,0.112,0.647,90.003,160212.0,4.0
129,,Save Your Tears,,['The Weeknd'],5QO79kh1waicV47BqGRL3g,0.68,0.826,0.0,-5.487,1.0,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,215627.0,4.0
130,,No Idea,,['Don Toliver'],7AzlLxHn24DxjgQX73F9fU,0.652,0.631,6.0,-5.718,0.0,0.0893,0.524,0.000579,0.165,0.35,127.998,154424.0,4.0
131,,Blood On My Jeans,,['Juice WRLD'],0fCwrjKfWxF3xQhZrYUw4T,0.868,0.55,6.0,-6.417,1.0,0.226,0.183,0.0,0.109,0.464,117.943,154767.0,4.0
132,,Blueberry Faygo,,['Lil Mosey'],22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,0.0,-7.909,1.0,0.0383,0.207,0.0,0.132,0.349,99.034,162547.0,4.0
