,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
62,Red Light,Red Light,David Nail,['David Nail'],66EhdSD4MPXk5ZXljDJWI6,0.387,0.804,9.0,-2.601,1.0,0.0372,0.0917,1.98e-05,0.171,0.428,163.853,246333.0,3.0
63,Why Don't We Just Dance,Why Don't We Just Dance,Josh Turner,['Josh Turner'],2p07VcUwRZ5sru3mJ0JogS,0.677,0.776,5.0,-5.933,1.0,0.0386,0.42,0.000689,0.0954,0.642,121.834,192800.0,4.0
64,I Am,Take Me As I Am,Mary J. Blige,['Mary J. Blige'],4gGYiGsxhPYpsGIttWLwlT,0.599,0.565,11.0,-4.663,0.0,0.0334,0.0663,0.0,0.207,0.576,82.251,237493.0,4.0
65,History In The Making,History In The Making,Darius Rucker,['Darius Rucker'],1J4HTEFSDx9DWyJVH5uv1b,0.475,0.718,0.0,-5.638,1.0,0.034,0.0373,0.0,0.326,0.453,157.722,209480.0,4.0
66,Elevator,Elevator,Eminem,['Eminem'],26rUU3JZ9JB9OkEuG9mb3e,0.796,0.793,7.0,-3.911,1.0,0.318,0.323,0.0,0.332,0.556,90.51,292933.0,4.0
67,Crawl,Crawl,Chris Brown,['Chris Brown'],3SK0wdiECK6UltzbYm2rkd,0.41,0.743,5.0,-6.356,0.0,0.0591,0.0416,0.0,0.113,0.417,176.048,236253.0,4.0
68,Shut It Down,,Pitbull Featuring Akon,,,,,,,,,,,,,,,
69,In My Head,In My Head,Jason Derulo,['Jason Derulo'],5BoIP8Eha5hwmRVURkC2Us,0.762,0.748,0.0,-4.15,0.0,0.033,0.0266,0.0,0.348,0.851,110.009,199027.0,4.0
70,Haven't Met You Yet,,Michael Buble,,,,,,,,,,,,,,,
71,Whataya Want From Me,Whataya Want from Me,Adam Lambert,['Adam Lambert'],2rDwdvBma1O1eLzo29p2cr,0.44,0.683,11.0,-4.732,0.0,0.0489,0.00706,0.0,0.0593,0.445,185.948,227320.0,4.0
72,Eight Second Ride,Eight Second Ride,Jake Owen,['Jake Owen'],0XjXQDJpajDzCdpazp1562,0.645,0.843,0.0,-4.072,1.0,0.0475,0.104,0.0,0.249,0.534,92.357,187320.0,3.0
73,Someday,Someday,Rob Thomas,['Rob Thomas'],7uPQU7uKvsZZ7T9XnpBpFg,0.573,0.905,10.0,-5.954,1.0,0.0343,0.0408,0.0,0.113,0.683,135.943,247800.0,4.0
74,I Wanna Rock,I Wanna Rock,Snoop Dogg,['Snoop Dogg'],3vNiHPIipR4a4bZKA288CD,0.521,0.849,5.0,-3.238,1.0,0.318,0.168,0.0,0.289,0.431,122.852,235987.0,5.0
75,Bonfire,Bonfire,Craig Morgan,['Craig Morgan'],4PyKicaf5RL5tlidl6ZMO5,0.426,0.917,0.0,-2.968,1.0,0.103,0.119,0.0,0.153,0.506,175.716,179707.0,4.0
76,Wasted,,Gucci Mane Featuring Plies Or OJ Da Juiceman,,,,,,,,,,,,,,,
77,All The Right Moves,All The Right Moves,OneRepublic,['OneRepublic'],5XRHGXut00SrJUFmcn2lQF,0.529,0.948,0.0,-3.527,1.0,0.0474,0.258,9.35e-06,0.283,0.65,146.024,238000.0,4.0
78,Sex Therapy,Sex Therapy,Robin Thicke,['Robin Thicke'],6MmxDAqXSxFS9dLQs1l7DT,0.702,0.53,3.0,-4.384,1.0,0.0296,0.679,0.0,0.241,0.319,112.036,275147.0,4.0
79,Body Language,Body Language - featuring T-Pain,Jesse McCartney Featuring T-Pain,"['Jesse McCartney', 'T-Pain']",66cQXuWUSM6vcfRxAPVTtf,0.637,0.701,0.0,-5.018,1.0,0.0412,0.0625,0.0,0.175,0.466,161.476,221773.0,4.0
80,I Will Not Bow,I Will Not Bow,Breaking Benjamin,['Breaking Benjamin'],2yXyz4NLTZx9CLdXfLTp5E,0.533,0.955,8.0,-3.708,1.0,0.0653,0.000165,1.36e-05,0.38,0.55,107.984,216733.0,4.0
81,Break,Break,Three Days Grace,['Three Days Grace'],4urxRqBRiaH0i20OKBsgxc,0.578,0.897,0.0,-3.906,1.0,0.0357,0.000666,0.0,0.0924,0.737,115.491,193107.0,4.0
82,Bad Habits,Bad Habits - uncut,Maxwell,['Maxwell'],0f62w1teOSaYgKObtzygaR,0.661,0.67,11.0,-7.645,0.0,0.258,0.0873,2.01e-06,0.0794,0.661,148.02,352280.0,4.0
83,On Fire,On Fire,Lil Wayne,['Lil Wayne'],50mX6QmpQX4cCsRYJ9fGM3,0.626,0.866,11.0,-4.065,0.0,0.0408,0.00316,0.000364,0.171,0.545,132.031,248240.0,4.0
84,Heartbreak Warfare,Heartbreak Warfare,John Mayer,['John Mayer'],4gs07VlJST4bdxGbBsXVue,0.624,0.554,2.0,-8.113,1.0,0.0225,0.191,0.00131,0.299,0.311,97.031,269720.0,4.0
85,American Saturday Night,American Saturday Night,Brad Paisley,['Brad Paisley'],7xJqaCgeteqWPogqjjxkBl,0.487,0.938,4.0,-5.466,1.0,0.0533,0.0721,2.63e-05,0.522,0.733,157.795,274200.0,4.0
86,That's How Country Boys Roll,That's How Country Boys Roll,Billy Currington,['Billy Currington'],7KnMHRj5xqsOGLv8lGCPa6,0.677,0.919,2.0,-3.009,1.0,0.0344,0.054,1.48e-06,0.113,0.902,120.961,224267.0,4.0
87,Cryin' For Me (Wayman's Song),Cryin' for Me (Wayman's Song),Toby Keith,['Toby Keith'],5D2Sr7fTxeVfO4cYniJG7X,0.51,0.398,8.0,-7.685,0.0,0.0284,0.362,0.00139,0.112,0.261,156.08,285507.0,4.0
88,Breakeven,Breakeven,The Script,['The Script'],285hMzLhJwHVLe9QT9qilk,0.63,0.696,10.0,-4.501,1.0,0.0242,0.144,0.0,0.0835,0.491,94.034,261427.0,4.0
89,1901,1901,Phoenix,['Phoenix'],3FM33HqRlV7J1QJoPOnd2u,0.591,0.831,0.0,-5.647,1.0,0.0415,0.0605,4.67e-05,0.19,0.705,144.084,193107.0,4.0
90,Halfway Gone,Halfway Gone,Lifehouse,['Lifehouse'],7AsqUKKbPMxOFNIbRLBxHt,0.543,0.919,1.0,-4.831,0.0,0.0415,0.000449,0.0,0.243,0.498,125.023,195307.0,4.0
91,Gettin' You Home,Gettin' You Home,Chris Young,['Chris Young'],28Sc21lrWcZD9Ov4rRkPJq,0.639,0.678,7.0,-5.02,1.0,0.0278,0.44,1.45e-06,0.221,0.531,106.966,212133.0,4.0
92,Imma Be,Imma Be (Made Famous by Black Eyed Peas),The Black Eyed Peas,['The Future Hit Makers'],1l3uATPCcIpY9BDGPmuzzw,0.595,0.352,5.0,-11.306,0.0,0.378,0.0981,0.0,0.359,0.497,183.956,258651.0,4.0
93,Hey Daddy (Daddy's Home),,Usher Featuring Plies,,,,,,,,,,,,,,,
94,(If You're Wondering If I Want You To) I Want You To,(If You're Wondering If I Want You To) I Want You To,Weezer,['Weezer'],09aDV0TC2RfWFU5IwZfIdG,0.695,0.873,11.0,-5.722,0.0,0.0392,0.00163,0.000198,0.154,0.799,110.021,208773.0,4.0
95,Kings And Queens,Kings And Queens,Thirty Seconds To Mars,['Thirty Seconds To Mars'],4sjLcE0GQ6urc4iUXsUPe9,0.293,0.817,8.0,-5.432,1.0,0.0852,0.0401,3.4e-05,0.13,0.145,165.0,347667.0,4.0
96,I'm Going In,,Drake Featuring Lil Wayne & Young Jeezy,,,,,,,,,,,,,,,
97,I Get It In,I Get It In Featuring Gucci Mane,Omarion Featuring Gucci Mane,['Omarion/Gucci Mane'],2E6gb0Ngrvun6CUAUkvZPI,0.721,0.797,5.0,-4.549,0.0,0.135,0.00274,0.0,0.0841,0.674,154.086,187533.0,4.0
98,Drop It Low,,Ester Dean Featuring Chris Brown,,,,,,,,,,,,,,,
99,Video Phone,,Beyonce Featuring Lady Gaga,,,,,,,,,,,,,,,
100,,Smoke A Little Smoke,,['Eric Church'],1ESipSqVefdknPg5IBKFND,0.77,0.641,10.0,-6.077,0.0,0.035,0.0206,0.00023,0.106,0.639,96.98,191333.0,4.0
101,,Up Up & Away,,['Kid Cudi'],6MWH4pJQ5QYjidX2A2KECd,0.66,0.881,10.0,-6.119,0.0,0.0849,0.0722,3.4e-05,0.362,0.586,120.017,227347.0,4.0
102,,"Zoom, Zoom We're Going to the Moon",,['The Kiboomers'],5o9AeVzzYjWyxem3qd60i3,0.806,0.708,2.0,-8.684,1.0,0.147,0.436,0.0,0.124,0.891,92.038,93920.0,4.0
103,,Back Against the Wall,,['Cage The Elephant'],0vz64VTiPPBpcmla0QvAI9,0.598,0.743,1.0,-6.163,1.0,0.0305,0.000643,0.0,0.112,0.534,110.334,228320.0,4.0
104,,Stuck In The Middle With You,,['Stealers Wheel'],1b7LMtXCXGc2EwOIplI35z,0.795,0.564,7.0,-10.482,1.0,0.0392,0.0934,0.000531,0.0631,0.961,124.166,203893.0,4.0
105,,75 and Sunny,,['Ryan Montbleau'],2SeENh2LRR9t2xJSfXwtUX,0.794,0.385,8.0,-12.81,1.0,0.298,0.0708,1.52e-05,0.665,0.675,119.732,377600.0,4.0
106,,God Favored Me (Extended Version) (feat. Marvin Sapp & DJ Rogers),,"['Hezekiah Walker', 'Love Fellowship Choir', 'Marvin Sapp', 'D.J. Rogers']",0otge6MnYrkqDVUCygofw1,0.457,0.555,2.0,-7.316,1.0,0.0778,0.269,0.0,0.287,0.223,117.83,474067.0,4.0
107,,Virtual Diva,,['Don Omar'],5nJaS3PEpyPfaWiLxIGtRX,0.785,0.881,8.0,-4.205,0.0,0.0505,0.212,0.0,0.753,0.729,113.999,239493.0,4.0
108,,Harry & Hermione,,['Nicholas Hooper'],22H2KFYM3RJXFIezRQeaeG,0.317,0.0436,0.0,-29.086,1.0,0.0317,0.891,0.922,0.157,0.0396,89.651,172653.0,3.0
109,,Just a Friend,,['Biz Markie'],1MQCTOWVfy4PcuBXkBsHVB,0.862,0.663,0.0,-9.004,1.0,0.21,0.12,0.0,0.318,0.837,85.308,238267.0,4.0
110,,I Know You Want Me (Calle Ocho),,['Pitbull'],5RzFJd6W40SDTyZkX6xx45,0.82,0.731,9.0,-6.02,1.0,0.159,0.0133,1.94e-05,0.131,0.793,127.076,237120.0,4.0
111,,He Could Be the One,,['Hannah Montana'],07HPV6hzecJmMJwsIX8YVU,0.602,0.894,4.0,-3.975,1.0,0.032,0.00154,0.0,0.433,0.643,125.988,180800.0,4.0
112,,Red Dirt Road,,['Brooks & Dunn'],5QHElgktygMkgRdpPhXfn2,0.553,0.864,5.0,-4.038,1.0,0.0414,0.0736,0.000309,0.138,0.435,136.128,260347.0,4.0
113,,Whole Wide World,,['Bahamas'],3e5eR2DBoHD2qR4HN3YmTv,0.729,0.447,5.0,-9.038,1.0,0.0387,0.598,0.000279,0.116,0.595,108.837,155240.0,4.0
114,,Zacchaeus,,['VeggieTales'],3NC2V0novkjrkz4oOLLnBO,0.732,0.429,2.0,-6.447,1.0,0.2,0.54,0.0,0.252,0.866,149.024,121133.0,4.0
115,,Heads Will Roll - A-Trak Remix,,"['Yeah Yeah Yeahs', 'A-Trak']",2idmlkd8oUaQvYEtINpLBX,0.744,0.614,1.0,-3.908,0.0,0.0838,0.00685,0.334,0.0708,0.774,131.994,383547.0,4.0
116,,You And I,,['Anarbor'],2iIxheqTYiaRm1Xn2hJlY8,0.616,0.871,0.0,-4.128,1.0,0.049,0.00135,0.0,0.426,0.679,119.967,177760.0,4.0
117,,Head Full Of Doubt/Road Full Of Promise,,['The Avett Brothers'],7Kho44itYaCQZvZQVV2SLW,0.309,0.459,7.0,-7.29,1.0,0.0347,0.399,1.34e-05,0.12,0.167,175.809,287987.0,3.0
118,,I Can Transform Ya (feat. Swizz Beatz & Lil' Wayne),,"['Chris Brown', 'Swizz Beatz', 'Lil Wayne']",7n6TT5TDeS0A1DqEtSdapf,0.541,0.953,5.0,-4.229,1.0,0.107,0.048,0.0,0.192,0.856,111.378,228640.0,5.0
119,,The Man I Want to Be,,['Chris Young'],5zMRkxgFscsPItPsMy4ItS,0.489,0.498,7.0,-5.055,1.0,0.0259,0.635,1.91e-06,0.0915,0.248,141.883,207213.0,4.0
120,,White Blank Page,,['Mumford & Sons'],06YV4yr9sdJqSNj4HjZk2s,0.23,0.406,6.0,-9.984,0.0,0.0351,0.2,1.68e-05,0.555,0.303,80.082,254160.0,4.0
121,,Cudi Zone,,['Kid Cudi'],03MWa1FMygR3RrQoQytsjS,0.706,0.691,9.0,-5.86,0.0,0.0338,0.546,1.3e-06,0.366,0.597,134.751,259040.0,4.0
122,,Me Hace Tanto Bien,,['Alejandro Fernández'],2mDLrugtj3r6XpH3SdlLGB,0.549,0.764,1.0,-5.881,1.0,0.0427,0.528,0.0,0.0782,0.573,157.502,188893.0,3.0
123,,Barefoot And Crazy,,['Jack Ingram'],743UzZj0Yzh9IYJEzH2f5H,0.582,0.908,7.0,-5.641,1.0,0.0481,0.000406,0.0012,0.371,0.577,116.986,210493.0,4.0
124,,Two Is Better Than One (feat. Taylor Swift),,"['Boys Like Girls', 'Taylor Swift']",1MaqkdFNIKPdpQGDzme5ss,0.521,0.702,0.0,-5.189,1.0,0.0331,0.189,0.0,0.0962,0.25,127.976,242840.0,4.0
125,,I And Love And You,,['The Avett Brothers'],7CEV9VwA8XO9wwxTXgYKvY,0.424,0.264,2.0,-9.984,1.0,0.0298,0.831,7.08e-05,0.0763,0.169,139.593,300840.0,4.0
126,,If It Means A Lot To You,,['A Day To Remember'],3rEwGRmPVVudVjqdgv0tRR,0.584,0.536,10.0,-8.158,1.0,0.0279,0.112,0.0,0.456,0.441,127.001,243227.0,4.0
127,,La Peinada (La Peinadita),,['Chuy Lizarraga y Su Banda Tierra Sinaloense'],1Lp14SCjlGEvGSC4uDwrpD,0.654,0.727,0.0,-4.834,0.0,0.0727,0.64,0.0,0.415,0.866,155.11,204640.0,4.0
128,,Let’s Call It Off (feat. Peter Bjorn and John),,"['Drake', 'Peter Bjorn and John']",4FDSPGncHRpr6yB8DD4CtI,0.79,0.731,9.0,-4.607,0.0,0.0327,0.00427,0.29,0.157,0.938,127.403,234176.0,4.0
129,,You've Got The Love - Jamie xx Rework,,"['Florence + The Machine', 'The xx', 'Jamie xx']",59Y2GLn55BVjX3UTMUDtTP,0.702,0.502,0.0,-7.439,1.0,0.098,0.11,0.459,0.0846,0.383,129.991,342990.0,4.0
130,,Zombie,,['Breed 77'],5rIIQ92QkbNIrRPo1EuBTH,0.534,0.853,0.0,-4.693,0.0,0.0414,0.00133,2.07e-05,0.11,0.266,110.008,330173.0,4.0
131,,Save a Horse (Ride a Cowboy),,['Big & Rich'],7ngLY64yLCFIRaybpIYKJz,0.7,0.896,2.0,-2.276,1.0,0.191,0.108,0.0,0.453,0.817,102.065,200307.0,4.0
132,,When Love Takes Over (feat. Kelly Rowland),,['David Guetta'],77FULy278MulVvGWS8BfK7,0.675,0.862,11.0,-4.614,1.0,0.0253,0.0165,0.000427,0.169,0.498,129.967,191000.0,4.0
133,,Mi Ultimo Dia,,['Tercer Cielo'],7fFufce5eI7CGGX5aeN07r,0.501,0.563,2.0,-4.849,1.0,0.0253,0.612,0.0,0.114,0.473,150.047,215040.0,3.0
134,,Never Forget You - US Album Version,,['Noisettes'],6roSI9jonCiMhPeLZuEn4O,0.568,0.726,9.0,-4.024,1.0,0.0358,0.0433,2.57e-06,0.133,0.813,141.719,191453.0,4.0
135,,Hold Us Together,,['Matt Maher'],7IPldKTGN7pssmDl66DrMG,0.444,0.792,0.0,-5.065,1.0,0.0345,0.0877,3.01e-06,0.14,0.488,171.823,207076.0,4.0
136,,Throw It In The Bag,,"['Fabolous', 'The-Dream']",6c0GmyBsE7mQtrVvxJaWc3,0.789,0.55,11.0,-7.423,0.0,0.0473,0.174,0.0,0.0614,0.696,172.049,231573.0,4.0
137,,Tell Me I'm A Wreck,,['Every Avenue'],203zTFd1zbfG0fiOG9OREv,0.578,0.76,5.0,-2.307,1.0,0.0329,0.00188,0.0,0.142,0.7,127.904,219973.0,4.0
138,,Cotton Eyed Joe,,"[""Circus DJ's""]",6q08ixr5SZRfcELAb4tTRP,0.911,0.735,9.0,-6.38,1.0,0.0569,0.000175,0.000999,0.087,0.935,132.573,253451.0,4.0
