,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
100,,The Sound Of Sunshine,,['Michael Franti & Spearhead'],6iBWazas8QsDtBnjlXkrXk,0.673,0.902,10.0,-4.886,1.0,0.0553,0.0164,0.0145,0.269,0.704,97.007,225133.0,4.0
101,,Hello (feat. Dragonette),,"['Martin Solveig', 'Dragonette']",3sl4dcqSwxHVnLfqwF2jly,0.666,0.975,3.0,-3.47,1.0,0.0345,0.0135,0.000925,0.105,0.452,128.005,191388.0,4.0
102,,Victim,,['Avenged Sevenfold'],4H2x38N2IZAkZZM69WD1SH,0.547,0.831,0.0,-5.06,0.0,0.0324,0.00395,8.08e-06,0.12,0.101,130.0,449720.0,4.0
103,,I'll Always Remember You,,['Hannah Montana'],60c0p6GGnuwdKcQnmuM2zC,0.418,0.721,8.0,-2.736,1.0,0.0383,0.0486,0.0,0.0984,0.233,144.063,233333.0,4.0
104,,No Hands (feat. Roscoe Dash & Wale),,"['Waka Flocka Flame', 'Roscoe Dash', 'Wale']",03tqyYWC9Um2ZqU0ZN849H,0.76,0.595,1.0,-6.366,1.0,0.0391,0.00544,0.0,0.241,0.361,131.497,263773.0,4.0
105,,XOXOXO,,['Black Eyed Peas'],0DS7fFqiQhSDzaVVpDvNQv,0.686,0.83,0.0,-6.309,0.0,0.397,0.413,9.42e-06,0.218,0.327,57.452,225413.0,4.0
106,,Kickin Up Mud,,['The Lacs'],6eHTrSCKzmYNQjXtTKDpHV,0.783,0.614,5.0,-5.935,0.0,0.29,0.0417,0.0,0.0938,0.768,65.005,216493.0,4.0
107,,Magic (feat. Rivers Cuomo),,"['B.o.B', 'Rivers Cuomo']",5uHYcK0nbEYgRaFTY5BqnP,0.549,0.932,8.0,-4.11,0.0,0.343,0.0127,0.0,0.347,0.787,82.439,196133.0,4.0
108,,Airplanes (feat. Hayley Williams of Paramore),,"['B.o.B', 'Hayley Williams']",6lV2MSQmRIkycDScNtrBXO,0.66,0.867,6.0,-4.285,0.0,0.116,0.11,0.0,0.0368,0.377,93.033,180480.0,4.0
109,,Monster,,"['Kanye West', 'JAY-Z', 'Rick Ross', 'Nicki Minaj', 'Bon Iver']",1ZHYJ2Wwgxes4m8Ba88PeK,0.628,0.692,2.0,-5.64,1.0,0.202,0.00244,0.0129,0.668,0.0963,124.887,378893.0,5.0
110,,My Chick Bad,,"['Ludacris', 'Nicki Minaj']",3bMNprrp2JDKZsGbiXpsJl,0.624,0.723,1.0,-6.782,1.0,0.378,0.172,0.0,0.483,0.757,84.789,216933.0,4.0
111,,I Can't Handle Change,,['Roar'],0I1eFRytp4XRhLCjT6tZm7,0.247,0.438,5.0,-8.479,1.0,0.0358,0.0455,0.000871,0.111,0.39,185.716,198213.0,3.0
112,,No Debes Jugar - 1993 Version,,['Selena y los Dinos'],77OlR5LDh9mwSGctxs6Dn2,0.545,0.742,0.0,-5.989,0.0,0.0305,0.225,0.0,0.12,0.893,178.181,168493.0,4.0
113,,Atlanta Zoo (feat. Ludacris),,"['Gucci Mane', 'Ludacris']",59HVcwGKW18a5mjjyhvKQW,0.737,0.833,6.0,-6.023,0.0,0.366,0.00587,0.0,0.619,0.732,145.139,219080.0,4.0
114,,God Hates Us,,['Avenged Sevenfold'],031uTUhyy6xmDJqmeWJBi9,0.453,0.959,0.0,-6.121,0.0,0.119,0.000321,0.14,0.132,0.204,139.997,319187.0,4.0
115,,Victory,,['Trampled by Turtles'],6AKYhRh9Oz1nzscR5kZS7T,0.454,0.719,9.0,-7.74,1.0,0.0326,0.28,0.00209,0.089,0.594,121.548,237000.0,4.0
116,,All Signs Point To Lauderdale,,['A Day To Remember'],0T8P86fvSK8kCUJFYPZbIH,0.425,0.983,10.0,-3.437,1.0,0.114,0.000263,0.0,0.114,0.513,149.95,197200.0,4.0
117,,Up,,['Justin Bieber'],7wj1Lb5ggzMWJ9TqZJ2dwo,0.711,0.717,0.0,-4.317,1.0,0.0396,0.084,0.0,0.09,0.589,125.949,234933.0,4.0
118,,Rill Rill,,['Sleigh Bells'],3GbjOImkNo5nFT2GQxVr11,0.468,0.812,1.0,-3.44,0.0,0.0491,0.0372,1.46e-06,0.0688,0.789,72.987,229893.0,4.0
119,,Better Than Revenge,,['Taylor Swift'],1By2VQkUN0Frd8mKNV5NYC,0.516,0.917,11.0,-3.186,0.0,0.0827,0.0139,6.37e-06,0.36,0.635,145.821,217160.0,4.0
120,,Write This Down (feat. Nieve),,['SoulChef'],7uJvH1U5rhQBEwJILAyA3D,0.823,0.818,10.0,-4.396,0.0,0.18,0.173,0.0136,0.21,0.844,92.973,189427.0,4.0
121,,Gorgeous,,"['Kanye West', 'Kid Cudi', 'Raekwon']",23SZWX2IaDnxmhFsSLvkG2,0.598,0.713,6.0,-3.625,0.0,0.0326,0.0207,0.000175,0.431,0.118,91.964,357653.0,4.0
122,,"Tiger Escapes From Zoo, Frees Person From Life",,['Joe Rogan'],7wFxzRX843c115H1DrQFlf,0.579,0.97,2.0,-2.778,1.0,0.904,0.792,0.0,0.937,0.372,92.146,295600.0,3.0
123,,In My Head,,['Jason Derulo'],5BoIP8Eha5hwmRVURkC2Us,0.762,0.748,0.0,-4.15,0.0,0.033,0.0266,0.0,0.348,0.851,110.009,199027.0,4.0
124,,Break Your Heart,,['Taio Cruz'],7ElF5zxOwYP4qVSWVvse3W,0.607,0.934,3.0,-4.217,1.0,0.0314,0.0327,0.0,0.0909,0.568,122.01,201547.0,4.0
125,,"Nocturnes, Op. 9: No. 2 in E-Flat Major. Andante",,"['Frédéric Chopin', 'Brigitte Engerer']",2FP7JttwbYPXcXxIihEvop,0.422,0.0163,3.0,-26.561,1.0,0.0399,0.989,0.918,0.177,0.108,64.079,274040.0,4.0
126,,Cooler Than Me - Single Mix,,"['Mike Posner', 'Gigamesh']",2V4bv1fNWfTcyRJKmej6Sj,0.768,0.82,7.0,-4.63,0.0,0.0474,0.179,0.0,0.689,0.625,129.965,213293.0,4.0
127,,En Preparacion,,['Gerardo Ortiz'],5I0SHuT00cgXe7F2MUzEyH,0.732,0.87,0.0,-2.252,1.0,0.0595,0.536,0.0,0.177,0.962,118.034,187280.0,3.0
128,,Club Can't Handle Me (feat. David Guetta) - From the Step Up 3D Soundtrack,,['Flo Rida'],0xcl9XT60Siji6CSG4y6nb,0.623,0.882,0.0,-2.574,1.0,0.0322,0.0205,0.0,0.194,0.525,127.98,232616.0,4.0
129,,El Fruto Prohibido (feat. Adan Zapata),,"['Kodigo 36', 'K36', 'Adán Zapata']",0U0QuNJjuthHhMQmgUO4EB,0.721,0.716,10.0,-8.307,0.0,0.38,0.0872,0.0,0.0829,0.927,159.806,305973.0,4.0
130,,Water And A Flame (feat. Adele),,"['Daniel Merriweather', 'Adele']",6FZjUIfR6vEEg1bT9elJlf,0.558,0.689,2.0,-4.89,0.0,0.0408,0.0962,0.0,0.194,0.546,148.118,219187.0,4.0
131,,þÚ Ert Jörðin,,['Ólafur Arnalds'],3WoFKA49Hjdoj1O9yhV62c,0.208,0.0847,0.0,-20.917,1.0,0.0425,0.982,0.931,0.102,0.0391,123.979,274355.0,5.0
132,,Nowhere To Run,,['Stegosaurus Rex'],2PJhATOD9dWsevezmfjoMA,0.809,0.668,7.0,-6.936,1.0,0.219,0.678,0.0147,0.0865,0.636,119.976,300000.0,4.0
133,,De Qué Me Sirve la Vida,,['Camila'],3YHGqAHprVEArAxLzaBE6O,0.411,0.468,2.0,-7.058,1.0,0.0294,0.29,0.0,0.136,0.179,149.399,248013.0,4.0
134,,Wop (Official Version),,['J. Dash'],3zbnvxvqV5lL4Vq0FznWsX,0.836,0.817,7.0,-5.672,1.0,0.0677,0.00968,0.0,0.114,0.647,112.007,230627.0,4.0
135,,Bombos y Tarolas,,['Cartel De Santa'],5MyEACD2kRFeh231Z6FkdE,0.894,0.65,10.0,-4.956,0.0,0.117,0.00248,0.00869,0.057,0.787,87.982,292160.0,4.0
136,,Knives and Pens,,['Black Veil Brides'],2ZhswJTKMkNNTAjrTmPhOJ,0.417,0.976,2.0,-4.696,0.0,0.0665,0.000351,0.000117,0.074,0.463,186.081,255840.0,4.0
137,,When I'm Small,,['Phantogram'],21nf6u3sQbfViHX7wNZmhK,0.646,0.758,10.0,-4.34,1.0,0.0314,0.191,0.097,0.103,0.424,91.998,249067.0,4.0
138,,Redneck Woman,,['Gretchen Wilson'],5pQtfVIaQvINzl0XIGKNrC,0.51,0.847,11.0,-4.622,1.0,0.087,0.105,0.0,0.691,0.74,184.942,215920.0,4.0
139,,"Forever and Ever, Amen",,['Randy Travis'],4rQSLX4qMiUWL81hEQOuPY,0.701,0.68,2.0,-8.492,1.0,0.0264,0.303,1.51e-05,0.159,0.704,90.607,212587.0,4.0
140,,"If I'm James Dean, You're Audrey Hepburn",,['Sleeping With Sirens'],1wFRkVclQWfMQQcaVLjmBE,0.425,0.936,8.0,-5.52,0.0,0.0829,2.1e-05,0.0,0.926,0.417,158.046,219107.0,4.0
141,,Dear John,,['Taylor Swift'],1ubvV5ECkm6nSI6g1HmbBK,0.589,0.47,4.0,-5.32,1.0,0.028,0.166,1.45e-06,0.112,0.102,119.386,403920.0,3.0
142,,Bottoms Up (feat. Nicki Minaj),,"['Trey Songz', 'Nicki Minaj']",4AYX69oFP3UOS1CFmV9UfO,0.844,0.601,1.0,-5.283,1.0,0.157,0.0205,0.0,0.385,0.331,73.989,242013.0,4.0
