,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
41,Pop Bottles,,Birdman Featuring Lil Wayne,,,,,,,,,,,,,,,
42,Until The End Of Time,,Justin Timberlake Duet With Beyonce,,,,,,,,,,,,,,,
43,Stay,Stay,Sugarland,['Sugarland'],0jn2XqaHliEpWd04ZykIHy,0.549,0.284,4.0,-8.383,1.0,0.0388,0.774,0.0,0.105,0.389,135.632,284427.0,4.0
44,Rockstar,Rockstar,Nickelback,['Nickelback'],6n9yCXvLhnYMgJIiIcMu7D,0.616,0.91,0.0,-3.004,1.0,0.0386,0.0459,0.0,0.343,0.693,144.072,252040.0,4.0
45,Bed,Bed,J. Holiday,['J. Holiday'],6TlRNJaezOdzdECnQeRuMM,0.684,0.606,5.0,-7.268,0.0,0.0504,0.17,0.0,0.058,0.723,127.901,275107.0,4.0
46,If I Had Eyes,If I Had Eyes,Jack Johnson,['Jack Johnson'],3FnkZFv7kbxwlgaLgbqeDc,0.794,0.569,2.0,-8.057,1.0,0.037,0.663,0.00336,0.0898,0.705,92.915,238813.0,4.0
47,Sorry,Sorry,Buckcherry,['Buckcherry'],0EbnUc05YEKhZRKgbrZWpq,0.54,0.773,2.0,-3.627,1.0,0.0288,0.0315,0.0,0.176,0.381,130.952,228387.0,4.0
48,Who Knew,Who Knew,P!nk,['P!nk'],2hns6Dv29Yrg68AVTJiAyA,0.688,0.734,9.0,-4.569,1.0,0.0274,0.00462,0.0,0.0756,0.46,140.004,208493.0,4.0
49,Shawty Is A 10,Shawty Is A 10 - (Explicit),The-Dream,['The-Dream'],4nuMA47XIxcu85zkkDkz1t,0.742,0.441,7.0,-5.541,0.0,0.0403,0.0689,0.0,0.0715,0.39,74.987,232040.0,4.0
50,Shoulda Let You Go,,Keyshia Cole Introducing Amina,,,,,,,,,,,,,,,
51,Get Buck In Here,,"DJ Felli Fel Featuring Diddy, Akon, Ludacris & Lil Jon",,,,,,,,,,,,,,,
52,"Ready, Set, Don't Go",,Billy Ray Cyrus With Miley Cyrus,,,,,,,,,,,,,,,
53,Don't Blink,,Kenny Chesney,,,,,,,,,,,,,,,
54,The Pretender,The Pretender,Foo Fighters,['Foo Fighters'],7x8dCjCr0x6x2lXKujYD34,0.433,0.959,9.0,-4.04,1.0,0.0431,0.000917,0.0,0.028,0.365,172.984,269373.0,4.0
55,Fake It,Fake It,Seether,['Seether'],4eAwB5pnKFTmsgc3zWoYO0,0.611,0.95,8.0,-3.509,1.0,0.0518,0.00141,1.59e-06,0.0543,0.607,132.078,193893.0,4.0
56,Hero/Heroine,Hero / Heroine,Boys Like Girls,['Boys Like Girls'],1AnesEZjtNHT7Nr2Y4BuNR,0.422,0.904,0.0,-4.531,1.0,0.102,0.02,4.49e-06,0.686,0.32,163.929,232240.0,4.0
57,Independent,,Webbie Featuring Lil' Phat & Lil' Boosie,,,,,,,,,,,,,,,
58,Soulja Girl,,Soulja Boy Tell'em Featuring I-15,,,,,,,,,,,,,,,
59,See You Again,See You Again,Miley Cyrus,['Miley Cyrus'],3AjyOYxBv8bByfBtG5o9dP,0.692,0.911,9.0,-5.098,0.0,0.177,0.015,7.71e-05,0.112,0.8,138.975,190453.0,4.0
60,Calabria 2008,,Enur Featuring Natasja,,,,,,,,,,,,,,,
61,This Christmas,This Christmas,Chris Brown,['Chris Brown'],3W6PmtGTyLwWBWUYplSWHT,0.578,0.647,7.0,-6.031,0.0,0.0677,0.387,0.0,0.0862,0.414,87.932,197560.0,1.0
62,My Drink N' My 2 Step,,Cassidy Featuring Swizz Beatz,,,,,,,,,,,,,,,
63,Superstar,,Lupe Fiasco Featuring Matthew Santos,,,,,,,,,,,,,,,
64,Gimme More,Gimme More,Britney Spears,['Britney Spears'],6ic8OlLUNEATToEFU3xmaH,0.788,0.844,2.0,-3.131,1.0,0.0334,0.25,0.000678,0.0723,0.382,113.324,251240.0,4.0
65,1234,1234,Feist,['Feist'],2CzWeyC9zlDpIOZPUUKrBW,0.71,0.484,2.0,-7.415,1.0,0.049,0.217,3.93e-06,0.0879,0.576,109.951,183667.0,4.0
66,Ayo Technology,,50 Cent Featuring Justin Timberlake & Timbaland,,,,,,,,,,,,,,,
67,So Small,So Small,Carrie Underwood,['Carrie Underwood'],6xfL1KzGxg48ACVlQE9qXr,0.426,0.784,3.0,-3.225,1.0,0.0421,0.306,0.0,0.0695,0.272,147.939,225213.0,3.0
68,Letter To Me,Letter to Me,Brad Paisley,['Brad Paisley'],7wqMZWYeBxJt0obQPnF5NX,0.532,0.492,9.0,-9.255,1.0,0.0312,0.676,6.12e-05,0.086,0.366,79.242,280827.0,4.0
69,The Chipmunk Song (Christmas Don't Be Late) (2007),,Alvin And The Chipmunks,,,,,,,,,,,,,,,
70,Firecracker,Firecracker,Josh Turner,['Josh Turner'],5JtRN8PCpxoL03vnIpZXc7,0.439,0.972,4.0,-5.358,1.0,0.0936,0.0727,0.000297,0.0691,0.781,174.678,208800.0,3.0
71,Baby Don't Go,,Fabolous Featuring Jermaine Dupri,,,,,,,,,,,,,,,
72,Won't Go Home Without You,,Maroon 5,,,,,,,,,,,,,,,
73,Winner At A Losing Game,Winner At A Losing Game,Rascal Flatts,['Rascal Flatts'],3f9X0GdtSSq06xZVJZ5S5T,0.443,0.599,7.0,-6.604,1.0,0.026,0.207,0.0,0.107,0.399,171.879,286613.0,4.0
74,What Do Ya Think About That,What Do Ya Think About That,Montgomery Gentry,['Montgomery Gentry'],6u8phyrH4qbybaIyxtJ9RS,0.592,0.795,7.0,-6.13,1.0,0.0291,0.0504,6.35e-06,0.0852,0.705,157.067,217947.0,4.0
75,How 'Bout Them Cowgirls,How 'Bout Them Cowgirls,George Strait,['George Strait'],7DJBy7gCXi2NkcgoIvPLcG,0.616,0.812,4.0,-4.618,1.0,0.036,0.377,0.0,0.304,0.399,117.033,235800.0,4.0
76,Watching Airplanes,Watching Airplanes,Gary Allan,['Gary Allan'],63u5QGp9dKXAoYTVKUKBYn,0.374,0.711,11.0,-3.587,1.0,0.0354,0.547,4.12e-05,0.147,0.468,160.001,242947.0,4.0
77,Work That,Work That,Mary J. Blige,['Mary J. Blige'],3j59mQGu5USFF16v8nPNmw,0.795,0.582,5.0,-4.472,1.0,0.068,0.03,2.76e-05,0.0806,0.627,93.107,210587.0,4.0
78,Stop And Stare,Stop And Stare,OneRepublic,['OneRepublic'],4wxiVJz9zlL2e0xFSE7xNA,0.329,0.866,4.0,-4.328,1.0,0.0484,0.0724,0.0,0.0869,0.257,184.793,223800.0,4.0
79,Crying Out For Me,Crying Out For Me,Mario,['Mario'],3lMgczyYCjVDpJX8Wl2ilu,0.509,0.72,1.0,-6.935,1.0,0.0682,0.196,0.0,0.284,0.505,130.063,288387.0,4.0
80,Everybody,Everybody,Keith Urban,['Keith Urban'],6KCa9qGpQ8eCjjFDFwF1r6,0.417,0.488,2.0,-7.029,1.0,0.0292,0.0423,0.0,0.0959,0.206,188.209,237173.0,4.0
81,Freaky Gurl,Freaky Gurl,Gucci Mane,['Gucci Mane'],4IsjWC8VboYjsSSchoMX7m,0.755,0.644,7.0,-2.464,1.0,0.0642,0.0172,0.0,0.193,0.742,147.019,226720.0,4.0
82,crushcrushcrush,crushcrushcrush,Paramore,['Paramore'],3VA4sjTMSTTF02hFGmlpJh,0.631,0.793,1.0,-4.086,0.0,0.0468,0.000218,5.65e-05,0.0976,0.648,136.96,189373.0,4.0
83,I Remember,I Remember,Keyshia Cole,['Keyshia Cole'],1dObJGQUgJ7tWxJ0byON6W,0.422,0.736,5.0,-4.426,0.0,0.049,0.203,0.0,0.102,0.303,129.278,260093.0,4.0
84,S.O.S.,S.O.S.,Jonas Brothers,['Jonas Brothers'],6sDP4912wjwB7BJhbSnjS1,0.584,0.696,7.0,-3.836,1.0,0.0694,0.000728,0.0,0.184,0.699,137.112,153347.0,4.0
85,Pictures Of You,Pictures Of You,The Last Goodnight,['The Last Goodnight'],6V4y4uuMAxe2EYDIWNToaH,0.325,0.816,2.0,-3.714,1.0,0.0633,0.165,0.0,0.0729,0.579,207.673,190173.0,4.0
86,The Way I Am,The Way I Am,Ingrid Michaelson,['Ingrid Michaelson'],43ddJFnP8m3PzNJXiHuiyJ,0.877,0.259,5.0,-9.302,1.0,0.0427,0.771,8.98e-06,0.108,0.32,119.989,135387.0,4.0
87,Cleaning This Gun (Come On In Boy),Cleaning This Gun (Come On In Boy),Rodney Atkins,['Rodney Atkins'],292hQrFkBjVmbHRqGVqBta,0.514,0.798,2.0,-3.669,1.0,0.0494,0.0612,0.0,0.104,0.677,145.995,226813.0,4.0
88,Fly Like Me,,Chingy Featuring Amerie,,,,,,,,,,,,,,,
89,Do You Hear What I Hear,Do You Hear What I Hear,Carrie Underwood,['Carrie Underwood'],2BdZLgiRQcxyArUjlxFAx5,0.296,0.505,7.0,-5.305,1.0,0.0289,0.594,0.0,0.1,0.135,77.562,251347.0,4.0
90,Me Enamora,Me Enamora,Juanes,['Juanes'],1RuQXFoDpuGWILu5BS9WIW,0.675,0.855,4.0,-3.876,0.0,0.033,0.0134,0.0,0.0898,0.909,94.008,193627.0,4.0
91,The Anthem,,Pitbull Featuring Lil Jon,,,,,,,,,,,,,,,
92,Falling In Love At A Coffee Shop,Falling in Love at a Coffee Shop,Landon Pigg,['Landon Pigg'],1KHdq8NK9QxnGjdXb55NiG,0.489,0.561,4.0,-7.933,1.0,0.0274,0.2,4.56e-05,0.179,0.238,83.457,244987.0,3.0
93,What Is It,,Baby Bash Featuring Sean Kingston,,,,,,,,,,,,,,,
94,International Harvester,International Harvester,Craig Morgan,['Craig Morgan'],0Ta3jOf8m9yCSWMVwd8Qlf,0.699,0.837,2.0,-5.173,1.0,0.0428,0.103,0.0,0.231,0.348,95.493,228653.0,4.0
95,Stealing Cinderella,Stealing Cinderella,Chuck Wicks,['Chuck Wicks'],6aOdhGqD0xuFM0OauOedNl,0.486,0.394,8.0,-8.728,1.0,0.0305,0.454,1.62e-05,0.122,0.32,69.467,242987.0,4.0
96,He Said She Said,He Said She Said,Ashley Tisdale,['Ashley Tisdale'],0jTTjg6q4jsd2RhuHwTvLj,0.694,0.709,7.0,-6.205,0.0,0.103,0.0966,0.0,0.267,0.566,114.966,188000.0,4.0
97,Fall,Fall,Clay Walker,['Clay Walker'],5Hd0J6dWz0jqgRDJoRpOdc,0.55,0.543,0.0,-6.986,1.0,0.0287,0.193,0.0,0.0994,0.208,138.003,217080.0,4.0
98,Nothin' Better To Do,Nothin’ Better To Do,LeAnn Rimes,['LeAnn Rimes'],0bl8cC6oBCt96U8MovxhV8,0.451,0.911,5.0,-3.668,0.0,0.143,0.254,0.0,0.17,0.455,198.075,266507.0,4.0
99,Go Girl,,Pitbull Featuring Trina & Young Bo$$,,,,,,,,,,,,,,,
100,,"What's up, people?!",,['MAXIMUM THE HORMONE'],4NPIkDt08kLz70gHOrO5uU,0.385,0.976,7.0,-3.788,1.0,0.252,0.0329,0.00767,0.445,0.206,160.977,250227.0,4.0
101,,Black Magic Woman,,['Santana'],4nmne9J3YCEdhvjTzwiAgu,0.497,0.552,9.0,-7.102,0.0,0.0307,0.679,0.0314,0.089,0.633,124.359,195867.0,4.0
102,,Never Would Have Made It,,['Marvin Sapp'],3QdBvvYJ9k1CES1e9aYvaA,0.338,0.559,0.0,-7.053,1.0,0.118,0.252,0.0,0.38,0.276,168.489,415133.0,4.0
103,,A Little Piece of Heaven,,['Avenged Sevenfold'],1BLfQ6dPXmuDrFmbdfW7Jl,0.486,0.881,2.0,-5.623,0.0,0.0474,0.0244,0.0,0.429,0.667,144.997,480707.0,4.0
104,,Kundiman,,['Silent Sanctuary'],0087fDVeNhuyMtST91RMjv,0.335,0.571,11.0,-4.711,1.0,0.0243,0.564,0.0,0.137,0.454,93.572,339053.0,4.0
105,,Teddy Picker,,['Arctic Monkeys'],4OkPamOn5GofkOQu64Z4eR,0.637,0.973,9.0,-3.386,1.0,0.112,0.000413,2.23e-05,0.104,0.8,150.223,160640.0,4.0
106,,(Sittin' On) the Dock of the Bay,,['Otis Redding'],50uGbeaQIxKiSc7jvRTjWx,0.484,0.312,2.0,-13.522,1.0,0.0535,0.724,1.65e-06,0.0601,0.598,205.981,166827.0,4.0
107,,I Need You,,"['Faith Hill', 'Tim McGraw']",69CIs9za4BDajb7hnbDBX8,0.508,0.594,4.0,-7.067,1.0,0.0282,0.355,0.000228,0.143,0.215,159.298,247973.0,4.0
108,,Ayer Te Vi... Fue Mas Claro Que la Luna,,['Jesús Adrián Romero'],4xLyIWNVvKH2BQfLD2iGZ7,0.637,0.562,3.0,-8.436,1.0,0.0358,0.327,0.0,0.105,0.492,138.006,232853.0,4.0
109,,The Way I Are,,"['Timbaland', 'Keri Hilson', 'D.O.E.']",2bLqfJjuC5syrsgDsZfGmn,0.731,0.807,3.0,-6.492,0.0,0.1,0.181,0.751,0.319,0.765,114.759,179120.0,4.0
110,,Remember Everything,,['Five Finger Death Punch'],02W7gkxX3cgmddUQeUMwJe,0.374,0.824,1.0,-4.07,0.0,0.0397,0.00927,0.0,0.11,0.12,161.976,278813.0,4.0
111,,Won't Go Home Without You,,['Maroon 5'],0tuyEYTaqLxE41yGHSsXjy,0.737,0.615,3.0,-3.76,1.0,0.0317,0.0149,0.0,0.102,0.41,110.023,231173.0,4.0
112,,No Es una Novela,,['Monchy & Alexandra'],6u0YMyjnpSHi8EyHRkCCAP,0.888,0.76,1.0,-2.639,0.0,0.0292,0.428,0.000375,0.119,0.827,127.966,220547.0,4.0
113,,Find out Who Your Friends Are,,['Tracy Lawrence'],73njvNJmgXA180vTPkA16C,0.524,0.797,2.0,-4.777,1.0,0.0329,0.209,0.0,0.286,0.783,159.859,227840.0,4.0
114,,"Take Me Home, Country Roads",,['John Denver'],13HaPtzk6OEREfoWcGY8xu,0.456,0.383,9.0,-9.516,1.0,0.0263,0.715,0.0,0.127,0.67,82.026,190040.0,4.0
115,,Yeah Boy and Doll Face,,['Pierce The Veil'],51rIDh0FOCNCFkdbtIOyU0,0.285,0.86,4.0,-5.882,1.0,0.0537,0.000851,0.0,0.0815,0.209,106.613,264413.0,3.0
116,,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,,"['The Notorious B.I.G.', 'Junior M.A.F.I.A.']",3PA9dH8cT0wR5UW4XkC44Y,0.711,0.871,2.0,-4.32,1.0,0.294,0.398,1.69e-06,0.171,0.912,91.153,274440.0,4.0
117,,Anthem For The Underdog,,['12 Stones'],6FFwt1ea9hJ4MfMQLywahm,0.2,0.863,5.0,-3.424,1.0,0.0626,0.000651,0.0,0.339,0.468,93.977,184427.0,3.0
118,,X-Amount Of Words,,['Blue October'],0h9OjaMoS0ea7rIF5lyQ9J,0.674,0.739,8.0,-8.885,1.0,0.0553,0.0379,1.59e-06,0.672,0.584,104.996,254827.0,4.0
119,,Upgrade U (feat. Jay-Z),,"['Beyoncé', 'JAY-Z']",0GLUBbX4daHJkT3RQHEOia,0.593,0.68,7.0,-5.556,1.0,0.335,0.00182,4.84e-05,0.31,0.483,84.547,273053.0,4.0
120,,"Cannon Remix (feat. Lil' Wayne, Willie the Kid, Freeway & T.I.)",,"['DJ Drama', 'Lil Wayne', 'Willie The Kid', 'Freeway', 'T.I.']",0ARVztksKgBK3yGUDw9NO1,0.424,0.847,1.0,-7.777,0.0,0.474,0.198,0.0,0.237,0.607,79.882,288053.0,4.0
121,,East To West,,['Casting Crowns'],1wV6lCsV2PCeVZlyGTkVPt,0.454,0.511,6.0,-6.124,0.0,0.0275,0.166,0.0,0.122,0.327,72.984,266107.0,4.0
122,,Give It To Me,,"['Timbaland', 'Justin Timberlake', 'Nelly Furtado']",0wbDgMuAoy7O7pL3a69uZx,0.975,0.711,8.0,-3.904,1.0,0.0632,0.168,0.000552,0.0799,0.815,110.621,234027.0,4.0
123,,Pa' Que Son Pasiones,,"[""Los Player's""]",0ETuqKUidXiI2Xb6NpJVFb,0.601,0.793,7.0,-5.442,1.0,0.084,0.179,3e-05,0.19,0.922,142.165,207533.0,4.0
124,,Underclass Hero,,['Sum 41'],6dXizHF3KbmdvOgvMAhnQC,0.347,0.988,9.0,-2.979,1.0,0.127,0.000708,0.0,0.101,0.765,191.933,194133.0,4.0
125,,His World -Theme of Sonic The Hedgehog-,,"['Ali Tabatabaee', 'Matty Lewis from Zebrahead']",4taauPrbJNPCJUK9RBu6h1,0.359,0.978,6.0,-3.895,1.0,0.0905,0.00754,0.0,0.367,0.555,178.082,279867.0,4.0
126,,"Oh, Lonesome Me",,['Loggins & Messina'],2O7sOKJ6DBLE0ePdnWk97Z,0.671,0.75,4.0,-8.214,1.0,0.0467,0.215,0.109,0.0825,0.809,106.412,169173.0,4.0
127,,Kiss Kiss (feat. T-Pain),,"['Chris Brown', 'T-Pain']",3wKKkGVn7cVSfgPeYYIiXG,0.729,0.658,10.0,-3.386,0.0,0.225,0.0506,0.0,0.0693,0.551,140.043,250667.0,3.0
128,,Cyclone (feat. T-Pain),,"['Baby Bash', 'T-Pain']",27mhCGdAA8gM7b33KIiB3k,0.641,0.72,11.0,-4.326,1.0,0.0552,0.0102,0.0,0.154,0.578,77.969,222027.0,4.0
129,,El Zapato,,['Los Remis'],0wySTfu3fm5qken4BbZBnC,0.837,0.696,7.0,-6.312,0.0,0.0378,0.285,0.00195,0.154,0.964,134.536,206387.0,4.0
130,,Abrazame y Perdoname,,['La Apuesta'],0w8yx6IabNOKltsP6ABqcM,0.84,0.663,0.0,-4.787,1.0,0.0452,0.608,0.000115,0.0632,0.977,140.029,242800.0,4.0
131,,Let's Dance to Joy Division,,['The Wombats'],60Ih7J2Q1o9shvMC2OAALu,0.399,0.838,4.0,-6.679,1.0,0.102,0.00127,0.0,0.576,0.747,116.911,191293.0,4.0
132,,The Stable Song,,['Gregory Alan Isakov'],3G9ETaH55bMQx8hwNhAgbU,0.626,0.432,2.0,-11.948,1.0,0.0283,0.633,0.00239,0.127,0.361,137.93,360933.0,4.0
133,,Chuy Y Mauricio,,['El Potro De Sinaloa'],04xO1gevudj8k7y2wTGTjC,0.918,0.422,7.0,-4.506,1.0,0.0712,0.66,0.000992,0.033,0.962,96.225,171493.0,3.0
134,,Me and Mrs. Jones,,['Michael Bublé'],30cwzvmxhBPdlD1g9efF0k,0.36,0.381,1.0,-8.666,1.0,0.0488,0.59,5.15e-05,0.0846,0.346,198.228,271787.0,3.0
135,,Eyes on Fire,,['Blue Foundation'],3XHrTm6WE2BOHafLwTT3GR,0.544,0.383,3.0,-10.143,0.0,0.0334,0.67,0.00204,0.125,0.367,145.025,302827.0,4.0
136,,Pocketful of Sunshine,,['Natasha Bedingfield'],1uigwk5hNV84zRd5YQQRTk,0.721,0.88,9.0,-3.896,0.0,0.0454,0.191,0.0,0.0769,0.655,110.021,202907.0,4.0
137,,The Pride,,['Five Finger Death Punch'],325DnWQMb1hU1EEfmOFGiF,0.493,0.987,4.0,-3.398,1.0,0.122,8.96e-06,0.0,0.231,0.354,103.979,203813.0,4.0
138,,"Down To The River To Pray - From “O Brother, Where Art Thou” Soundtrack",,['Alison Krauss'],3WJ8xIHrNTtP5YsXOqqyml,0.542,0.215,4.0,-11.795,1.0,0.0736,0.948,0.0,0.301,0.601,131.976,176360.0,4.0
139,,Makes Me Wonder,,['Maroon 5'],1lHXlGlve5Zx8tXLhyjDwM,0.803,0.851,7.0,-2.429,1.0,0.0357,0.00485,0.000358,0.0577,0.881,113.996,211080.0,4.0
140,,Livin' Our Love Song,,['Jason Michael Carroll'],5NhZkLMccDVhxocmVHDu4G,0.488,0.855,7.0,-3.417,1.0,0.0399,0.287,0.0,0.132,0.799,148.971,231467.0,4.0
141,,Apologize,,"['Timbaland', 'OneRepublic']",6ucR4KfvsBFWCMVFDvyKKl,0.653,0.604,8.0,-6.017,1.0,0.0278,0.0292,0.0,0.097,0.101,118.016,184400.0,4.0
142,,Watch Me Flex (Bonus Track),,['Snak The Ripper'],2lxS662fxIcA7bokGsmxNm,0.687,0.908,5.0,-5.838,1.0,0.37,0.503,7.42e-05,0.186,0.699,95.96,120027.0,4.0
143,,Fishin' in the Dark,,['Nitty Gritty Dirt Band'],19Pwe795pS5bS2Jr57gHK3,0.771,0.283,2.0,-16.326,1.0,0.0444,0.198,0.0,0.0888,0.906,77.756,202787.0,4.0
