,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
36,Save Up All Your Tears,Save Up All Your Tears,Cher,['Cher'],6PlV2oZkDVq0dCDyDZqoTw,0.609,0.773,5.0,-9.166,1.0,0.0389,0.075,0.0,0.188,0.352,113.443,238160.0,4.0
37,Emotions,Emotions,Mariah Carey,['Mariah Carey'],0cELvuwJW1acISUHYB6suj,0.74,0.752,9.0,-7.008,0.0,0.0359,0.0409,0.00125,0.0233,0.939,114.851,248093.0,4.0
38,I've Got A Lot To Learn About Love,,The Storm,,,,,,,,,,,,,,,
39,Home Sweet Home,Home Sweet Home,Motley Crue,['Mötley Crüe'],4zXvB4MoQD8onk0NCZbeHG,0.403,0.777,5.0,-6.416,1.0,0.0354,0.0999,3.28e-06,0.124,0.149,76.329,240933.0,4.0
40,Is It Good To You,Is It Good To You,Heavy D & The Boyz,['Heavy D & The Boyz'],4WHQzXnWyTlE1UOmmxRDOw,0.711,0.595,1.0,-12.99,1.0,0.036,0.0484,0.0327,0.208,0.836,107.473,292227.0,4.0
41,Tender Kisses,Tender Kisses,Tracie Spencer,['Tracie Spencer'],71fcC7BuScQCY40HIiMyal,0.594,0.521,0.0,-11.033,1.0,0.0417,0.161,0.00556,0.0382,0.789,167.569,328240.0,4.0
42,Street Of Dreams,Street Of Dreams,Nia Peeples,['Nia Peeples'],3pFC5u4BYOV8iJHnr36RpO,0.753,0.628,0.0,-10.54,0.0,0.0466,0.00747,0.000123,0.263,0.94,110.516,263533.0,4.0
43,Enter Sandman,Enter Sandman (Remastered),Metallica,['Metallica'],3VqHuw0wFlIHcIPWkhIbdQ,0.566,0.834,6.0,-8.412,0.0,0.0298,0.00277,0.008,0.0625,0.621,123.296,331560.0,4.0
44,In My Dreams,In My Dreams,The Party,['The Party'],7mDttD7Q9ZyrSSvbxAvbrx,0.615,0.955,1.0,-8.336,0.0,0.0587,0.0355,0.00273,0.427,0.58,121.883,217038.0,4.0
45,The Unforgiven,The Unforgiven (Remastered),Metallica,['Metallica'],7lwvxYumAEo10lzAplRGXM,0.531,0.583,7.0,-9.47,1.0,0.0256,0.0184,0.00624,0.255,0.207,139.503,387160.0,4.0
46,Too Blind To See It,Too Blind to See It,Kym Sims,['Kym Sims'],4SmiFk4zGbPVf0vvoSDvuG,0.776,0.585,0.0,-11.551,1.0,0.0361,0.000403,0.227,0.0737,0.698,118.996,211200.0,4.0
47,I Can't Make You Love Me,I Can't Make You Love Me,Bonnie Raitt,['Bonnie Raitt'],69uJi5QsBtqlYkGURTBli8,0.588,0.149,7.0,-16.728,0.0,0.0319,0.846,9.65e-05,0.236,0.113,124.689,332960.0,4.0
48,Ring My Bell,,D.J. Jazzy Jeff & The Fresh Prince,,,,,,,,,,,,,,,
49,I Wonder Why,I Wonder Why,Curtis Stigers,['Curtis Stigers'],04jNbL6I5ZPLYKKlL08Z8Z,0.549,0.62,0.0,-8.971,1.0,0.0306,0.0573,0.0,0.591,0.288,135.112,267240.0,3.0
50,Housecall,,Shabba Ranks (Featuring Maxi Priest),,,,,,,,,,,,,,,
51,Send Me An Angel,Send Me An Angel,Scorpions,['Scorpions'],1bKQ48M9onID2kbSpRy8kK,0.153,0.417,1.0,-11.587,1.0,0.0318,0.434,0.000622,0.211,0.166,80.87,273333.0,3.0
52,Hearts Don't Think (They Feel),Heart's Don't Think (They Feel),Natural Selection,['Natural Selection'],3ULIONwEunWTZpvM1LjRMN,0.511,0.73,7.0,-9.266,0.0,0.0496,0.0911,0.000295,0.0559,0.895,196.112,256667.0,4.0
53,Ain't Gonna Hurt Nobody,,Kid 'N Play,,,,,,,,,,,,,,,
54,Can't Truss It,,Public Enemy,,,,,,,,,,,,,,,
55,Top Of The World,Top of the World,Van Halen,['Van Halen'],5IpIcYj3omb4iOP76bAoRP,0.546,0.785,9.0,-8.788,1.0,0.0297,0.0354,3.6e-06,0.0935,0.804,127.957,232867.0,4.0
56,Kiss You Back,Kiss You Back - Single Version,Digital Underground,['Digital Underground'],4cd1JFZ9PAMlSSp38YnXCu,0.844,0.648,9.0,-10.685,0.0,0.113,0.0386,0.0,0.223,0.794,113.074,221467.0,4.0
57,I Wanna Be Your Girl,,Icy Blu,,,,,,,,,,,,,,,
58,On A Sunday Afternoon,On A Sunday Afternoon,Lighter Shade Of Brown,['Lighter Shade Of Brown'],1cM25iyn6zKOfnywTNtvyb,0.784,0.765,1.0,-3.545,1.0,0.212,0.095,0.0,0.182,0.845,94.812,212880.0,4.0
59,All She Wrote,All She Wrote (Live),Firehouse,['Firehouse'],0oIbfeHdm2BmD1jWD29dQc,0.603,0.759,8.0,-10.393,1.0,0.0322,3.85e-05,0.0162,0.148,0.376,121.214,267427.0,4.0
60,Shot Of Poison,Shot of Poison,Lita Ford,['Lita Ford'],7fG4AeCFHXxeXnAXfkmiFk,0.578,0.855,5.0,-8.057,1.0,0.0414,0.0388,5.56e-06,0.345,0.732,126.264,210733.0,4.0
61,I'm Too Sexy,,Right Said Fred,,,,,,,,,,,,,,,
62,Uhh Ahh,Uhh Ahh,Boyz II Men,['Boyz II Men'],0MrD47wtvAu6igsy8vqUzN,0.722,0.661,2.0,-8.236,1.0,0.0844,0.151,0.0,0.233,0.643,126.007,228867.0,4.0
63,Live And Let Die,Live And Let Die,Guns N' Roses,"[""Guns N' Roses""]",0rFWuqFgHAfuzE8uSB9TWR,0.262,0.777,11.0,-8.671,1.0,0.0632,0.0109,0.113,0.12,0.264,152.5,182733.0,4.0
64,Just A Touch Of Love,,C+C Music Factory Presents Zelma Davis,,,,,,,,,,,,,,,
65,The Comfort Zone,Save The Best For Last,Vanessa Williams,['Vanessa Williams'],7okbmgA8lRBGl5limZ7LFM,0.528,0.234,3.0,-15.784,1.0,0.0283,0.641,0.0,0.183,0.191,95.911,218733.0,4.0
66,I Want You,I Want Your Love,Jody Watley,"['Jody Watley', 'Dj Spinna']",6Hyzt4sNpLIh7tJkRCCAha,0.76,0.611,9.0,-8.862,0.0,0.0661,0.000178,0.0157,0.0685,0.646,110.006,260533.0,4.0
67,Whispers,Whispers (aka Whispers at Night),Corina,['Corina'],7cdOGkp8CWe8tP81ZONNtf,0.652,0.803,4.0,-12.688,0.0,0.0546,0.00942,0.00183,0.349,0.441,122.699,287893.0,4.0
68,Ain't No Future In Yo' Fronting,,M.C. Breed & D.F.C.,,,,,,,,,,,,,,,
69,There Will Never Be Another Tonight,There Will Never Be Another Tonight,Bryan Adams,['Bryan Adams'],44fxmBDtpasWTQHxvwBEoY,0.517,0.918,9.0,-6.965,1.0,0.0489,0.0591,0.0,0.296,0.641,137.136,280133.0,4.0
70,No More Tears,No More Tears,Ozzy Osbourne,['Ozzy Osbourne'],7w6PJe5KBPyvuRYxFkPssC,0.346,0.749,6.0,-6.506,1.0,0.035,0.00167,8.86e-05,0.648,0.315,102.591,443240.0,4.0
71,To Be With You,To Be With You - 2021 Remastered,Mr. Big,['Mr. Big'],0eifvmNPHWaSh4IKNR4Xva,0.688,0.284,4.0,-13.577,1.0,0.0574,0.359,0.0,0.127,0.482,83.433,208080.0,4.0
72,A Day In My Life (Without You),A Day In My Life (Without You),Lisette Melendez,['Lisette Melendez'],0p0BTRnRU4QWvXNn0xS0WM,0.606,0.947,6.0,-4.446,0.0,0.0371,0.000874,0.314,0.0514,0.789,119.104,235040.0,4.0
73,In Paradise,In Paradise,Laissez Faire,['Laissez Faire'],7EOZ9Q3Ntl2fJpclhFc937,0.71,0.846,7.0,-6.677,1.0,0.0835,0.00881,0.0274,0.347,0.78,122.718,349893.0,4.0
74,I'll Get By,,Eddie Money,,,,,,,,,,,,,,,
75,Pop That Coochie,,The 2 Live Crew,,,,,,,,,,,,,,,
76,Groovy Train,Groovy Train,The Farm,['The Farm'],0ZXLcMoI0Gud5bsaoGB8TR,0.583,0.947,7.0,-8.382,1.0,0.0533,0.003,0.0154,0.178,0.65,115.804,248013.0,4.0
77,Stay,Stay,Jodeci,['Jodeci'],0JukF7Yf5qF10ntu6lpJ5I,0.657,0.369,7.0,-13.153,0.0,0.037,0.0706,0.0,0.494,0.619,129.965,312040.0,4.0
78,Insatiable,Insatiable,Prince And The N.P.G.,"['Prince', 'The New Power Generation']",3q4SUOc4upvsrFItSrELsX,0.736,0.339,9.0,-11.956,0.0,0.0453,0.441,0.00553,0.0778,0.374,121.782,399667.0,3.0
79,Within My Heart,Within My Heart,Voyce,['Voyce'],1yJXPIBKWICGZOP62KKOTe,0.69,0.942,1.0,-5.798,0.0,0.0729,0.00231,3.38e-05,0.199,0.575,120.533,240824.0,4.0
80,Every Road Leads Back To You,Every Road Leads Back to You,Bette Midler,['Bette Midler'],2Rqjs2uSnjmbpAMG4T4G64,0.574,0.251,11.0,-14.57,1.0,0.0293,0.388,0.0,0.166,0.128,126.139,227907.0,4.0
81,Move Any Mountain,Move Any Mountain,The Shamen,['The Shamen'],3YEBkk7we72NhaDZ50p5ll,0.64,0.983,4.0,-9.415,0.0,0.0553,0.00716,6.97e-05,0.072,0.823,121.41,206400.0,4.0
82,Conviction Of The Heart,Conviction of the Heart,Kenny Loggins,['Kenny Loggins'],2NKAzlbQGnm0gY5o1vFx7H,0.491,0.5,7.0,-12.097,0.0,0.0377,0.439,5.63e-06,0.114,0.406,96.7,411267.0,4.0
83,All Through The Night,All Through The Night,Tone-Loc,['Tone-Loc'],5XlgIjaIwqD5q5dVjdVo9V,0.699,0.577,6.0,-12.375,1.0,0.172,0.00243,0.0268,0.0581,0.802,177.213,295067.0,4.0
84,Love Crazy,Love Crazy,Atlantic Starr,['Atlantic Starr'],2R3L6vYiE93dYwJZvvD9M6,0.589,0.681,10.0,-9.642,0.0,0.111,0.00217,0.0189,0.064,0.845,188.188,286760.0,4.0
85,Rush,Rush,Big Audio,['Big Audio Dynamite'],4gTMIyJJlSuB5BOhbMri6B,0.791,0.768,9.0,-9.348,1.0,0.0957,0.137,3.85e-06,0.307,0.722,124.077,257133.0,4.0
86,Give It Away,Give It Away,Red Hot Chili Peppers,['Red Hot Chili Peppers'],0uppYCG86ajpV2hSR3dJJ0,0.666,0.936,7.0,-9.919,1.0,0.0476,0.00244,0.086,0.153,0.776,91.577,282907.0,4.0
87,Get A Leg Up,Get A Leg Up,John Mellencamp,['John Mellencamp'],68cNgDnLSjxWeXtXo5QdvL,0.6,0.914,2.0,-4.748,1.0,0.0468,0.00518,1.84e-06,0.0649,0.736,138.586,227200.0,4.0
88,Real Real Real,Real Real Real,Jesus Jones,['Jesus Jones'],5gbPzqSC9MFfkeM3L06Imy,0.596,0.547,0.0,-13.136,1.0,0.0331,0.0478,4.92e-05,0.157,0.697,110.209,188760.0,4.0
89,The Rush,The Rush,Luther Vandross,['Luther Vandross'],4AhLeJ9sJZeBSd5u2Y9Xa1,0.628,0.932,1.0,-8.914,1.0,0.0508,0.000996,0.309,0.0511,0.969,187.925,404760.0,4.0
90,The Fly,The Fly,U2,['U2'],4nBln1vXTHnJzXvNgvXyIA,0.507,0.934,11.0,-8.888,0.0,0.0553,3.52e-05,0.0253,0.161,0.417,108.345,269053.0,4.0
91,Right Down To It,Right Down to It,Damian Dame,['Damian Dame'],31tcr4OcLi2TXE5u4Iwhjc,0.743,0.584,1.0,-11.274,0.0,0.0281,0.104,0.0,0.0755,0.818,91.914,294267.0,4.0
92,Martika's Kitchen,Martika's Kitchen,Martika,['Martika'],3gQKLNBf70Qdj7hU72g7k1,0.737,0.896,5.0,-5.312,1.0,0.0459,0.0199,3.93e-05,0.0402,0.661,103.361,307787.0,4.0
93,Breakin' My Heart (Pretty Brown Eyes),Breakin' My Heart (Pretty Brown Eyes),Mint Condition,['Mint Condition'],18sytW2s53Of6NVudQyUlH,0.672,0.52,7.0,-9.965,0.0,0.0407,0.0985,1.28e-06,0.0365,0.551,137.213,356960.0,4.0
94,Wasted Time,Wasted Time,Skid Row,['Skid Row'],4BAhIRDG9GNeMvcigDKF7L,0.36,0.881,0.0,-6.815,0.0,0.048,0.0113,0.0,0.0742,0.295,84.861,348800.0,4.0
95,I'll Take You There,,BeBe & CeCe Winans Featuring Mavis Staples,,,,,,,,,,,,,,,
96,Hold On (Tighter To Love),"Hold On (Tighter To Love) Steve 'silk' Hurley 12"" Mix",Clubland,['Clubland'],25tq1GAZcbFEfJLex2mZSb,0.796,0.688,7.0,-7.932,0.0,0.0558,0.00131,0.361,0.0888,0.573,119.768,404074.0,4.0
97,Just Another Girlfriend,,Hi-Five,,,,,,,,,,,,,,,
98,She Ain't Pretty,She Ain't Pretty,The Northern Pikes,['The Northern Pikes'],3lQl6N5vnASpox2hdHpH2w,0.623,0.787,4.0,-8.519,0.0,0.0356,0.112,0.0,0.139,0.769,133.91,163773.0,4.0
99,What Time Is Love?,What Time Is Love? - Live at Trancentral,The KLF,['The KLF'],2JCgLOGh0qCInX82AALLKP,0.642,0.88,6.0,-5.216,1.0,0.134,0.00233,3.07e-05,0.916,0.576,120.099,235852.0,4.0
100,,J.C.,,['Mecano'],0bcEBEypWaq1G6ZsohvxiP,0.769,0.819,2.0,-8.176,1.0,0.0296,0.312,8.81e-05,0.128,0.914,120.961,262080.0,4.0
101,,Das Winterfest - Bonus Track,,['Volker Rosin'],6FlW01chJZJV9qjalLT1ak,0.775,0.461,4.0,-12.288,1.0,0.0413,0.609,0.0,0.0965,0.806,104.286,201427.0,4.0
102,,The Best - Edit,,['Tina Turner'],2W2ieVidLIx9TDvxu0ZT6F,0.68,0.701,0.0,-10.46,1.0,0.0275,0.0341,0.00479,0.114,0.824,103.789,253593.0,4.0
103,,Jesus He Knows Me - 2007 Remaster,,['Genesis'],0YN4BbP8czMk6QiL62qnWT,0.561,0.883,3.0,-7.278,0.0,0.0462,0.53,1.36e-06,0.0772,0.606,94.997,256480.0,4.0
104,,Scenario - LP Mix,,['A Tribe Called Quest'],0301nLjG0ti26rx5ZmfqtP,0.795,0.6,2.0,-14.004,1.0,0.341,0.112,0.000171,0.111,0.633,101.78,250133.0,4.0
105,,Kuddel Daddel Du,,['Achim Reichel'],3tPUoXB20IBOXDWe0D13Qs,0.561,0.89,2.0,-4.906,1.0,0.0345,0.155,0.0,0.106,0.89,128.146,287880.0,4.0
106,,Vete Con El,,['Los Invasores De Nuevo León'],6UV3lfi399R9Gp9RvWCBbE,0.835,0.527,9.0,-12.311,1.0,0.0651,0.323,7.61e-06,0.0959,0.962,112.125,168160.0,4.0
107,,2 Legit 2 Quit,,"['MC Hammer', 'Saja']",4ZnKSrukEcPuMxGrcZEEh1,0.853,0.884,1.0,-6.771,1.0,0.0836,0.0394,6.83e-06,0.0313,0.668,124.542,333624.0,4.0
108,,Had A Dat,,['Sublime'],7EjIbU2g4ldFv67SssQQua,0.636,0.509,4.0,-9.842,0.0,0.401,0.472,9.58e-05,0.0951,0.391,73.323,208637.0,4.0
109,,U And I,,['Jodeci'],1I72hLXR2hVYGMSjozCZnm,0.642,0.477,0.0,-12.898,0.0,0.039,0.0932,0.0,0.236,0.787,129.99,244573.0,4.0
110,,1952 Vincent Black Lightning,,['Richard Thompson'],1KueOLeUZpaNRK2InckxVT,0.488,0.209,10.0,-19.549,1.0,0.0369,0.374,5.05e-06,0.103,0.362,120.63,283493.0,4.0
111,,Check the Rhime,,['A Tribe Called Quest'],4HfxDJ0uLHTLe0fZrx0MbQ,0.881,0.361,11.0,-14.728,0.0,0.237,0.0502,0.00458,0.246,0.799,96.43,216693.0,4.0
112,,Meet In the Middle,,['Diamond Rio'],7lUE02KHkZM44BZgjCaWRO,0.746,0.443,4.0,-11.305,1.0,0.0359,0.663,0.0,0.223,0.554,91.11,198333.0,4.0
113,,Jazz (We've Got),,['A Tribe Called Quest'],7AgMX97ljLm9BzszyyXEYZ,0.822,0.479,11.0,-15.962,1.0,0.271,0.719,4.42e-05,0.124,0.72,92.461,250240.0,4.0
114,,I Love a Rainy Night,,['Eddie Rabbitt'],0zvNHIL7ci0ZzIoWU6RO2u,0.685,0.718,0.0,-7.724,1.0,0.0521,0.122,0.0,0.0556,0.958,131.463,191067.0,4.0
115,,(Everything I Do) I Do It For You,,['Bryan Adams'],6eBK3edMW7bEzecF1eCezc,0.526,0.365,1.0,-12.605,1.0,0.028,0.0775,1.35e-05,0.0618,0.253,131.253,394133.0,4.0
116,,Bring The Noise,,"['Anthrax', 'Public Enemy']",1p50Ir1Hm6Sa1urjaLGi7L,0.601,0.831,2.0,-8.582,1.0,0.17,0.00086,0.0,0.102,0.296,120.962,211787.0,4.0
117,,Stop Draggin' My Heart Around (with Tom Petty and The Heartbreakers),,['Stevie Nicks'],6v0WLvjyQT398T4C0eMmKi,0.687,0.603,4.0,-8.384,0.0,0.0238,0.0348,0.000448,0.172,0.759,106.952,244747.0,4.0
118,,"Mama, I'm Coming Home",,['Ozzy Osbourne'],0S3gpZzlT9Hb7CCSV2owX7,0.282,0.656,8.0,-6.557,1.0,0.0302,0.0105,0.0,0.0892,0.242,139.352,251867.0,4.0
119,,The Shoop Shoop Song (It's In His Kiss),,['Cher'],5oV1YjM2rtyZ55txHHsFUu,0.678,0.61,0.0,-10.509,1.0,0.0306,0.467,0.0,0.397,0.919,117.04,170000.0,4.0
120,,"Piano Sonata No. 12 in F Major, K. 332: II. Adagio",,"['Wolfgang Amadeus Mozart', 'Maria João Pires']",0ftAOThcYwpSDapJhDOy7o,0.522,0.0308,5.0,-26.86,1.0,0.0641,0.995,0.915,0.0805,0.313,72.551,284000.0,4.0
121,,I Useta Lover,,['The Saw Doctors'],319YqFvUODaOVRbRc0i9zD,0.299,0.969,0.0,-3.467,1.0,0.132,0.132,0.0,0.244,0.726,206.331,163547.0,4.0
122,,Nunca Voy A Olvidarte,,['Bronco'],0Lowb1wBPXduf06FTGRI46,0.729,0.757,2.0,-6.082,1.0,0.0894,0.505,0.0,0.0433,0.924,91.149,140493.0,4.0
123,,Alone With You,,['Tevin Campbell'],1qlsnDtzryr3yLuocJ00PY,0.593,0.479,6.0,-13.138,0.0,0.051,0.17,9.72e-06,0.0732,0.652,155.913,307827.0,4.0
124,,Pin the Tail on the Donkey,,['Naughty By Nature'],5G1ExEKtOyNbF9pIzSR98C,0.89,0.504,8.0,-14.682,0.0,0.365,0.00611,0.000595,0.102,0.712,116.353,227507.0,4.0
125,,Just Walkin' in the Rain,,['Johnnie Ray'],6zahbizoDqcpCbXkDhe4Er,0.638,0.188,5.0,-16.788,1.0,0.0363,0.87,0.0,0.0739,0.693,97.189,157240.0,4.0
126,,XYZinnamarink,,"['Sharon, Lois & Bram']",4pVz6UyR3G8GrVhzDHbiWG,0.797,0.258,7.0,-15.321,1.0,0.0583,0.836,0.0,0.081,0.493,115.297,95320.0,4.0
127,,Just A Gigolo - Remastered,,['Louis Prima'],6lYeYgSkWh6TZDQy6YZuvG,0.525,0.403,8.0,-11.987,1.0,0.0945,0.597,0.0,0.0565,0.718,125.187,283200.0,4.0
128,,Papa's Got A Brand New Bag,,['James Brown'],00pGV4EInVd77cnOIwPTCv,0.738,0.541,4.0,-9.508,1.0,0.09,0.292,1.15e-05,0.0861,0.925,127.942,128173.0,4.0
129,,Every Time You Go Away - Radio Edit,,['Paul Young'],05fHQeRbCSjKVS6z0WbQKJ,0.572,0.721,5.0,-8.959,1.0,0.0402,0.187,7.41e-06,0.216,0.844,164.252,267000.0,4.0
130,,Shiny Happy People,,['R.E.M.'],1v2zyAJrChw5JnfafSkwkJ,0.452,0.909,9.0,-3.977,1.0,0.0366,0.0313,0.0603,0.23,0.805,124.623,225787.0,4.0
131,,No Lo Haré,,['La Mafia'],0H2PKMS10sr3Ub5EcvtZGK,0.696,0.512,0.0,-7.058,0.0,0.037,0.298,0.0,0.273,0.838,80.669,214267.0,4.0
132,,I Guess I Like It Like That - Backing Track,,['Kylie Minogue'],6u93qFQtnPYMZsMPefMHlF,0.661,0.972,2.0,-8.873,1.0,0.0423,0.00381,0.814,0.0467,0.656,125.012,229004.0,4.0
