,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
14,Right Now (Na Na Na),Right Now (Na Na Na),Akon,['Akon'],1ARJhjuI6TNYZCxYygFQ4F,0.832,0.87,8,-4.2,0,0.167,0.267,0,0.412,0.566,138.003,240747,4
15,So What,So What,P!nk,['P!nk'],0JiY190vktuhSGN6aqJdrt,0.534,0.87,11,-3.078,0,0.0425,0.000334,0,0.241,0.462,126.019,215160,4
16,Gotta Be Somebody,Gotta Be Somebody,Nickelback,['Nickelback'],06T10fEzN8ZCcqzQZYA184,0.536,0.89,0,-5.222,1,0.0601,0.000354,0.00165,0.133,0.205,115.998,252653,4
17,Rehab,Rehab,Rihanna,['Rihanna'],5X3ahLXhOw16BR09GjYPUT,0.583,0.792,1,-5.894,1,0.0533,0.00321,4.92E-05,0.315,0.397,80.055,294720,4
18,Gives You Hell,Gives You Hell,The All-American Rejects,['The All-American Rejects'],6ihL9TjfRjadfEePzXXyVF,0.718,0.691,4,-6.44,1,0.0387,0.0159,0,0.0627,0.552,100.008,213107,4
19,Chicken Fried,Chicken Fried,Zac Brown Band,['Zac Brown Band'],0LQtEJt7x0s6knb6RKdRYc,0.566,0.713,6,-4.25,1,0.0418,0.645,0,0.114,0.805,169.861,238147,4
20,Mrs. Officer,,Lil Wayne Featuring Bobby Valentino & Kidd Kidd,"['Lil Wayne', 'Bobby V.', 'Kidd Kidd']",0EHR9OObFtjlhQB8wSt1m7,0.92,0.553,6,-5.068,1,0.191,0.236,0,0.0767,0.947,112.022,286907,5
21,Pop Champagne,,Jim Jones & Ron Browz Featuring Juelz Santana,"['Jim Jones', 'Ron Browz', 'Juelz Santana']",5lrOsw7J8R7shum7A4j36t,0.61,0.431,0,-6.73,1,0.294,0.03,0,0.099,0.463,136.878,215973,3
22,Disturbia,Disturbia,Rihanna,['Rihanna'],2VOomzT6VavJOGBeySqaMc,0.707,0.813,11,-4.515,0,0.0571,0.0863,0,0.168,0.722,124.921,238627,4
23,Green Light,,John Legend Featuring Andre 3000,"['John Legend', 'André 3000']",72by3Re4C3eVEBXvsUo0zV,0.622,0.882,9,-5.59,0,0.119,0.0912,0,0.216,0.762,77.506,284187,4
24,One More Drink,One More Drink,Ludacris Co-Starring T-Pain,"['Ludacris', 'T-Pain']",3FKxzkeotnNsCjhpICJhz7,0.511,0.752,10,-4.609,1,0.281,0.051,0,0.29,0.602,96.791,220827,4
25,Addicted,Addicted,Saving Abel,['Saving Abel'],3pxCXv0NACYfYnLjFcQW5D,0.512,0.864,7,-4.146,1,0.0338,0.000821,0,0.0982,0.527,138.018,222827,4
26,Can't Believe It,,T-Pain Featuring Lil Wayne,T-Pain Featuring Lil Wayne,4D2cYdHqk8tu65jUig4OcN,0.649,,,-8.869,0,0.0486,0.0018,0,0.0773,0.0766,89.828,273827,4
27,Chopped 'N' Skrewed,,T-Pain Featuring Ludacris,"['T-Pain', 'Ludacris']",4XMedbCgTdpJ354PDIoFp9,0.558,0.604,7,-7.892,0,0.0528,0.0179,0,0.503,0.323,120.158,261227,4
28,You Found Me,You Found Me,The Fray,['The Fray'],4IoYz8XqqdowINzfRrFnhi,0.338,0.803,8,-5.412,0,0.0413,0.0187,0,0.136,0.4,151.994,241853,4
29,Better In Time,Better in Time,Leona Lewis,['Leona Lewis'],2iXBZ32Fz5VDCLeE0JIdX5,0.584,0.7,6,-4.251,1,0.0506,0.512,2.43E-05,0.13,0.549,163.953,234173,4
30,Put It On Ya,,Plies Featuring Chris J,"['Plies', 'Chris J']",2m0dyKic2V40cSkuO9CNm7,0.759,0.583,1,-8.503,1,0.0864,0.00286,0,0.0445,0.904,76.023,257413,4
31,I Hate This Part,I Hate This Part,The Pussycat Dolls,['The Pussycat Dolls'],3tSuRiNgJmMqmYR23dCqnR,0.756,0.612,5,-4.371,1,0.0317,0.0659,0,0.274,0.452,111.572,218400,4
32,I'm So Paid,,Akon Featuring Lil Wayne & Young Jeezy,Akon Featuring Lil Wayne & Young Jeezy,5264rU21ndum3CYYaSGUUm,0.471,,,-4.179,1,0.325,0.118,0,0.0994,0.516,92.037,263640,4
33,Sober,Sober,P!nk,['P!nk'],733ncRLzZQT5UtSPg1QmPc,0.614,0.797,6,-4.896,1,0.0314,0.0635,0,0.187,0.374,90.946,251533,4
34,Untouched,Untouched,The Veronicas,['The Veronicas'],0KlahhzNb98zyN83Vwae0l,0.557,0.783,6,-4.893,0,0.234,0.0171,0.0172,0.151,0.442,177.008,255360,4
35,Viva La Vida,Viva La Vida,Coldplay,['Coldplay'],1mea3bSkSGXuIRvnydlB5b,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23E-06,0.109,0.417,138.015,242373,4
36,Shattered (Turn The Car Around),Shattered (Turn The Car Around),O.A.R.,['O.A.R.'],6jlqDfX8TQNxcaAz5oxYJA,0.572,0.783,11,-6.398,1,0.0353,0.0172,0,0.19,0.46,105.975,255493,4
37,Roll With Me,Roll with Me,Montgomery Gentry,['Montgomery Gentry'],048fAgdSLnAbQZG1ePSUKb,0.552,0.648,2,-6.71,1,0.0273,0.0533,0.00015,0.144,0.407,142.159,233933,4
38,I Don't Care,I Don't Care - Single Version,Fall Out Boy,['Fall Out Boy'],7ewT0nLFkMD8ONbRibePr9,0.55,0.938,11,-3.556,0,0.0522,0.00171,2.18E-05,0.555,0.433,133.99,214493,4
39,Light On,Light On,David Cook,['David Cook'],7zmqbdEqmQWgU2wOoBPG83,0.446,0.834,9,-4.014,0,0.0341,0.0794,0,0.114,0.363,132.034,228827,4
40,Human,Human,The Killers,['The Killers'],1sTsuZTdANkiFd7T34H3nb,0.557,0.8,10,-8.477,1,0.0601,0.00132,0.0012,0.0906,0.582,135.47,245373,4
41,Closer,Closer,Ne-Yo,['Ne-Yo'],2XbfY2O2v3xwedUJ0J2kkr,0.711,0.753,4,-6.461,0,0.0766,0.028,2.96E-05,0.152,0.588,126.051,234360,4
42,Love Remains The Same,Love Remains The Same,Gavin Rossdale,['Gavin Rossdale'],5iqk123OZlVkvSiTRiz4p5,0.406,0.632,4,-5.115,1,0.0344,0.236,0,0.18,0.109,149.258,249440,4
43,Decode,Decode,Paramore,['Paramore'],1ZLtE9tSJdaUiIJ9YoKHQe,0.28,0.87,10,-4.219,0,0.0592,0.000686,0.00608,0.101,0.284,164.057,261960,4
44,Crush,Crush,David Archuleta,['David Archuleta'],4wCD0qOFNRu1Q6O3N6ycm4,0.57,0.664,0,-4.718,0,0.0322,0.00836,1.20E-05,0.0719,0.487,162.084,213520,4
45,Fall For You,Fall For You,Secondhand Serenade,['Secondhand Serenade'],7lWF2mVr1KKbVnaT2nSlPo,0.387,0.442,0,-7.086,1,0.0352,0.19,0,0.0788,0.382,169.481,185600,4
46,Trading Places,Trading Places,Usher,['Usher'],5yC7WplXvhIHsp8NBYV5dT,0.696,0.643,0,-5.218,1,0.0447,0.000153,1.03E-05,0.156,0.332,146.005,268240,4
47,White Horse,White Horse (Taylor’s Version),Taylor Swift,['Taylor Swift'],5YL553x8sHderRBDlm3NM3,0.423,0.517,0,-7.377,1,0.0486,0.369,0,0.177,0.366,185.262,234516,4
48,Just Like Me,,Jamie Foxx Featuring T.I.,"['Jamie Foxx', 'T.I.']",2gvdJrKDUwtpqwDkTjqIR5,0.755,0.713,11,-4.753,0,0.15,0.151,0,0.269,0.741,151.047,206093,5
49,Already Gone,Already Gone,Sugarland,['Sugarland'],6Gd842MwS4ySeBdQTU09sh,0.48,0.596,1,-5.844,1,0.03,0.214,1.06E-05,0.151,0.332,154.769,275867,3
50,Swagga Like Us,,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,"['JAY-Z', 'T.I.', 'Kanye West', 'Lil Wayne']",6N6bpwA4iiq7HtKToeVH0c,0.579,0.809,4,-5.031,1,0.206,0.00154,0,0.564,0.258,88.99,329680,4
51,In Color,In Color,Jamey Johnson,['Jamey Johnson'],7CNd7rjfVt74TFlcOcnZgN,0.544,0.404,3,-8.751,1,0.0354,0.391,3.98E-06,0.157,0.251,129.518,290680,4
52,Bust Your Windows,Bust Your Windows,Jazmine Sullivan,['Jazmine Sullivan'],56z2qI0gKcPthQF6l8AW3E,0.683,0.664,5,-4.233,0,0.0332,0.538,0,0.0671,0.866,106.991,266307,4
53,Feel That Fire,Feel That Fire,Dierks Bentley,['Dierks Bentley'],0U7Q336Pth6J3mPy736fQq,0.412,0.833,1,-3.865,1,0.0352,0.371,1.28E-05,0.208,0.669,179.846,201507,4
54,Here,Here Comes Goodbye - AC Mix,Rascal Flatts,['Rascal Flatts'],4lhajjgcICdfhRkvWj9Tud,0.458,0.585,2,-5.574,1,0.0342,0.324,0,0.231,0.196,145.977,245373,4
55,Cowgirls Don't Cry,,Brooks & Dunn Featuring Reba McEntire,"['Brooks & Dunn', 'Reba McEntire']",54007AqKIiRCG69C3ySu0b,0.647,0.75,9,-4.147,1,0.0307,0.0793,4.23E-06,0.0773,0.639,115.015,214853,4
56,Country Boy,Country Boy,Alan Jackson,['Alan Jackson'],5RuCWf4bJC0rqA05b7nWfd,0.73,0.684,9,-10.803,1,0.0351,0.259,1.53E-06,0.111,0.564,139.037,246080,4
57,She Wouldn't Be Gone,She Wouldn't Be Gone,Blake Shelton,['Blake Shelton'],4UIOPiM5kNcJFUoRtdDRZa,0.51,0.683,0,-4.338,1,0.0302,0.166,0,0.0795,0.211,159.918,215613,4
58,Start A Band,,Brad Paisley Duet With Keith Urban,"['Brad Paisley', 'Keith Urban']",0GneFCOVzvi6ok0oRC7Kfu,0.603,0.849,5,-6.527,1,0.0647,0.0782,0.000505,0.0986,0.667,122.557,324587,4
59,Right Here (Departed),Right Here (Departed),Brandy,['Brandy'],06G1SCVVYRSDCFGMSnDvpv,0.568,0.682,8,-5.781,1,0.0439,0.256,0,0.231,0.366,92.99,217947,4
60,Mad,Mad,Ne-Yo,['Ne-Yo'],6Hn9Uc1mMNfqChXU3txNke,0.727,0.649,0,-5.356,1,0.0338,0.661,0,0.111,0.669,129.992,254533,4
61,Seventeen Forever,Seventeen Forever,Metro Station,['Metro Station'],1v0E30pA3wOBXuDxfsyOPa,0.569,0.793,0,-5.041,0,0.0329,0.00172,0.00054,0.136,0.687,139.979,174133,4
62,Playa Cardz Right,,Keyshia Cole Featuring 2Pac,"['Keyshia Cole', '2Pac']",0nJZDtAaqO7o9mb6YoBfqO,0.626,0.59,0,-5.547,0,0.0366,0.0392,0,0.254,0.192,86.078,291240,4
63,Don't,,Billy Currington,Billy Currington,4iLPK8QnOvqm0Azbsk2GDn,0.571,,,-4.475,1,0.0362,0.0446,0,0.343,0.713,90.966,189000,4
64,God Love Her,God Love Her,Toby Keith,['Toby Keith'],2VwBhM5L7wGE4lLavyJy0L,0.551,0.919,10,-3.895,1,0.0529,0.133,8.36E-05,0.0637,0.432,125.025,216627,4
65,Keeps Gettin' Better,Keeps Gettin' Better,Christina Aguilera,['Christina Aguilera'],0j0n5CUS1g3QSwDWg8r5qq,0.645,0.697,5,-4.733,0,0.0285,0.0739,0.000842,0.575,0.25,130.001,181947,4
66,Lookin' For A Good Time,Lookin' For A Good Time,Lady Antebellum,['Lady A'],1Ec7xc3zWcd4ysMINmr9LW,0.665,0.936,7,-2.97,1,0.0544,0.0146,0,0.125,0.848,122.003,187320,4
67,Beautiful,,Akon Featuring Colby O'Donis & Kardinal Offishall,"['Akon', ""Colby O'Donis"", 'Kardinal Offishall']",7rv0UuxMX7CpUUwEE1jVrd,0.743,0.948,0,-4.445,0,0.0893,0.122,0,0.112,0.614,130.024,312987,4
68,Universal Mind Control,,Common Featuring Pharrell,Common Featuring Pharrell,0GPVmKBQiwIp0RONkkbeDO,0.868,,,-4.17,0,0.055,0.39,0.00682,0.155,0.694,119.994,213613,4
69,Second Chance,Second Chance,Shinedown,['Shinedown'],0CwYG1UnRmOx8Q1EzElCIL,0.46,0.796,0,-4.501,0,0.0333,0.00107,0,0.106,0.182,100.011,222067,4
70,Sex On Fire,Sex on Fire,Kings Of Leon,['Kings of Leon'],0ntQJM78wzOLVeCUAW7Y45,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,203347,4
71,Just A Dream,Just a Dream,Carrie Underwood,['Carrie Underwood'],7g8OpS827dAYU067lZaR0L,0.526,0.781,7,-3.673,1,0.0369,0.0613,0,0.121,0.358,142.06,284707,4
72,She Got Her Own,,Ne-Yo Featuring Jamie Foxx & Fabolous,"['Ne-Yo', 'Jamie Foxx', 'Fabolous']",4wHJZ8niEWCs13M7JgLDRR,0.658,0.582,5,-5.544,1,0.132,0.264,0,0.218,0.508,139.545,332293,4
73,My Life,,The Game Featuring Lil Wayne,"['The Game', 'Lil Wayne']",4GXH9A6fzuE0MNtqtzjhLg,0.673,0.766,11,-5.018,1,0.349,0.0724,0,0.0563,0.382,148.113,320893,4
74,Sweet Thing,Sweet Thing,Keith Urban,['Keith Urban'],21zOTXChnP7ghgn3fVKuSF,0.621,0.888,8,-6.199,1,0.0443,0.19,1.70E-05,0.151,0.651,102.986,228187,4
75,IfULeave,,Musiq Soulchild Featuring Mary J. Blige,['Musiq Soulchild'],4GhbRPmkVfAZmSQZqdifrn,0.467,0.752,11,-3.244,1,0.232,0.208,0,0.164,0.728,122.775,252440,4
76,"You're Gonna Go Far, Kid",,The Offspring,The Offspring,6TfBA04WJ3X1d1wXhaCFVT,0.55,,,-3.159,1,0.0638,0.00428,0,0.197,0.601,126.115,177827,4
77,Come On Get Higher,Come On Get Higher,Matt Nathanson,['Matt Nathanson'],38YgZVHPWOWsKrsCXz6JyP,0.672,0.623,9,-5.699,1,0.0297,0.241,0,0.0848,0.617,92.018,215173,4
78,Down The Road,Down the Road (with Mac McAnally) - Live,Kenny Chesney With Mac McAnally,"['Kenny Chesney', 'Mac McAnally']",534bvgqusXzhI13Olu56oX,0.621,0.549,4,-9.45,1,0.0401,0.431,0,0.104,0.469,77.683,181333,4
79,I Don't Care,,Apocalyptica Featuring Adam Gontier,"['Apocalyptica', 'Adam Gontier']",6v33q77HxYqtymxLB7gWmF,0.33,0.734,2,-4.972,0,0.0416,0.000953,0,0.0874,0.256,178.986,221493,4
80,Run,Run,Leona Lewis,['Leona Lewis'],4hrAKlxfblnG7llBEEX7TR,0.285,0.462,5,-6.166,0,0.0291,0.428,5.61E-06,0.122,0.0923,142.365,314720,4
81,Let It Go,She Never Lets It Go To Her Heart,Tim McGraw,['Tim McGraw'],2u4aut0V6DOXwjuKXJowN8,0.67,0.766,9,-6.755,1,0.0252,0.0586,0,0.0914,0.804,111.028,186267,4
82,Dead And Gone,,T.I. Featuring Justin Timberlake,"['T.I.', 'Justin Timberlake']",7IhsLJMqdxoo7YAZjaSMru,0.713,0.746,0,-4.99,1,0.259,0.0402,0,0.601,0.47,135.021,299747,4
83,Krazy,Krazy (Spanish Version),Pitbull Featuring Lil Jon,"['Pitbull', 'Lil Jon']",43l58ibG1ezgEbFZQUHr7y,0.871,0.883,11,-5.075,0,0.105,0.0155,0,0.14,0.581,125.037,231507,4
84,What About Now,What About Now,Daughtry,['Daughtry'],3x80T4dEFK7tDFzpxA6Dml,0.358,0.836,9,-2.821,0,0.0419,0.0724,0,0.15,0.252,162.007,253190,4
85,Arab Money,,Busta Rhymes Featuring Ron Browz,"['Busta Rhymes', 'Ron Browz']",0Fs4DQKvmk5DPHfmOa3vZX,0.735,0.75,7,-5.056,1,0.34,0.241,0,0.151,0.583,93.225,165213,4
86,Broken,Broken,Lifehouse,['Lifehouse'],5f6cTFoUenDiCJDGecYiuB,0.534,0.708,11,-5.732,1,0.0402,0.089,0,0.192,0.488,130.639,286480,4
87,Without You,Without You,Hinder,['Hinder'],4xNfsvj9mOVnMTvHZZ8HNk,0.415,0.816,3,-3.831,1,0.0333,0.0299,2.09E-05,0.129,0.264,136.017,232267,4
88,River Of Love,River Of Love,George Strait,['George Strait'],4GWDHnXmJBZfxe3DWZcPmg,0.474,0.814,7,-6.875,1,0.0419,0.604,0.0145,0.15,0.91,79.216,195147,4
89,Turnin Me On,,Keri Hilson Featuring Lil Wayne,"['Keri Hilson', 'Lil Wayne']",1jEtDqwYCKpR0mlrMrrITx,0.675,0.602,1,-4.688,1,0.0596,0.0034,1.28E-05,0.199,0.092,159.994,247800,4
90,Everybody Wants To Go To Heaven,Everybody Wants to Go to Heaven (with The Wailers),Kenny Chesney With The Wailers,"['Kenny Chesney', 'The Wailers']",3u0iJcNE8fHupAO2OOqGlC,0.705,0.693,11,-7.153,1,0.155,0.374,1.21E-05,0.65,0.555,137.741,252987,4
91,Poker Face,Poker Face,Lady Gaga,['Lady Gaga'],5R8dQOPq8haW94K7mgERlO,0.851,0.806,4,-4.62,1,0.0787,0.118,1.64E-06,0.121,0.787,118.999,237200,4
92,When It Hurts,When It Hurts,Avant,['Avant'],00zqTWtvCWvDtAqoLRl6Sy,0.682,0.646,11,-5.509,1,0.0839,0.376,0,0.0705,0.253,128.279,236213,4
93,Bad Girlfriend,Bad Girlfriend,Theory Of A Deadman,['Theory of a Deadman'],5m7on0zpnmeAXy72ANrmfU,0.504,0.957,0,-2.657,1,0.0529,0.00298,0,0.187,0.676,135.013,205627,4
94,Don't Trust Me,,3OH!3,3OH!3,5jzX4dWVQeBTtfBaXnMRt5,0.791,,,-3.742,0,0.254,0.0163,0,0.189,0.514,130.012,192573,4
95,Diva,Diva,Beyonce,['Beyoncé'],5Ssv6DaKrW0HczVqx6zXdl,0.875,0.551,6,-6.744,0,0.317,0.0488,0.00728,0.0537,0.861,146.092,200613,4
96,Beep,,Bobby V Featuring Yung Joc,"['Bobby V.', 'Yung Joc']",5xnZ1vqo2LAOge8DWtvBVk,0.696,0.573,0,-8.531,1,0.0919,0.104,0,0.135,0.368,79.013,250973,4
97,Anything Goes,Anything Goes,Randy Houser,['Randy Houser'],4dJ5dViPmuNPxOnxbwY1dr,0.477,0.638,0,-4.77,1,0.0355,0.54,0.000115,0.101,0.28,139.885,184173,4
98,Rockin' That Thang,Rockin' That Thang - Album Version (Edited),The-Dream,['The-Dream'],3oJJ1dQBxiFYGMQSe2SluG,0.674,0.616,8,-4.757,1,0.0432,0.118,0,0.289,0.63,77.968,221933,4
99,It Won't Be Like This For Long,It Won't Be Like This For Long,Darius Rucker,['Darius Rucker'],4gzeYkzuzxuzAUTsGcdjqA,0.584,0.524,4,-6.001,1,0.0287,0.335,0,0.11,0.389,143.863,219000,4
100,,We're Going to the Zoo,,['ABBA'],4VR8erwUal5AIAhX4aBkhv,0.511,0.821,2,-5.098,1,0.0339,0.019,5.82E-06,0.218,0.85,107.107,241813,4
101,,I Like To Move It,,['Hollywood Undead'],1czaCgWLWgqp0eRIZ0BcXh,0.82,0.831,5,-4.856,0,0.0315,0.0962,0,0.181,0.945,110.048,210467,4
102,,That Lonesome Song,,['Bon Iver'],20AC70RUlVz6A6dCcQ5tRS,0.676,0.0812,2,-22.846,1,0.0398,0.979,0.416,0.118,0.314,125.075,401413,4
103,,Touch My Body,,['Bon Iver'],0bhBtXHQX3u6dSAPF59qGx,0.448,0.143,11,-17.012,1,0.0328,0.929,0.0356,0.109,0.0873,132.829,219000,4
104,,The Way I Loved You,,['Shinedown'],1PLMK1ui86iHHG3FM1N7ue,0.516,0.884,2,-3.706,0,0.0448,0.000254,0.000347,0.0478,0.448,107.96,336113,4
105,,Rica Y Apretadita,,['Willie Colón'],22nCrqu1Bd7abghLtJrf6w,0.645,0.665,7,-5.519,0,0.0384,0.581,0,0.0391,0.369,94.115,414707,4
106,,"Goodnight, Travel Well",,['Frank Sinatra'],0K2WjMLZYr09LKwurGRYRE,0.312,0.497,2,-6.95,1,0.0309,0.587,0,0.246,0.546,94.311,204907,4
107,,Go To Church,,['Whiskey Myers'],75qTWvk6QCGRr1V31Q41qz,0.532,0.726,4,-5.264,0,0.0267,0.0241,4.18E-05,0.0867,0.319,130.087,260800,4
108,,Still Counting,,"['Usher', 'Jeezy']",5j0McHPthKpOXRr3fBq8M0,0.573,0.712,0,-5.976,1,0.0732,0.0572,0,0.167,0.346,140.012,259720,4
109,,I Don't Wanna Be In Love (Dance Floor Anthem),,['Banda El Recodo'],2i61WI2fawXqjs1NuMPW3A,0.658,0.688,0,-3.1,1,0.0333,0.758,4.08E-06,0.258,0.968,123.245,196253,4
110,,Kidnap the Sandy Claws,,['Lil Wayne'],1xPW9rS8dkuJP46WBTqU2C,0.663,0.688,6,-8.659,0,0.283,0.0391,0.00224,0.223,0.731,151.589,221813,4
111,,Super Trouper - From 'Mamma Mia!' Original Motion Picture Soundtrack,,"['C-Murder', 'Krayzie Bone', 'Mia X', 'Papoose', 'VERSE']",3p3ENYRvssAu8AyKL44DMq,0.713,0.642,6,-6.757,1,0.184,0.133,0,0.447,0.825,71.77,309013,4
112,,Free And Easy (Down The Road I Go),,['Ingrid Michaelson'],7aohwSiTDju51QmC54AUba,0.698,0.285,0,-7.632,1,0.0553,0.927,0,0.0883,0.53,135.027,148400,4
113,,Halo,,"['Rick Ross', 'Nelly', 'Avery Storm']",67yGTWcR72BZvsrSS2dHST,0.746,0.717,10,-5.788,0,0.127,0.189,0,0.0704,0.475,109.754,209547,4
114,,Forever & Always,,['Nickelback'],4QJLKU75Rg4558f4LbDBRi,0.485,0.911,3,-5.749,1,0.0355,8.67E-05,0,0.092,0.568,89.956,249067,4
115,,A Widow's Toast,,['Panic! At The Disco'],1S30kHvkkdMkcuCTGSgS41,0.405,0.689,10,-5.75,1,0.0365,0.0843,0,0.207,0.397,155.189,191560,4
116,,How Do You Sleep? - Radio Edit Remix,,['Spandau Ballet'],0CsM8VGDi38kusMv3pxyj1,0.742,0.533,0,-9.098,1,0.0288,0.459,0.148,0.064,0.391,97.395,329147,4
117,,Gangsta Rap Made Me Do It,,['Metallica'],5xABQiiRBuVWsL9zamoj1G,0.323,0.982,4,-1.459,1,0.0869,4.90E-05,0.00415,0.237,0.48,121.895,385467,4
118,,Esa Mujer - En Vivo,,['Grupo Vennus'],2RptQMHFiUxm2gog7tz8xF,0.57,0.595,9,-5.141,1,0.028,0.135,0,0.0834,0.588,91.906,226320,4
119,,Boots On,,['Tame Impala'],0TeHvhaNBSuv7yGQ9dLouv,0.685,0.773,0,-7.202,1,0.0841,0.266,0.0393,0.0782,0.711,126.017,266920,4
120,,I Kissed A Girl,,"['Amanda Seyfried', 'Ashley Lilley', 'Rachel McDowall']",6P4XyViJkq9QGEHtzfMIrH,0.506,0.895,4,-4.069,1,0.0363,0.0417,5.47E-06,0.252,0.806,140.044,187360,4
121,,Let It Be Me,,['DAY26'],7IEZakVzoNbkETWrnw6c2H,0.434,0.892,2,-4.702,1,0.41,0.142,0,0.601,0.529,184.672,232360,4
122,,Dead And Gone,,"['Webbie', 'Boosie Badazz', 'Lil Phat']",65D95SmygxGCQGiI64eaZf,0.725,0.431,1,-5.988,0,0.0707,0.00113,0,0.14,0.199,174.083,250027,4
123,,Psychosocial,,"['Jamie Foxx', 'T-Pain']",08uGhvS5MfBk7crUCpnjva,0.673,0.614,7,-5.426,1,0.103,0.0782,0,0.139,0.362,176.052,289747,4
124,,Blue Side Of The Mountain,,"['Michael Franti & Spearhead', 'Cherine Tanya Anderson']",383B8ksM58jbV3HbiRJo0K,0.738,0.983,5,-4.374,0,0.0852,0.0376,5.98E-06,0.183,0.957,92.998,235760,4
125,,Damaged,,['Jonas Brothers'],5MTQbjkMmE6WsDQ8JlyEVo,0.471,0.875,2,-3.499,1,0.087,0.000652,0,0.239,0.759,177.98,197507,4
126,,Shakin' Hands,,['Good With Grenades'],3J6VHfwuLfQv0UGiS1fHTX,0.588,0.836,7,-5.1,1,0.0636,0.0135,0,0.123,0.808,109.111,181656,4
127,,Xilala,,"['Plies', 'Ne-Yo']",0exb0K7vsjf5bXWLJJhAuF,0.648,0.801,5,-7.24,0,0.167,0.154,0,0.339,0.807,78.946,240760,4
128,,La Rumba Quimbumba,,['Toby Keith'],7ojVoUWBAUP701iFpdKnFu,0.72,0.918,9,-3.225,1,0.0408,0.229,0,0.159,0.955,125.091,169400,4
129,,Zillertaler Hochzeitsmarsch,,['The Steeldrivers'],7DQjWFjaiPULrsqgsZueF3,0.49,0.445,9,-7.19,0,0.0469,0.695,1.16E-05,0.106,0.54,159.318,239640,4
130,,If It Hadn't Been For Love,,['Roy Carrier'],0uGOHChR6FihVtHCjoUZZK,0.842,0.866,7,-5.552,1,0.0929,0.104,0.857,0.091,0.261,107.732,232253,4
