,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
28,For The Night,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,Pop Smoke Featuring Lil Baby & DaBaby,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
29,I Hope,I Hope,Gabby Barrett Featuring Charlie Puth,Gabby Barrett Featuring Charlie Puth,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
30,Lemonade,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,Internet Money & Gunna Featuring Don Toliver & NAV,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
31,"You're A Mean One, Mr. Grinch","You're A Mean One, Mr. Grinch",Thurl Ravenscroft,Thurl Ravenscroft,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
32,Blue Christmas,Blue Christmas,Elvis Presley,['Elvis Presley'],3QiAAp20rPC3dcAtKtMaqQ,0.465,0.27,4,-16.661,1,0.0425,0.9,0.00104,0.145,0.58,94.518,129173,4
33,Dakiti,Dakiti,Bad Bunny & Jhay Cortez,Bad Bunny & Jhay Cortez,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
34,Body,Body,Megan Thee Stallion,['Megan Thee Stallion'],0A1hoCfMLkiAgvhWkkucJa,0.914,0.732,8,-6.1,0,0.241,0.0166,0,0.107,0.469,94.066,171067,4
35,Mele Kalikimaka (Merry Christmas),Mele Kalikimaka (Merry Christmas),Bing Crosby & The Andrews Sisters,"['Bing Crosby', 'The Andrews Sisters']",04vLj9QUXoKdRlsp3gkURo,0.5,0.224,3,-12.431,1,0.0935,0.646,0,0.284,0.62,202.481,175333,4
36,Bang!,Bang!,AJR,['AJR'],53BHUFdQphHiZUUG3nx9zn,0.74,0.516,1,-6.233,0,0.0507,0.0183,0,0.0558,0.698,139.918,170858,4
37,Willow,willow,Taylor Swift,['Taylor Swift'],0lx2cLdOt3piJbcaXIV74f,0.392,0.574,7,-9.195,1,0.17,0.833,0.00179,0.145,0.529,81.112,214707,4
38,This Christmas,This Christmas,Donny Hathaway,['Donny Hathaway'],38xhBO2AKrJnjdjVnhJES6,0.634,0.645,5,-9.2,1,0.0376,0.292,0,0.246,0.677,93.047,231173,4
39,34+35,34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
40,Kings & Queens,Kings & Queens,Ava Max,['Ava Max'],7a53HqqArd4b9NF4XAmlbI,0.637,0.69,1,-4.057,0,0.0405,0.00786,0,0.124,0.457,129.857,162399,4
41,Therefore I Am,Therefore I Am,Billie Eilish,['Billie Eilish'],54bFM56PmE4YLRnqpW6Tha,0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,174321,4
42,Deck The Halls,Deck The Halls,Nat King Cole,['Nat King Cole'],5HQuCSDheZdzLdt7thkpnu,0.635,0.393,9,-10.889,1,0.0394,0.652,0,0.0845,0.97,107.172,69000,4
43,Dynamite,Dynamite,BTS,['BTS'],4saklk6nie3yiGePpBwUoc,0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,199054,4
44,Please Come Home For Christmas,Please Come Home for Christmas - 2013 Remaster,Eagles,['Eagles'],3QIoEi8Enr9uHffwInGIsC,0.612,0.289,9,-11.568,1,0.0421,0.599,0.00266,0.0561,0.466,183.18,177440,3
45,Santa Claus Is Comin' To Town,Santa Claus Is Coming To Town,Jackson 5,['The Jackson 5'],2QpN1ZVw8eJO5f7WcvUA1k,0.692,0.762,0,-4.867,1,0.0342,0.424,1.27E-05,0.181,0.961,146.673,144013,4
46,Little Saint Nick,Little Saint Nick - 1991 Remix,The Beach Boys,['The Beach Boys'],52V4rOTpdz3ALWl9UUwrUv,0.602,0.553,11,-9.336,1,0.0328,0.108,0,0.0512,0.971,130.594,118840,4
47,Take Me Home For Christmas,Take Me Home For Christmas,Dan + Shay,['Dan + Shay'],72HP2M4jjw4t0AIGdEVGEF,0.694,0.769,6,-4.665,1,0.0325,0.163,0,0.0976,0.663,93.033,203880,4
48,Have Yourself A Merry Little Christmas,Have Yourself a Merry Little Christmas,Michael Buble,['Michael Bublé'],37UhuyGwWHgS1dhTePiJBy,0.275,0.276,9,-11.395,1,0.0321,0.602,0.00167,0.121,0.195,68.764,230307,3
49,I'll Be Home For Christmas,I'll Be Home For Christmas,Bing Crosby,Bing Crosby,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
50,What You Know Bout Love,What You Know Bout Love,Pop Smoke,['Pop Smoke'],1tkg4EHVoqnhR6iFEXb60y,0.709,0.548,10,-8.493,1,0.353,0.65,1.59E-06,0.133,0.543,83.995,160000,4
51,Whoopty,Whoopty,CJ,['CJ'],5vGLcdRuSbUhD8ScwsGSdA,0.719,0.648,3,-7.6,0,0.125,0.2,0,0.127,0.66,140.201,123263,4
52,Lonely,Lonely (with benny blanco) - Acoustic,Justin Bieber & benny blanco,"['Justin Bieber', 'benny blanco']",4fKiuIavbsoTRZ6R7xuAyT,0.365,0.117,11,-10.61,0,0.041,0.969,2.48E-06,0.684,0.119,168.744,155188,4
53,Hallelujah,Hallelujah,Carrie Underwood & John Legend,Carrie Underwood & John Legend,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
54,WAP,WAP,Cardi B Featuring Megan Thee Stallion,Cardi B Featuring Megan Thee Stallion,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
55,Holiday,Holiday,Lil Nas X,Lil Nas X,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
56,Better Together,Better Together,Luke Combs,Luke Combs,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
57,On Me,On Me,Lil Baby,Lil Baby,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
58,Afterglow,Afterglow,Ed Sheeran,['Ed Sheeran'],0E4Y1XIbs8GrAT1YqVy6dq,0.641,0.324,11,-5.851,1,0.0299,0.698,0,0.328,0.273,110.184,185487,4
59,Gnat,Gnat,Eminem,['Eminem'],6cS9PmLky2NhLOhpIsUlow,0.835,0.869,10,-4.582,0,0.27,0.248,0,0.462,0.82,140.945,224656,4
60,Rockin' Around The Christmas Tree,Rockin' Around The Christmas Tree,Justin Bieber,['Justin Bieber'],19pDGIQMBBBzteNjmzzjDN,0.596,0.626,5,-3.619,1,0.0263,0.024,0,0.0997,0.817,76.068,132732,1
61,Favorite Time Of Year,Favorite Time Of Year - Amazon Original,Carrie Underwood,['Carrie Underwood'],5XwxYaLbKnT54197S5Hz3z,0.497,0.897,5,-4.21,1,0.0513,0.00635,0,0.305,0.539,142.007,197223,4
62,Hawai,Hawai,Maluma & The Weeknd,Maluma & The Weeknd,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
63,Monster,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes & Justin Bieber,"['Shawn Mendes', 'Justin Bieber']",2Z8yfpFX0ZMavHkcIeHiO1,0.652,0.383,2,-7.076,0,0.0516,0.0676,0,0.0828,0.549,145.765,178994,4
64,Diamonds,Diamonds,Sam Smith,['Sam Smith'],5hvwx5i67IwnCkjl9VHkNv,0.653,0.667,10,-6.764,0,0.0423,0.154,0,0.107,0.556,104.181,213869,4
65,Starting Over,Starting Over,Chris Stapleton,['Chris Stapleton'],3K07bGe8iljQ3mOKArHLDo,0.638,0.538,10,-8.445,1,0.0315,0.452,0.000415,0.0695,0.318,89.124,240413,4
66,Cry Baby,Cry Baby,Megan Thee Stallion Featuring DaBaby,Megan Thee Stallion Featuring DaBaby,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
67,You Broke Me First.,you broke me first,Tate McRae,['Tate McRae'],45bE4HXI0AwGZXfZtMp8JR,0.667,0.373,4,-9.389,1,0.05,0.785,0,0.0906,0.0823,124.148,169266,4
68,My Ex's Best Friend,My Ex's Best Friend,Machine Gun Kelly X blackbear,Machine Gun Kelly X blackbear,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
69,Without You,WITHOUT YOU,The Kid LAROI,['The Kid LAROI'],27OeeYzk6klgBh83TSvGMA,0.662,0.413,0,-7.357,1,0.0299,0.213,0,0.134,0.467,93.005,161385,4
70,"Big, Big Plans","Big, Big Plans",Chris Lane,['Chris Lane'],7yNJCsUH3tXlpQiHSsAc5l,0.574,0.58,7,-6.091,1,0.0278,0.076,0,0.12,0.4,149.974,187307,4
71,Mr. Right Now,Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,21 Savage & Metro Boomin Featuring Drake,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
72,Forever After All,Forever After All,Luke Combs,['Luke Combs'],6IBcOGPsniK3Pso1wHIhew,0.487,0.65,0,-5.195,1,0.0253,0.191,0,0.0933,0.456,151.964,232533,4
73,Throat Baby (Go Baby),Throat Baby (Go Baby) (with DaBaby & City Girls) - Remix,BRS Kash,"['BRS Kash', 'DaBaby', 'City Girls']",15C4TnrrVdym7UykxQIOTZ,0.878,0.475,1,-8.42,0,0.324,0.00984,0,0.167,0.397,131.988,211610,4
74,Under The Mistletoe,Under The Mistletoe,Kelly Clarkson & Brett Eldredge,Kelly Clarkson & Brett Eldredge,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
75,Tyler Herro,Tyler Herro,Jack Harlow,['Jack Harlow'],4DuUwzP4ALMqpquHU0ltAB,0.794,0.756,5,-7.16,0,0.136,0.11,0,0.247,0.775,123.066,156498,4
76,Champagne Problems,champagne problems,Taylor Swift,['Taylor Swift'],0sY6ZUTh4yoctD8VIXz339,0.462,0.24,0,-12.077,1,0.0377,0.92,0,0.113,0.32,171.319,244000,4
77,The First Noel,The First Noel,Gabby Barrett,['Gabby Barrett'],25W3eewfp10geV3fzWIGq3,0.458,0.351,10,-6.049,1,0.0244,0.696,0,0.143,0.102,79.993,261305,3
78,Love You Like I Used To,Love You Like I Used To,Russell Dickerson,['Russell Dickerson'],1D7cfiC5mxqHfTCcOiRBej,0.501,0.788,10,-4.624,1,0.0415,0.12,0,0.137,0.61,152.047,186613,4
79,Champagne Night,Champagne Night - From Songland,Lady A,['Lady A'],48F2xnWq3LuzYWML327Z2r,0.523,0.927,4,-2.796,1,0.0489,0.0272,5.98E-06,0.168,0.939,149.929,185070,4
80,Prisoner,Prisoner,Miley Cyrus Featuring Dua Lipa,Miley Cyrus Featuring Dua Lipa,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
81,Good Time,GOOD TIME,Niko Moon,['Niko Moon'],2S8UMuLJ0z8agFgFGJ6Ztt,0.802,0.59,5,-7.189,1,0.0493,0.0874,0,0.275,0.687,138.084,214720,4
82,7 Summers,7 Summers,Morgan Wallen,['Morgan Wallen'],4obHzpwGrjoTuZh2DItEMZ,0.466,0.786,0,-5.13,1,0.0328,0.417,6.10E-05,0.125,0.571,203.903,210507,4
83,Adderall (Corvette Corvette),Adderall (Corvette Corvette) - Remix,Popp Hunna,"['Popp Hunna', 'Lil Uzi Vert']",2Y3USTCETS4xbjJOzT1Icm,0.921,0.718,4,-3.545,0,0.299,0.217,0,0.189,0.677,141.06,176383,4
84,You're Mines Still,You're Mines Still,Yung Bleu Featuring Drake,Yung Bleu Featuring Drake,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
85,Tequila Shots,Tequila Shots,Kid Cudi,['Kid Cudi'],30KctD1WsHKTIYczXjip5a,0.712,0.556,5,-7.214,0,0.0531,0.084,5.04E-05,0.527,0.22,90.494,193293,4
86,Back To The Streets,Back To The Streets,Saweetie Featuring Jhene Aiko,Saweetie Featuring Jhene Aiko,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
87,Bichota,BICHOTA,Karol G,['KAROL G'],0m4sRuVaauoQEqdZg1wqRg,0.863,0.666,1,-4.158,0,0.152,0.212,0.000493,0.103,0.838,163.908,178947,4
88,Way Out,Way Out,Jack Harlow Featuring Big Sean,Jack Harlow Featuring Big Sean,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
89,Hit Different,Hit Different,SZA Featuring Ty Dolla $ign,SZA Featuring Ty Dolla $ign,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
90,'Tis The Damn Season,‘tis the damn season,Taylor Swift,['Taylor Swift'],7dW84mWkdWE5a6lFWxJCBG,0.575,0.434,5,-8.193,1,0.0312,0.735,6.59E-05,0.105,0.348,145.916,229840,4
91,Damage,Damage,H.E.R.,['H.E.R.'],0KS2h61pHQ4WmOwruD7uxD,0.646,0.696,1,-6.505,1,0.065,0.113,0,0.115,0.18,81.336,223415,4
92,Backdoor,Backdoor,Lil Durk,['Lil Durk'],3xUoEjDFhHCWlIeLRoTabt,0.625,0.552,4,-7.593,0,0.325,0.111,3.61E-06,0.294,0.239,81.142,200000,4
93,Silent Night,Silent Night,Carrie Underwood,['Carrie Underwood'],3z63V6OraICzWEyTCcbezn,0.243,0.169,7,-9.752,1,0.0356,0.927,0,0.101,0.0932,83.138,211115,3
94,Golden,Golden,Harry Styles,['Harry Styles'],45S5WTQEGOB1VHr1Q4FuPl,0.448,0.838,4,-5.257,0,0.0557,0.21,0.000131,0.131,0.254,139.863,208907,4
95,Hole In The Bottle,hole in the bottle,Kelsea Ballerini,['Kelsea Ballerini'],2yySWxfeRN2QRZnFMnYMQl,0.478,0.873,4,-3.637,1,0.122,0.0486,0,0.374,0.739,104.365,155668,4
96,"No Body, No Crime","No Body, No Crime",Taylor Swift Featuring HAIM,Taylor Swift Featuring HAIM,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
97,Moonwalking In Calabasas,Moonwalking in Calabasas (feat. Blueface) - Remix,DDG,"['DDG', 'Blueface']",73xjJ1TIE6WP3HNKczQE4F,0.925,0.322,11,-9.8,0,0.112,0.103,0,0.137,0.712,129.957,170233,4
98,Took Her To The O,Took Her To The O,King Von,['King Von'],7fEoXCZTZFosUFvFQg1BmW,0.82,0.592,1,-7.002,1,0.29,0.0149,4.71E-06,0.121,0.4,159.98,196180,4
99,Put Your Records On,Put Your Records On,Ritt Momney,['Ritt Momney'],6AGOKlMZWLCaEJGnaROtF9,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,210463,4
100,,Knockin' Boots,,['Luke Bryan'],2opQESZb7JsRKCvWMBPeuv,0.728,0.682,2,-3.749,1,0.218,0.127,0,0.337,0.643,131.901,200067,4
101,,cheers (with Wiz Khalifa),,"['blackbear', 'Wiz Khalifa']",294CLJ9yQQZ7fg9QB7ve16,0.795,0.642,9,-4.431,1,0.0288,0.0509,0,0.17,0.669,97.999,201010,4
102,,The Woo (feat. 50 Cent & Roddy Ricch),,"['Pop Smoke', '50 Cent', 'Roddy Ricch']",1H7KnK26kc1YyellpbINEn,0.49,0.618,1,-5.655,1,0.104,0.0221,3.77E-06,0.259,0.286,99.7,201600,4
103,,La Jeepeta - Remix,,"['Nio Garcia', 'Anuel AA', 'Myke Towers', 'Brray', 'Juanka']",1mohfLaTJtB2RplHLQVM70,0.815,0.715,4,-4.65,0,0.207,0.3,4.83E-06,0.091,0.786,176.007,345241,4
104,,X Games,,"['D3 The Rocstar', 'G Perico', 'Emission']",1qmQZ6UItoCLZsxGTViyqK,0.758,0.704,0,-7.882,1,0.558,0.0116,0,0.0698,0.279,100.088,135840,4
105,,Head & Heart (feat. MNEK),,"['Joel Corry', 'MNEK']",6cx06DFPPHchuUAcTxznu9,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,166028,4
106,,"Lemonade (feat. Gunna, Don Toliver & NAV)",,"['Internet Money', 'Gunna', 'Don Toliver', 'NAV']",7hxHWCCAIIxFLCzvDgnQHX,0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,195429,4
107,,El Chino (En Vivo),,"['Luis R Conriquez', 'La Decima Banda']",4b148u8CHf38OU1yW5Xf1F,0.657,0.538,0,-5.831,0,0.124,0.637,0,0.104,0.832,111.61,180048,3
108,,CANCIÓN CON YANDEL,,"['Yandel', 'Bad Bunny']",3pm4XtcsRIFFtH2UErk62R,0.75,0.741,9,-4.43,1,0.402,0.447,0,0.121,0.495,79.968,209180,4
109,,Mil Gracias Por Existir,,"['Marca MP', 'Grupo Firme']",1HAvMItHMFRlnrbOXZBL8X,0.552,0.263,0,-6.827,1,0.0454,0.737,0,0.491,0.858,130.698,225541,4
110,,death bed (coffee for your head),,"['Powfu', 'beabadoobee']",7eJMfftS33KTjuF7lTsMCx,0.726,0.431,8,-8.765,0,0.135,0.731,0,0.696,0.348,144.026,173333,4
111,,Body Like A Back Road,,['Sam Hunt'],7FpBQ067pHB67deawpbbcY,0.736,0.458,5,-7.437,1,0.0316,0.441,0,0.148,0.65,98.977,162547,4
112,,Getting Over Him,,"['Lauren Alaina', 'Jon Pardi']",0OCY4cY7ZhmFMLR8Zipb51,0.567,0.868,8,-4.699,1,0.0605,0.0931,0,0.0986,0.517,154.07,167678,4
113,,Underdog,,['Alicia Keys'],7FsAFw1oZeTJUZmIzSh0cg,0.657,0.726,0,-4.74,0,0.0458,0.542,0,0.137,0.282,90.105,204400,4
114,,How You Like That,,['BLACKPINK'],4SFknyjLcyTLJFPKD2m96o,0.812,0.761,11,-5.222,1,0.0812,0.0465,0.000135,0.0601,0.344,130.032,182956,4
115,,West Coast (feat. Quinn XCII),,"['DVBBS', 'Quinn XCII']",4fCE1SCDulouoac9Q8XroU,0.714,0.798,5,-4.239,0,0.0612,0.00248,0.000678,0.103,0.659,119.017,150819,4
116,,E-GIRLS ARE RUINING MY LIFE!,,"['CORPSE', 'Savage Ga$p']",7bCfHiRcfUjG0YVVNUL7Ve,0.614,0.937,1,-7.443,1,0.115,0.00161,0.00136,0.103,0.386,84.98,105176,4
117,,Hit Different,,"['SZA', 'The Neptunes', 'Pharrell Williams', 'Ty Dolla $ign']",7Bar1kLTmsRmH6FCKKMEyU,0.679,0.516,0,-6.371,0,0.0452,0.199,0,0.0965,0.716,120.074,202008,4
118,,Next Girl,,['Carly Pearce'],4QpWhd7l2NrmGmfw4qGlpa,0.583,0.867,11,-4.17,1,0.0637,0.143,0,0.0863,0.962,160.096,164678,4
119,,Little Things (with Quinn XCII & Chelsea Cutler),,"['Louis The Child', 'Quinn XCII', 'Chelsea Cutler']",52681Ivj8kgCi90Lu8B9fl,0.553,0.636,6,-4.38,1,0.152,0.189,0,0.0779,0.53,81.969,197453,4
120,,Sky,,['Playboi Carti'],29TPjc8wxfz4XMn21O7VsZ,0.785,0.903,2,-4.184,1,0.21,0.258,0,0.169,0.565,139.98,193234,4
121,,Not Another Love Song,,['Ella Mai'],5XqDJFVCyRTm5J7cIfRmR1,0.499,0.612,4,-5.947,0,0.127,0.171,4.99E-05,0.0993,0.218,157.218,217801,4
122,,Ojitos de Miel,,['T3R Elemento'],3V1jBnDI3zCn25ONFiqwN8,0.473,0.448,9,-9.35,1,0.0378,0.709,0,0.104,0.6,189.195,239498,3
