,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
16,Sweater Weather,Sweater Weather,The Neighbourhood,['The Neighbourhood'],2QjOHCTQ1Jl3zawyYOpxh6,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400,4
17,Team,Team,Lorde,['Lorde'],3G6hD9B2ZHOsgf4WfNu7X1,0.69,0.578,6,-7.436,1,0.0929,0.167,0,0.305,0.416,99.961,193059,4
18,White Walls,White Walls,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
19,23,23,"Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J","Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J",3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
20,Pompeii,Pompeii,Bastille,['Bastille'],3gbBpTdY8lnQwqxNCcf795,0.679,0.715,9,-6.383,1,0.0407,0.0755,0,0.271,0.571,127.435,214148,4
21,Stay The Night,Stay The Night - Featuring Hayley Williams Of Paramore,Zedd Featuring Hayley Williams,"['Zedd', 'Hayley Williams']",2QtJA4gbwe1AcanB2p21aP,0.596,0.738,8,-3.109,1,0.0411,0.109,0,0.0947,0.461,127.961,217347,4
22,Unconditionally,Unconditionally,Katy Perry,['Katy Perry'],009ImBOrIUlWgla8U05RAC,0.432,0.725,7,-4.862,1,0.0431,0.00273,0,0.208,0.353,128.902,228879,4
23,My Hitta,My Hitta,YG Featuring Jeezy & Rich Homie Quan,YG Featuring Jeezy & Rich Homie Quan,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
24,Applause,Applause,Lady Gaga,['Lady Gaga'],5ka2ajep9OAvU5Sgduhiex,0.669,0.78,7,-4.287,0,0.053,0.0265,1.63E-06,0.143,0.738,139.945,212333,4
25,All I Want For Christmas Is You,All I Want for Christmas Is You,Mariah Carey,['Mariah Carey'],0bYg9bo50gSsH3LtXe2SQn,0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,241107,4
26,Blurred Lines,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,Robin Thicke Featuring T.I. + Pharrell,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
27,Holy Grail,Holy Grail,Jay Z Featuring Justin Timberlake,Jay Z Featuring Justin Timberlake,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
28,Show Me,Show Me,Kid Ink Featuring Chris Brown,Kid Ink Featuring Chris Brown,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
29,Stay,Stay,Florida Georgia Line,['Florida Georgia Line'],3grPZ1iQg2tEdh0ZCh3HTt,0.494,0.936,1,-2.989,1,0.0418,0.0744,0,0.148,0.582,141.939,199320,4
30,Radioactive,Radioactive,Imagine Dragons,['Imagine Dragons'],4G8gkOterJn0Ywt6uhqbhp,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,186813,4
31,Love More,Love More,Chris Brown Featuring Nicki Minaj,Chris Brown Featuring Nicki Minaj,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
32,Gas Pedal,Gas Pedal,Sage The Gemini Featuring IamSu!,Sage The Gemini Featuring IamSu!,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
33,Drink A Beer,Drink A Beer,Luke Bryan,['Luke Bryan'],1PoGWZbJPGmViVi7CYbDUK,0.483,0.431,8,-7.656,1,0.0343,0.836,5.19E-05,0.199,0.296,78.26,202627,4
34,Brave,Brave,Sara Bareilles,['Sara Bareilles'],6Uy6K3KdmUdAfelUp0SeXn,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.10E-05,0.0425,0.758,185.063,220573,4
35,It Won't Stop,It Won't Stop,Sevyn Streeter Featuring Chris Brown,Sevyn Streeter Featuring Chris Brown,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
36,All Me,All Me,Drake Featuring 2 Chainz & Big Sean,Drake Featuring 2 Chainz & Big Sean,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
37,Rap God,Rap God,Eminem,['Eminem'],6or1bKJiZ06IlK0vFvY75k,0.708,0.843,7,-2.66,1,0.314,0.397,0,0.799,0.625,148.14,363521,4
38,Sail,Sail,AWOLNATION,['AWOLNATION'],7ueP5u2qkdZbIPN2YA6LR0,0.826,0.436,1,-9.583,1,0.0558,0.441,0.615,0.0964,0.272,119.051,259093,4
39,Whatever She's Got,Whatever She's Got,David Nail,['David Nail'],4PJXT82AZtlDW4Q71b43oz,0.527,0.723,1,-6.134,1,0.0411,0.217,0,0.037,0.888,160.465,236800,4
40,Marry Me,Marry Me,Jason Derulo,['Jason Derulo'],3ogtSrlbtiTamktbA0hw0E,0.568,0.631,7,-5.623,1,0.0273,0.033,0,0.144,0.23,105.096,225027,4
41,Safe And Sound,Safe And Sound,Capital Cities,['Capital Cities'],6Z8R6UsFuGXGtiIxiD8ISb,0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,192790,5
42,Drunk Last Night,Drunk Last Night,Eli Young Band,['Eli Young Band'],4hnK8P3v7kE7T4PMBYwRhu,0.528,0.856,7,-4.605,1,0.0351,0.052,0,0.0988,0.572,87.019,219213,4
43,Best Day Of My Life,Best Day Of My Life,American Authors,['American Authors'],5Hroj5K7vLpIG4FNCRIjbP,0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,194240,4
44,The Christmas Song (Merry Christmas To You),The Christmas Song (Merry Christmas To You),Nat King Cole,['Nat King Cole'],4PS1e8f2LvuTFgUs1Cn3ON,0.319,0.21,1,-15.231,1,0.0341,0.92,8.06E-05,0.138,0.209,78.696,192160,4
45,Wasting All These Tears,Wasting All These Tears,Cassadee Pope,['Cassadee Pope'],25zXRQGuwYZdIp88fVZOPC,0.465,0.772,5,-3.932,0,0.0378,0.0959,1.04E-05,0.167,0.257,155.83,215640,4
46,Carolina,Carolina,Parmalee,['Parmalee'],7JKUEuxOW5NNieEjoW59sH,0.434,0.75,10,-3.53,1,0.0293,0.0107,0,0.106,0.488,159.824,201347,4
47,Who You Love,Who You Love,John Mayer Featuring Katy Perry,John Mayer Featuring Katy Perry,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
48,Replay,Replay,Zendaya,['Zendaya'],7d1CFwrBmH34gmS0Hkbfbt,0.688,0.723,6,-6.682,0,0.121,0.0416,0.0002,0.302,0.618,140.023,209187,4
49,Rockin' Around The Christmas Tree,Rockin' Around The Christmas Tree,Brenda Lee,['Brenda Lee'],2EjXfH91m7f8HiJN1yQg97,0.589,0.472,8,-8.749,1,0.0502,0.614,0,0.505,0.898,67.196,126267,4
50,I Have Nothing,I Have Nothing - The Voice Performance,Tessanne Chin,['Tessanne Chin'],4Ib4InLIR369amEBFcAjhb,0.423,0.637,0,-3.535,1,0.0329,0.2,0,0.0969,0.15,154.034,231141,3
51,Sweet Annie,Sweet Annie,Zac Brown Band,['Zac Brown Band'],7jRdxVZeBAtLXL8ZpBMR2q,0.635,0.434,6,-7.986,1,0.0298,0.171,1.09E-06,0.106,0.171,139.977,278693,4
52,Chillin' It,Chillin' It,Cole Swindell,['Cole Swindell'],0Utg7sirTPqrs6Cx0FbriQ,0.576,0.849,9,-3.057,1,0.0386,0.511,3.89E-05,0.109,0.666,137.982,196747,4
53,Let It Go,"Let It Go - From ""Frozen""/Soundtrack Version",Idina Menzel,['Idina Menzel'],0qcr5FMsEO85NAQjrlDRKo,0.543,0.485,8,-6.85,1,0.0305,0.558,0,0.12,0.371,136.961,223840,4
54,All Of Me,All of Me,John Legend,['John Legend'],3U4isOIWM3VvDubwSI3y7a,0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,269560,4
55,That's My Kind Of Night,That's My Kind Of Night,Luke Bryan,['Luke Bryan'],5HGibWoxnkYSkl6mHmAlOE,0.661,0.751,7,-2.909,1,0.0481,0.0571,0,0.105,0.875,109.995,190187,4
56,When She Says Baby,When She Says Baby,Jason Aldean,['Jason Aldean'],3gVRILe7XCyNakb6sy5umX,0.673,0.76,0,-5.126,1,0.0361,0.0682,0.000116,0.309,0.807,113.063,171120,4
57,Bottoms Up,Bottoms Up,Brantley Gilbert,['Brantley Gilbert'],0HZUp8fm9fh1Mitqx4CIOr,0.474,0.857,7,-5.734,1,0.0435,0.113,0,0.134,0.545,170.006,220200,4
58,Animals,Animals - Extended,Martin Garrix,['Martin Garrix'],6JEntXLt4z98CcDtIH9sU7,0.677,0.866,1,-6.403,1,0.0392,0.00165,0.662,0.412,0.0386,128.005,303827,4
59,HeadBand,HeadBand,B.o.B Featuring 2 Chainz,B.o.B Featuring 2 Chainz,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
60,Let It Go,"Let It Go - From ""Frozen / Single Version",Demi Lovato,['Demi Lovato'],1A2PVHd6kWaMlaJVkMfXmz,0.505,0.624,7,-6.513,1,0.0371,0.0235,0,0.5,0.215,139.849,224387,4
61,Don't Let Me Be Lonely,Don’t Let Me Be Lonely,The Band Perry,['The Band Perry'],1vjx9wZEyhhM1VRmIoDiRk,0.601,0.682,1,-4.548,1,0.0282,0.159,0,0.0786,0.337,111.006,251227,4
62,Hey Brother,Hey Brother,Avicii,['Avicii'],4lhqb6JvbHId48OUJGwymk,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64E-05,0.0828,0.458,125.014,255093,4
63,Little Drummer Boy,Little Drummer Boy,Pentatonix,['Pentatonix'],7BvCDrlYwJ5D9RUqvvs3BT,0.713,0.411,8,-8.24,1,0.0355,0.3,7.19E-05,0.0763,0.626,134.007,255879,4
64,Friday Night,Friday Night,Eric Paslay,['Eric Paslay'],66rVt7PbwyKlu6CK6rxyAi,0.657,0.841,9,-4.188,1,0.0452,0.16,0,0.177,0.722,120.009,167213,4
65,XO,XO,Beyonce,['Beyoncé'],40xhyfAPDoMtv494MfPevP,0.47,0.792,0,-8.932,1,0.26,0.171,1.28E-06,0.313,0.214,170.085,215947,4
66,Up All Night,Up All Night,Jon Pardi,['Jon Pardi'],6qewYf1Su9xeaAp9iEQpUw,0.549,0.713,9,-4.935,1,0.0306,0.185,0,0.112,0.463,162.989,209640,4
67,The Language,The Language,Drake,['Drake'],3IQgeOgdHIag6mu0mgKRgQ,0.831,0.651,1,-8.363,1,0.437,0.0125,0,0.0809,0.502,120.065,224013,4
68,Slow Down,Slow Down,Selena Gomez,['Selena Gomez'],2OsEJFTfzfjG4oC92cuP2c,0.722,0.821,1,-3.856,0,0.165,0.073,0,0.631,0.721,127.944,210293,4
69,Love Me Again,Love Me Again,John Newman,['John Newman'],5VSCgNlSmTV2Yq5lB40Eaw,0.495,0.894,2,-4.814,0,0.0441,0.00453,0.000596,0.103,0.213,126.03,239894,4
70,Radio,Radio,Darius Rucker,['Darius Rucker'],0uMur9BAwuzsShojxBi6ag,0.72,0.848,0,-6.834,1,0.0589,0.123,0,0.0728,0.965,92.999,189053,4
71,I Luv This Sh*t,I Luv This Sh*t,August Alsina Featuring Trinidad James,August Alsina Featuring Trinidad James,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
72,We Were Us,We Were Us,Keith Urban And Miranda Lambert,Keith Urban And Miranda Lambert,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
73,TKO,TKO,Justin Timberlake,['Justin Timberlake'],5mIqtDBiw3rqMxsJc4UVM6,0.611,0.678,3,-6.723,0,0.243,0.00701,8.43E-06,0.431,0.493,137.864,424147,4
74,Compass,Compass,Lady Antebellum,['Lady A'],2ubncjpv82GY5uES29L5ik,0.56,0.77,0,-4.694,1,0.0256,0.096,6.39E-06,0.108,0.521,100.013,183067,4
75,Let It Be,Let It Be,Tessanne Chin & Adam Levine,Tessanne Chin & Adam Levine,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
76,Berzerk,Berzerk,Eminem,['Eminem'],6Xk7PnitV9jCRorWt2LiVZ,0.739,0.872,11,-4.059,0,0.333,0.0217,0,0.26,0.684,95.084,238746,4
77,Underneath The Tree,Underneath the Tree,Kelly Clarkson,['Kelly Clarkson'],3YZE5qDV7u1ZD1gZc47ZeR,0.509,0.812,8,-5.439,1,0.0537,0.00128,1.99E-05,0.214,0.689,159.878,229640,4
78,Up Down (Do This All Day),Up Down (Do This All Day),T-Pain Featuring B.o.B,T-Pain Featuring B.o.B,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
79,Sunny And 75,Sunny and 75,Joe Nichols,['Joe Nichols'],1rGLPyb4LMojT4wpxiZTp8,0.531,0.893,0,-4.422,1,0.055,0.184,1.01E-06,0.101,0.323,120.045,206947,4
80,Alone Together,Alone Together,Fall Out Boy,['Fall Out Boy'],5MsZIaCYY6Tsdph0LiB0hE,0.552,0.915,4,-3.713,1,0.0559,0.0013,3.74E-05,0.206,0.606,90.013,203413,4
81,Best Song Ever,Best Song Ever,One Direction,['One Direction'],5T7ZFtCcOgkpjxcuaeZbw0,0.652,0.877,1,-2.986,1,0.0465,0.0227,0,0.0789,0.486,118.491,200107,4
82,Do I Wanna Know?,Do I Wanna Know?,Arctic Monkeys,['Arctic Monkeys'],5FVd6KXrgO9B3JPmC8OPst,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,272394,4
83,Helluva Life,Helluva Life,Frankie Ballard,['Frankie Ballard'],4mnuiEDq1ADXUTYWJxLo4B,0.564,0.76,6,-5.667,1,0.0277,0.0676,0,0.144,0.528,134.015,231693,4
84,All That Matters,All That Matters,Justin Bieber,['Justin Bieber'],70XP39KE8vTgxtRXcwfxJA,0.696,0.513,6,-5.567,0,0.0424,0.00508,0,0.0682,0.144,129.859,191173,4
85,See You Tonight,See You Tonight,Scotty McCreery,['Scotty McCreery'],54RCDE1TAewECyX4WDUVm1,0.497,0.816,9,-6.489,1,0.0563,0.217,0,0.171,0.512,169.966,226320,4
86,Bound 2,Bound 2,Kanye West,['Kanye West'],3sNVsP50132BTNlImLx70i,0.367,0.665,1,-2.821,1,0.0465,0.145,0,0.113,0.31,148.913,229147,4
87,Honest,Honest,Future,['Future'],5ik5nMy8vdS2rXe7SAGt2K,0.719,0.477,6,-6.439,0,0.178,0.0326,0,0.218,0.297,140.141,200493,4
88,Talk Dirty,Talk Dirty,Jason Derulo Featuring 2 Chainz,Jason Derulo Featuring 2 Chainz,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
89,Perfume,Perfume,Britney Spears,['Britney Spears'],0DOgMeHlNponAEqczZoxX0,0.39,0.557,3,-6.344,1,0.0521,0.452,0,0.125,0.317,79.34,239973,4
90,Bounce It,Bounce It,Juicy J Featuring Wale & Trey Songz,Juicy J Featuring Wale & Trey Songz,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
91,Everybody's Got Somebody But Me,Everybody's Got Somebody But Me,Hunter Hayes Featuring Jason Mraz,Hunter Hayes Featuring Jason Mraz,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
92,Old School Love,Old School Love,Lupe Fiasco Featuring Ed Sheeran,Lupe Fiasco Featuring Ed Sheeran,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
93,Worst Behavior,Worst Behavior,Drake,['Drake'],48RN2EOOyG2Gs5Pyla7ZJj,0.78,0.799,9,-6.359,1,0.15,0.158,0,0.209,0.414,109.944,270187,4
94,Waiting For Superman,Waiting for Superman,Daughtry,['Daughtry'],4AU7z13HYmPMetlWbq1mys,0.555,0.682,0,-5.711,1,0.0269,0.0029,0,0.0662,0.383,105.987,266960,4
95,Survival,Survival,Eminem,['Eminem'],3stOygN0I7CIvkEB2LJGbv,0.459,0.899,2,-2.978,1,0.21,0.0038,0,0.126,0.437,176.384,272417,4
96,Paranoid,Paranoid,Ty Dolla $ign Featuring B.o.B,Ty Dolla $ign Featuring B.o.B,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
97,The Fox,The Fox (What Does the Fox Say?),Ylvis,['Ylvis'],5HOpkTTVcmZHnthgyxrIL8,0.703,0.867,6,-4.292,1,0.0453,0.107,0,0.119,0.546,128.008,213708,4
98,Mine,Mine,Beyonce Featuring Drake,Beyonce Featuring Drake,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
99,I Hold On,I Hold On,Dierks Bentley,['Dierks Bentley'],01e8dGbulrphX8j3fZDQYk,0.614,0.715,0,-6.451,1,0.0445,0.0849,0.000316,0.102,0.231,117.956,279533,4
100,,A Love Like War (feat. Vic Fuentes),,"['All Time Low', 'Vic Fuentes']",0TPF6uW7fhMXJPoBERqTy5,0.475,0.987,5,-3.515,0,0.121,0.00028,2.40E-06,0.335,0.632,162.005,213741,4
101,,Outlaw Shit (feat. Waylon Jennings & Yelawolf),,"['Struggle Jennings', 'Waylon Jennings', 'Yelawolf']",0cfgMbqcqdDVkooYMhnrV2,0.64,0.686,7,-5.962,0,0.0425,0.00694,2.24E-06,0.103,0.318,75.673,261157,4
102,,The Run and Go,,['Twenty One Pilots'],68NsOuum1AegLDhOIr2ADL,0.798,0.318,10,-6.849,0,0.0431,0.0437,0,0.158,0.425,92.49,229000,4
103,,I Want You,,['Mitski'],4Phnrzy56Yt0VNooKCwr3p,0.286,0.292,3,-11.294,1,0.0362,0.514,0,0.0713,0.0635,131.58,183792,3
104,,Send It Up,,['Kanye West'],3RKblQNJs8HPvWBgXmq6nn,0.579,0.544,9,-5.193,1,0.352,0.292,7.41E-05,0.282,0.365,93.562,178040,4
105,,Paper Hearts,,['Tori Kelly'],4X8jImpljCdt2eDge8OzoQ,0.416,0.233,3,-10.988,1,0.0347,0.882,0,0.0934,0.242,68.853,199584,4
106,,Keep Me Around,,['The Wood Brothers'],5NNXPVydz9kE8xOY7ycj4r,0.541,0.342,2,-11.753,1,0.0467,0.611,0.000527,0.0952,0.49,87.594,218520,4
107,,"Call It Fate, Call It Karma",,['The Strokes'],3Y4rUyw7XBCK6hGHCOt6rp,0.544,0.241,4,-14.779,0,0.03,0.983,0.774,0.101,0.359,109.437,204773,4
108,,Torn to Pieces,,['Pop Evil'],0FwiglGo6kL0xLOt114SSh,0.616,0.664,0,-5.66,1,0.0293,0.0128,8.94E-06,0.115,0.312,122.077,196258,4
109,,Vivir Mi Vida,,['Marc Anthony'],3QHMxEOAGD51PDlbFPHLyJ,0.656,0.877,0,-3.231,0,0.0342,0.345,0,0.349,0.894,105.018,252347,4
110,,Jodye,,['A$AP Rocky'],375YEKrb4JSu03HPzwOFfJ,0.706,0.525,3,-7.472,1,0.204,0.0192,9.78E-05,0.112,0.0773,140.142,260760,4
111,,Migraine,,['Twenty One Pilots'],4rfaoyaZvNa60cj3OKSQV9,0.69,0.678,0,-6.52,1,0.154,0.11,0,0.246,0.409,173.995,239015,4
112,,Colossus,,"['Tyler, The Creator']",5AnVuHLmgipXkFmBvj2Q6H,0.442,0.6,2,-9.087,1,0.357,0.267,0,0.31,0.725,82.462,213320,1
113,,Ni Que Estuvieras Tan Buena,,['Calibre 50'],3ElOgE8UIHSCqQu1L4FBco,0.79,0.891,10,-3.21,1,0.101,0.44,0,0.275,0.958,138.885,138320,1
114,,Jealous of the Angels,,['Donna Taggart'],3oV4PrdUzjadLAkjcf4xwh,0.589,0.129,0,-8.413,1,0.0384,0.953,0,0.107,0.427,125.066,249733,4
115,,In Yumen-Xibalba,,['Rotting Christ'],1ewa0sVMt6xNlVVf14TgLD,0.349,0.882,11,-5.471,1,0.0646,9.77E-05,0.674,0.388,0.154,156.016,386973,4
116,,Wild for the Night (feat. Skrillex & Birdy Nam Nam),,"['A$AP Rocky', 'Skrillex', 'Birdy Nam Nam', 'Lord Flacko']",2rzBvHM9h36Tpdj7Jdajka,0.757,0.848,2,-4.234,1,0.335,0.0481,0,0.121,0.686,139.995,212640,4
117,,Suit & Tie (feat. Jay-Z),,"['Justin Timberlake', 'JAY-Z']",6vt0I1cw1YmAIKDJvHVIM5,0.795,0.596,11,-3.799,0,0.219,0.103,0,0.164,0.357,101.985,326280,4
118,,Boys 'Round Here (feat. Pistol Annies & Friends),,"['Blake Shelton', 'Pistol Annies']",39FwE8edwuyiaa4PrGBkP7,0.611,0.688,2,-6.369,1,0.0529,0.251,2.35E-06,0.248,0.649,169.895,288760,4
119,,"Love Is an Open Door - From ""Frozen""/Soundtrack Version",,"['Kristen Bell', 'Santino Fontana']",3IPnBzGRMg6BfViFxxa0Gq,0.737,0.637,6,-6.308,0,0.0735,0.262,0,0.319,0.537,100.033,124733,4
120,,All I Want,,['Kodaline'],0NlGoUyOJSuSHmngoibVAs,0.188,0.411,0,-9.733,1,0.0484,0.174,0.153,0.0843,0.159,187.376,305747,3
121,,The Phoenix,,['Fall Out Boy'],53AuxddsgPSlqM619nJhSd,0.562,0.964,4,-2.991,0,0.072,0.000539,1.57E-06,0.579,0.41,138.063,244960,4
122,,Lonely Days (feat. J Boogs),,"['Fiji', 'J Boogs']",4a6TfJDJdjuVCKJJWRSM4V,0.732,0.578,5,-6.556,1,0.0361,0.0877,0,0.058,0.74,84.858,222985,4
123,,We Still in this Bitch (feat. T.I. and Juicy J),,"['B.o.B', 'T.I.', 'Juicy J']",3aHkbJXFYpPrup2K8wvDOV,0.693,0.733,1,-5.126,1,0.139,0.013,0,0.0924,0.497,140.01,247987,4
124,,U See Us,,['Nipsey Hussle'],2fkiHKbZVhkywVvJynZNR0,0.743,0.891,0,-4.418,1,0.0806,0.00974,0,0.358,0.235,134.074,205667,4
125,,Gunfight,,['Sick Puppies'],0is4yL58CcQ4Gv4WgTGr9N,0.386,0.812,0,-5.435,1,0.054,7.19E-05,0.00036,0.0809,0.508,173.102,175720,4
126,,Here's to Never Growing Up,,['Avril Lavigne'],0qwcGscxUHGZTgq0zcaqk1,0.482,0.873,0,-3.145,1,0.0853,0.0111,0,0.409,0.737,165.084,214320,4
127,,Tattooed Heart,,['Ariana Grande'],5yxghrFKJbU7pcaUFEv1Sg,0.536,0.521,7,-4.128,1,0.0274,0.41,0,0.142,0.314,72.06,194707,4
128,,Can You Feel My Heart,,['Bring Me The Horizon'],0WSa1sucoNRcEeULlZVQXj,0.15,0.859,4,-2.827,0,0.0595,0.00201,0.194,0.387,0.354,170.527,228147,5
