,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
41,End Game,End Game,Taylor Swift Featuring Ed Sheeran & Future,Taylor Swift Featuring Ed Sheeran & Future,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
42,Last Christmas,Last Christmas,Wham!,['Wham!'],2FRnf9qhLbvw8fu4IBXx78,0.735,0.478,2,-12.472,1,0.0293,0.189,2.48E-06,0.355,0.947,107.682,262960,4
43,Attention,Attention,Charlie Puth,['Charlie Puth'],5cF0dROlMOK5uNZtivgu50,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33E-05,0.134,0.797,100.066,208787,4
44,Ric Flair Drip,Ric Flair Drip (& Metro Boomin),Offset & Metro Boomin,"['Offset', 'Metro Boomin']",7sO5G9EABYOXQKNPNiE9NR,0.88,0.428,9,-8.28,1,0.206,0.149,5.07E-05,0.114,0.333,100.007,172800,4
45,Lemon,Lemon,N*E*R*D & Rihanna,N*E*R*D & Rihanna,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
46,Unforgettable,Unforgettable,French Montana Featuring Swae Lee,French Montana Featuring Swae Lee,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
47,That's What I Like,That's What I Like,Bruno Mars,['Bruno Mars'],0KKkJNfGyhkQ5aFogxQAPU,0.853,0.56,1,-4.961,1,0.0406,0.013,0,0.0944,0.86,134.066,206693,4
48,Feliz Navidad,Feliz Navidad,Jose Feliciano,['José Feliciano'],0oPdaY4dXtc3ZsaG17V972,0.513,0.831,2,-9.004,1,0.0383,0.55,0,0.336,0.963,148.837,182067,4
49,Jingle Bell Rock,Jingle Bell Rock,Bobby Helms,['Bobby Helms'],7vQbuQcyTflfCIOu3Uzzya,0.754,0.424,2,-8.463,1,0.0363,0.643,0,0.0652,0.806,119.705,130973,4
50,Roll In Peace,Roll In Peace,Kodak Black Featuring XXXTENTACION,Kodak Black Featuring XXXTENTACION,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
51,Let Me Go,Let Me Go,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
52,Pills And Automobiles,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black","Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
53,Kooda,KOODA,6ix9ine,['6ix9ine'],0tYHqwTW4s6VuPWDSD7n7K,0.885,0.641,1,-4.455,1,0.351,0.175,0,0.234,0.201,91.167,142582,4
54,Rubbin Off The Paint,Rubbin off the Paint,YBN Nahmir,['YBN Nahmir'],6V4KHt9xu4TPEnDFoBeacT,0.734,0.751,1,-7.26,1,0.285,0.00529,0,0.183,0.56,161.997,159916,4
55,Like I Loved You,Like I Loved You,Brett Young,['Brett Young'],3T6MAweakkNrMYs8jZIWtg,0.582,0.568,1,-6.051,1,0.0297,0.196,0,0.0841,0.64,76.025,207187,4
56,Lights Down Low,Lights Down Low,MAX Featuring gnash,MAX Featuring gnash,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
57,Candy Paint,Candy Paint,Post Malone,['Post Malone'],32lItqlMi4LBhb4k0BaSaC,0.664,0.667,4,-5.941,1,0.154,0.64,1.22E-06,0.0753,0.381,180.064,227533,4
58,...Ready For It?,...Ready For It?,Taylor Swift,['Taylor Swift'],2yLa0QULdQr0qAIvVwN6B5,0.613,0.764,2,-6.509,1,0.136,0.0527,0,0.197,0.417,160.015,208187,4
59,Greatest Love Story,Greatest Love Story,LANCO,['LANCO'],2yQZwi1P8AkkxxFhQ8rMEK,0.669,0.617,10,-8.72,1,0.057,0.401,0,0.119,0.621,147.992,222573,4
60,Good Old Days,Good Old Days,Macklemore Featuring Kesha,Macklemore Featuring Kesha,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
61,What About Us,What About Us,P!nk,['P!nk'],0Qh38w01QRXK6KHIv0e3hb,0.491,0.588,1,-6.177,1,0.0506,0.0281,2.01E-06,0.0906,0.193,113.608,269600,4
62,Marry Me,Marry Me,Thomas Rhett,['Thomas Rhett'],0OWZFobGSIW9GrSlQ9C5pc,0.333,0.412,3,-8.633,1,0.029,0.0977,0,0.113,0.474,85.028,205453,4
63,Codeine Dreaming,Codeine Dreaming,Kodak Black Featuring Lil Wayne,Kodak Black Featuring Lil Wayne,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
64,I'll Name The Dogs,I'll Name The Dogs,Blake Shelton,Blake Shelton,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
65,Yours,Yours,Russell Dickerson,['Russell Dickerson'],3I4WFddKpe2PGZWFh7f10J,0.554,0.722,11,-6.005,1,0.034,0.119,0,0.0861,0.558,134.058,216960,4
66,Tennessee Rain,Tennessee Rain - The Voice Performance,Addison Agen,['Addison Agen'],54p39OJ544KF6iFeCzbVjs,0.553,0.232,9,-6.929,1,0.0326,0.907,0,0.123,0.274,137.8,210986,4
67,The Race,The Race,Tay-K,['Tay-K'],3wGXyJGsCf1myH5MooQIqE,0.766,0.606,9,-6.064,1,0.456,0.00266,0,0.166,0.352,160.223,140000,4
68,Wish I Didn't Love You,Wish I Didn’t Love You - The Voice Performance,Chloe Kohanski,['Chloe Kohanski'],0SqmAwQrNyypiTroSwVjbX,0.386,0.341,10,-5.597,1,0.0407,0.839,0,0.129,0.327,168.133,220630,4
69,Round Here Buzz,Round Here Buzz,Eric Church,['Eric Church'],52ioLaTnO2J7BWY8UN2n9D,0.638,0.441,2,-9.064,1,0.0347,0.0422,1.33E-05,0.107,0.473,76.078,214627,4
70,My Dawg,My Dawg,Lil Baby,['Lil Baby'],7CEJH5Ed7FBbXF6CqBQPlJ,0.943,0.544,10,-6.292,0,0.0642,0.0336,0,0.0954,0.515,133.012,215423,4
71,Light It Up,Light It Up,Luke Bryan,['Luke Bryan'],5w3NgfV8v1nNZFLUBlGHIL,0.608,0.928,6,-2.724,0,0.0883,0.133,0,0.103,0.738,130.012,177306,4
72,Tell Me You Love Me,Tell Me You Love Me,Demi Lovato,['Demi Lovato'],21RCuMVSlblTmyYm2DnPCR,0.54,0.599,6,-5.465,1,0.0452,0.0257,0,0.147,0.243,82.029,236987,4
73,Pick It Up,Pick It Up,Famous Dex Featuring A$AP Rocky,Famous Dex Featuring A$AP Rocky,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
74,Echame La Culpa,Échame La Culpa,Luis Fonsi & Demi Lovato,"['Luis Fonsi', 'Demi Lovato']",4nWrN0fbMKQKn9W2sTeiI9,0.734,0.896,0,-3.652,1,0.039,0.0391,0,0.117,0.649,96.007,173800,4
75,Look What You Made Me Do,Look What You Made Me Do,Taylor Swift,['Taylor Swift'],1P17dC1amhFzptugyAO7Il,0.766,0.709,9,-6.471,0,0.123,0.204,1.41E-05,0.126,0.506,128.07,211853,4
76,Betrayed,Betrayed,Lil Xan,['Lil Xan'],4vaxvNDaLSoD36iZX515ug,0.821,0.434,10,-9.194,0,0.118,0.434,0,0.128,0.241,120.012,187173,4
77,Losing Sleep,Losing Sleep,Chris Young,['Chris Young'],6waqLPcT6ruMhmd36OhmFO,0.584,0.621,1,-5.703,1,0.0443,0.0715,1.68E-06,0.389,0.634,92.003,178253,4
78,MIC Drop,MIC Drop,BTS Featuring Desiigner,BTS Featuring Desiigner,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
79,No Smoke,No Smoke,YoungBoy Never Broke Again,['YoungBoy Never Broke Again'],57IRaiAB4hBZu3gnNVZC0v,0.658,0.736,9,-6.097,0,0.308,0.113,0,0.0978,0.804,143.966,160000,4
80,I Could Use A Love Song,I Could Use a Love Song,Maren Morris,['Maren Morris'],09iyGiljLWRYXdRazFkdtJ,0.638,0.634,6,-6.474,1,0.0468,0.214,0,0.0866,0.473,92.097,196422,4
81,Ice Tray,Ice Tray,Quavo & Lil Yachty,Quavo & Lil Yachty,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
82,You Broke Up With Me,You Broke Up with Me,Walker Hayes,['Walker Hayes'],5jZF1nvKORdaHNjNNMRbFl,0.847,0.699,0,-8.286,1,0.0733,0.525,0,0.267,0.874,120.002,196667,4
83,I Pray,I Pray - The Voice Performance,Red Marlow,['Red Marlow'],4cF4l5ShMLqMCFeabt8Xa6,0.543,0.603,9,-5.294,1,0.0287,0.0611,2.77E-06,0.123,0.258,133.783,213577,4
84,Wanted You,Wanted You,NAV Featuring Lil Uzi Vert,NAV Featuring Lil Uzi Vert,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
85,Mayores,Mayores,Becky G Featuring Bad Bunny,Becky G Featuring Bad Bunny,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
86,Walk On Water,Walk On Water,Eminem Featuring Beyonce,Eminem Featuring Beyonce,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
87,Dusk Till Dawn,Dusk Till Dawn,Zayn Featuring Sia,Zayn Featuring Sia,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
88,Written In The Sand,Written in the Sand,Old Dominion,['Old Dominion'],2A69wys3S9uiPSmn6UZWJn,0.725,0.438,6,-9.602,1,0.0575,0.593,0,0.0842,0.76,83.984,184080,4
89,Home,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","Machine Gun Kelly, X Ambassadors & Bebe Rexha","['Machine Gun Kelly', 'X Ambassadors', 'Bebe Rexha']",0OI7AFifLSoGzpb8bdBLLV,0.653,0.718,3,-5.232,0,0.213,0.00413,0,0.0537,0.216,82.034,202805,4
90,F**k Love,F**k Love,XXXTENTACION Featuring Trippie Redd,XXXTENTACION Featuring Trippie Redd,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
91,Believe,Believe,Eminem,['Eminem'],4iTyf5pLZMOR8YrEZgSopo,0.884,0.492,1,-5.343,0,0.112,0.16,0,0.359,0.11,130.072,315347,4
92,Juice,Juice,Yo Gotti,['Yo Gotti'],1psC5iHzQxaTMZ5dWGfM6I,0.887,0.568,2,-5.853,1,0.323,0.00171,1.11E-05,0.0812,0.754,162.038,149242,4
93,Dark Knight Dummo,Dark Knight Dummo,Trippie Redd Featuring Travis Scott,Trippie Redd Featuring Travis Scott,3ICD0niQsK2ngW9zDbYlkI,0.244,0.783,4,-2.183,1,0.0388,0.0109,0.0372,0.208,0.203,95.952,219307,4
94,When We,When We,Tank,['Tank'],2HWelwHQS4EdRqIycZOc3O,0.635,0.324,6,-9.51,0,0.0769,0.165,4.18E-06,0.108,0.0741,117.863,309120,4
95,Five More Minutes,Five More Minutes,Scotty McCreery,['Scotty McCreery'],3qTmB5HxP9ilJaiM6B1yuk,0.494,0.634,7,-4.933,1,0.0282,0.259,1.15E-06,0.109,0.28,156.03,241147,4
96,Too Much To Ask,Too Much To Ask,Niall Horan,['Niall Horan'],39jXnbACjiaiTwwhsr5sY5,0.443,0.533,0,-6.548,1,0.0396,0.371,0,0.128,0.201,77.344,223044,4
97,Never Be The Same,Never Be the Same,Camila Cabello,['Camila Cabello'],4eWQlBRaTjPPUlzacqEeoQ,0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923,226973,4
98,All On Me,All On Me,Devin Dawson,['Devin Dawson'],2mfahQ0EaaZWq4cFNg6A1o,0.634,0.668,5,-5.488,1,0.0291,0.14,0,0.216,0.635,80.989,224627,4
99,Legends,Legends,Kelsea Ballerini,['Kelsea Ballerini'],6vlxmQGwmlyp07YjkugV6K,0.577,0.727,4,-5.848,1,0.0319,0.0547,0,0.0891,0.24,112.041,244467,4
100,,El Color de Tus Ojos,,['Banda MS de Sergio Lizárraga'],1l77YWrGUp3qX3NS1rz7lq,0.765,0.339,8,-8.965,1,0.0365,0.278,0,0.131,0.864,123.95,202560,4
101,,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,,"['Pitbull', 'J Balvin', 'Camila Cabello']",2Vdub5mY4lad7w64bFPUez,0.489,0.962,0,-2.597,1,0.215,0.0277,6.18E-06,0.128,0.518,104.563,194942,4
102,,Just A Dream,,"['Kurt Hugo Schneider', 'Christina Grimmie', 'Sam Tsui']",0QfmQhr5npxuWQ4zzUDUhB,0.439,0.751,9,-7.632,1,0.0527,0.193,4.61E-05,0.0577,0.221,164.103,263598,4
103,,Mask Off,,['Future'],0VgkVdmE4gld66l8iyGjgx,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,204600,4
104,,E,,['Matt Mason'],1XBGTp6OqwYaYhemH3aMKT,0.657,0.736,9,-7.73,0,0.0768,0.0817,0,0.302,0.379,113.96,228827,4
105,,Nose on the Grindstone (OurVinyl Sessions),,"['Tyler Childers', 'OurVinyl']",4yokHrXHSukhHh4byNVlWB,0.441,0.283,0,-11.039,0,0.0744,0.738,0,0.156,0.389,76.026,204000,3
106,,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),,"['Tyler, The Creator', 'Frank Ocean', 'Steve Lacy']",4bEcoz1OcfMgUbp2ft8ieQ,0.48,0.61,0,-7.042,1,0.305,0.0456,0,0.313,0.297,90.034,255653,4
107,,No Promises (feat. Demi Lovato),,"['Cheat Codes', 'Demi Lovato']",5lNuqFVMca4vPupY10cH0J,0.739,0.619,10,-6.669,1,0.162,0.0572,0,0.105,0.58,112.961,222787,4
108,,You Know It,,['Colony House'],169pWCmfvVazzcL4EXFPgL,0.404,0.962,3,-2.901,1,0.0978,0.0352,0,0.146,0.572,158.121,182267,4
109,,Plain Jane REMIX (feat. Nicki Minaj),,"['A$AP Ferg', 'Nicki Minaj']",2YzmfPLqUx5CJOaw5ThsBV,0.791,0.839,11,-4.284,1,0.266,0.0588,6.26E-05,0.259,0.383,170.113,202636,4
110,,Clean White Noise - Loopable with no fade,,"['White Noise Baby Sleep', 'White Noise for Babies']",2bRKxuH1o7pTmb1y4GfdEc,0,0.00342,8,-28.46,1,0,0.791,1,0.111,0,0,90228,0
111,,In2 My Soul,,"['SOIL & “PIMP” SESSIONS', 'Xavier Boyer']",52V4pemfxqJSynlVavCrsg,0.713,0.528,7,-10.935,0,0.0354,0.209,0.793,0.0966,0.7,107.991,261560,4
112,,Neck And Neck - DNMO Remix,,"['Zeds Dead', 'Dragonette', 'DNMO']",2bCjaF7cRm53Wdq9RtkYJu,0.601,0.591,5,-7.407,0,0.0337,0.0188,0.0766,0.126,0.37,150.044,182400,4
113,,"Girl Crush - Recorded at Metropolis Studios, London",,['Harry Styles'],4YutJsNwBBInE8vemufpQ8,0.468,0.197,4,-11.727,1,0.033,0.658,0,0.109,0.249,144.212,243805,3
114,,Bella (feat. Emma Zander),,"['Bryce Vine', 'Emma Zander']",5m4DjkPaGvrcHGT5h8oNCM,0.756,0.58,9,-4.8,0,0.0375,0.286,5.31E-06,0.133,0.402,124.127,199654,4
115,,A Million Dreams,,"['Ziv Zaifman', 'Hugh Jackman', 'Michelle Williams']",0RoA7ObU6phWpqhlC9zH4Z,0.265,0.312,7,-11.689,1,0.0569,0.243,0,0.0893,0.0998,54.747,269453,3
116,,Feel It Still - Flatbush Zombies Remix,,"['Portugal. The Man', 'Flatbush Zombies']",21rJCOIQz30T9P4ZMOZBGT,0.705,0.417,0,-12.742,1,0.2,0.143,0.033,0.395,0.267,79.001,206582,4
117,,My Name Is Thunder (Rock Version) - Bonus Track,,"['Jet', 'The Bloody Beetroots']",3NZPL0RGECU9cA556BxNa9,0.408,0.938,9,-3.21,1,0.0913,0.0103,0.000183,0.839,0.346,127.94,176052,4
118,,Sky Walker (feat. Travis Scott),,"['Miguel', 'Travis Scott']",5WoaF1B5XIEnWfmb5NZikf,0.674,0.506,6,-10.532,1,0.0434,0.173,0,0.0866,0.183,145.965,259333,4
119,,2042,,['Japanese Breakfast'],3daFmiuYUOE6IWIn8Jd51c,0.496,0.84,11,-4.245,0,0.0352,0.0304,0.746,0.15,0.748,124.283,200773,4
120,,Whitehouse Road,,['Tyler Childers'],0fbR95FEaJUxiQYaqZZukv,0.607,0.739,0,-5.503,1,0.0274,0.114,0.000234,0.192,0.875,84.467,280787,4
121,,Hills and Valleys (The Valleys Version),,['Tauren Wells'],398Dfg7EisARPcvixgrtuI,0.486,0.302,2,-10.72,1,0.0332,0.772,0,0.073,0.45,79.258,249242,4
122,,Know Normal (Bonus Track),,"['Kembe X', 'Alex Wiley']",1o9YPRdtoBcgQYPnuXMmVb,0.626,0.567,8,-8.181,1,0.14,0.0221,0,0.109,0.315,127.779,242521,4
123,,Good Old Days (feat. Kesha),,"['Macklemore', 'Kesha']",2Za1AlJNvksouPPWbXpR2X,0.712,0.51,8,-8.162,1,0.0633,0.446,2.46E-05,0.112,0.268,122.964,240507,4
