,track,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
42,Feeling Myself,"['Nicki Minaj', 'Beyoncé']",5fyIGoaaKelzdyW8ELhYJZ,0.564,0.703,2.0,-5.459,1.0,0.269,0.437,0.00927,0.358,0.477,139.045,237840.0,4.0
43,Lifestyle,"['Rich Gang', 'Young Thug', 'Rich Homie Quan']",7DTlsMOQjGysXHpwwpHuPl,0.546,0.667,1.0,-5.236,1.0,0.274,0.0152,0.0,0.0895,0.471,87.666,269693.0,4.0
44,Rather Be (feat. Jess Glynne),"['Clean Bandit', 'Jess Glynne']",3s4U7OHV7gnj42VV72eSZ6,0.799,0.586,11.0,-6.735,1.0,0.0377,0.162,2.03e-06,0.193,0.549,120.97,227833.0,4.0
45,Try Me,['DeJ Loaf'],2CY92qejUrhyPUASawNVRr,0.56,0.81,0.0,-8.029,0.0,0.0872,0.0071,7.93e-06,0.241,0.247,170.044,217573.0,4.0
46,Ghost,['Ella Henderson'],4z7gh3aIZV9arbL9jJSc5J,0.68,0.84,9.0,-3.823,1.0,0.0414,0.0457,8.66e-06,0.143,0.468,104.975,213213.0,4.0
47,Anaconda,['Nicki Minaj'],794F99D5BQHS5ZGRXAs7I5,0.964,0.605,9.0,-6.223,1.0,0.179,0.0668,7.78e-06,0.214,0.646,129.994,260240.0,4.0
48,Rude,['MAGIC!'],6RtPijgfPKROxEzTHNRiDp,0.773,0.758,1.0,-4.993,1.0,0.0381,0.0422,0.0,0.305,0.925,144.033,224840.0,4.0
49,Night Changes,['One Direction'],5O2P9iiztwhomNh8xkR9lJ,0.672,0.52,8.0,-7.747,1.0,0.0353,0.859,0.0,0.115,0.37,120.001,226600.0,4.0
50,Talladega,['Eric Church'],1TKlBK9cSrM5u4CiL4SETS,0.586,0.677,1.0,-8.343,1.0,0.0294,0.043,0.0936,0.0884,0.562,144.001,262280.0,4.0
51,"Touchin, Lovin (feat. Nicki Minaj)","['Trey Songz', 'Nicki Minaj']",4bkhs6spQvVnVJAlXuKR6a,0.813,0.58,11.0,-6.724,1.0,0.0746,0.0405,8.45e-06,0.349,0.443,100.045,221972.0,4.0
52,Velvet - The Voice Performance,['Chris Jamison'],5Zb55VDys0H4jS8Me9I5aG,0.831,0.488,1.0,-7.564,1.0,0.0894,0.086,0.0,0.192,0.663,99.053,235756.0,4.0
53,"Hold You Down (feat. Chris Brown, August Alsina, Future & Jeremih)","['DJ Khaled', 'Chris Brown', 'August Alsina', 'Future', 'Jeremih']",2Ima72UXnfvR539afL3SAF,0.525,0.681,6.0,-4.158,0.0,0.0683,0.195,0.0,0.141,0.437,151.875,293120.0,3.0
54,L.A.LOVE (la la) [feat. YG],"['Fergie', 'YG']",5h2nC1QYVpK0AJra70Ja3p,0.509,0.482,7.0,-6.965,1.0,0.176,0.0186,0.0,0.238,0.301,101.042,211512.0,4.0
55,About the Money (feat. Young Thug),"['T.I.', 'Young Thug']",1hzJQIkgXwZevaKsc7iA6D,0.81,0.721,9.0,-4.964,0.0,0.265,0.0487,0.0,0.0886,0.552,101.997,270120.0,4.0
56,Sun Daze,['Florida Georgia Line'],0El2Zyt68nYySFDG87hZgM,0.476,0.952,4.0,-3.783,1.0,0.041,0.0981,2.91e-06,0.438,0.849,170.062,184707.0,4.0
57,"Mary, Did You Know?",['Pentatonix'],4z8sz6E4YyFuEkv5o7IJni,0.497,0.312,11.0,-9.088,0.0,0.0269,0.302,0.0,0.0968,0.177,105.036,203373.0,4.0
58,Perfect Storm,['Brad Paisley'],14UE0L5fL5TL0ohEiAv56X,0.53,0.753,0.0,-5.551,1.0,0.0346,0.365,4.19e-05,0.269,0.38,123.979,234840.0,4.0
59,I Bet My Life,['Imagine Dragons'],15DrrIod12Tc2IoMaHiwlQ,0.553,0.657,1.0,-8.219,1.0,0.0405,0.335,0.000648,0.228,0.555,107.889,192707.0,4.0
60,I See You,['Luke Bryan'],3Z3D2hnbZnveVhTuOifJyt,0.657,0.821,6.0,-3.388,1.0,0.0352,0.0838,0.0,0.0457,0.714,130.002,185987.0,4.0
61,Bed Of Lies,"['Nicki Minaj', 'Skylar Grey']",490r1lg2turCiWsPAAxVBP,0.715,0.67,11.0,-5.779,1.0,0.194,0.251,0.0,0.109,0.124,86.01,269947.0,4.0
62,Lost Without U - The Voice Performance,"['Chris Jamison', 'Adam Levine']",6rZ2PWCvrGET4tg03I5Mke,0.624,0.546,0.0,-7.435,1.0,0.0924,0.289,0.0,0.339,0.615,170.162,181547.0,4.0
63,I Lived,['OneRepublic'],7D49Iig0avHre9RFSUMkd2,0.599,0.854,9.0,-5.429,1.0,0.0436,0.0746,0.0,0.278,0.311,119.986,234547.0,4.0
64,Masterpiece,['Jessie J'],4PYiIgzcp4o5pEYji1xY9q,0.661,0.733,0.0,-2.7,0.0,0.0434,0.0153,0.0,0.0982,0.612,143.932,220653.0,4.0
65,Lonely Tonight (feat. Ashley Monroe),"['Blake Shelton', 'Ashley Monroe']",1zbcFS5hS92oXNL3UZDfY0,0.41,0.747,5.0,-4.964,1.0,0.0358,0.0581,0.0,0.0983,0.369,158.064,218040.0,4.0
66,Til It's Gone,['Kenny Chesney'],1Lh8n5owE0h0hgqWfqtvuD,0.499,0.822,4.0,-7.122,1.0,0.049,0.00544,0.000197,0.272,0.499,86.481,250533.0,4.0
67,Dangerous (feat. Sam Martin),"['David Guetta', 'Sam Martin']",2w2lfwoTELQyN940qM7Nfd,0.466,0.747,4.0,-4.838,0.0,0.0795,0.417,9.76e-06,0.107,0.43,92.161,203641.0,4.0
68,Prayer In C,Lillywood & Robin Schulz,,,,,,,,,,,,,,
69,Steal My Girl,['One Direction'],2Bs4jQEGMycglOfWPBqrVG,0.536,0.768,10.0,-5.948,0.0,0.0347,0.00433,0.0,0.114,0.545,77.217,228133.0,4.0
70,Close Your Eyes,['Parmalee'],3Bdqlr7jQLNhITAgcBGQBG,0.551,0.863,11.0,-3.506,1.0,0.0322,0.0158,0.0,0.0843,0.817,143.952,214933.0,4.0
71,Drinking Class,['Lee Brice'],4QAXLB2Hkx3n7LbOFxD34h,0.663,0.53,1.0,-9.763,1.0,0.0301,0.0886,0.0,0.154,0.269,109.003,207347.0,4.0
72,Just Gettin' Started,['Jason Aldean'],1WtdhlaiUoDTrVNSwaya0L,0.507,0.805,9.0,-4.611,0.0,0.0867,0.396,1.16e-06,0.106,0.513,167.983,195480.0,4.0
73,Lonely Soldier,['Damien Rice'],3WQOUr3vHqCHVheQir1xWj,0.729,0.23,0.0,-9.882,1.0,0.0311,0.808,0.0,0.113,0.261,116.399,223640.0,3.0
74,Sledgehammer,['Fifth Harmony'],4rUTAkOU7OkVGeQuyQCHhF,0.671,0.777,2.0,-4.322,1.0,0.046,0.0057,0.0011,0.0783,0.289,99.98,230907.0,4.0
75,Make Me Wanna,['Thomas Rhett'],69DR48pXzSabFUfQfDDJDb,0.545,0.818,9.0,-6.38,1.0,0.0541,0.0369,0.0,0.101,0.679,109.019,225067.0,3.0
76,Club Can't Handle Me (feat. David Guetta),"['Flo Rida', 'David Guetta']",6ebkx7Q5tTxrCxKq4GYj0Y,0.616,0.869,0.0,-3.911,1.0,0.0327,0.0283,0.0,0.064,0.473,127.966,234560.0,4.0
77,God Made Girls,['RaeLynn'],24tygl4LPQcQgeBe7qzY3n,0.488,0.917,3.0,-2.939,1.0,0.0291,0.0897,3.25e-06,0.135,0.772,156.053,215013.0,4.0
78,She Knows,"['Ne-Yo', 'Juicy J']",7seTcUFOhn5caSDbiSfsp0,0.706,0.572,8.0,-5.799,0.0,0.0326,0.0262,0.0,0.585,0.574,139.982,214726.0,4.0
79,Somewhere In My Car,['Keith Urban'],3MFV4DgrAOXz6KURPQxRj9,0.588,0.861,10.0,-5.531,1.0,0.0395,0.00546,1.38e-05,0.0797,0.525,118.008,195973.0,4.0
80,Often,['The Weeknd'],4PhsKqMdgMEUSstTDAmMpg,0.572,0.631,7.0,-9.836,0.0,0.0476,0.222,0.0,0.135,0.0713,134.078,249040.0,4.0
81,Mean to Me,['Brett Eldredge'],5FVuERsYqtKKAaWe62NBnv,0.647,0.586,0.0,-6.883,1.0,0.0313,0.115,1.69e-06,0.121,0.165,87.994,228907.0,4.0
82,Lost Stars - The Voice Performance,"['Matt McAndrew', 'Adam Levine']",5AtswJe6AJ2uaqwHdVIsIT,0.449,0.638,0.0,-6.492,1.0,0.0288,0.0274,0.0,0.176,0.242,82.017,194896.0,4.0
83,Girl In A Country Song,['Maddie & Tae'],1GRiBe0kNCNYpjwCHIyynI,0.59,0.908,8.0,-3.789,1.0,0.084,0.285,0.0,0.36,0.874,160.028,217840.0,4.0
84,Try,['Colbie Caillat'],6buXDkw3Gv4fQC1OZKUhnR,0.603,0.376,1.0,-9.77,1.0,0.0288,0.807,0.0,0.108,0.538,139.995,224573.0,4.0
85,Shut Up and Dance,['WALK THE MOON'],4kbj5MwxO1bq9wjT5g9HaA,0.578,0.866,1.0,-3.804,1.0,0.0619,0.00701,0.0,0.257,0.619,128.038,199080.0,4.0
86,Time of Our Lives,"['Pitbull', 'Ne-Yo']",2bJvI42r8EF3wxjOuDav4r,0.721,0.802,1.0,-5.797,1.0,0.0583,0.0921,0.0,0.694,0.724,124.022,229360.0,4.0
87,Get On Your Knees,"['Nicki Minaj', 'Ariana Grande']",049V1aSofNvW906vGZgFsD,0.653,0.445,0.0,-7.183,0.0,0.0413,0.31,0.0,0.116,0.176,144.02,216493.0,4.0
88,Flawless Remix (feat. Nicki Minaj),"['Beyoncé', 'Nicki Minaj']",0zVMzJ37VQNFUNvdxxat2E,0.639,0.659,8.0,-7.273,1.0,0.215,0.241,8.33e-06,0.484,0.457,136.801,234413.0,4.0
89,Apparently,['J. Cole'],1HNs07uZxZniPNmniw2GTa,0.8,0.543,5.0,-9.236,1.0,0.0911,0.564,0.0,0.116,0.534,133.98,293040.0,4.0
90,Like a Cowboy,['Randy Houser'],2eQQ7YHhROyqSPiMrTOuum,0.511,0.687,1.0,-4.328,1.0,0.0326,0.254,2.49e-06,0.108,0.172,139.995,262133.0,4.0
91,Body Language (feat. Usher & Tinashe),"['Kid Ink', 'Usher', 'Tinashe']",1rN55j78K87LEfRKZsSFYm,0.882,0.53,5.0,-5.771,0.0,0.0379,0.0187,0.0,0.097,0.256,99.015,206280.0,4.0
92,No Love,"['August Alsina', 'Nicki Minaj']",7ewfvLrlI0VNht4vEnoTMh,0.462,0.615,0.0,-7.982,0.0,0.153,0.00543,0.0,0.856,0.344,130.967,276080.0,4.0
93,Break the Rules,['Charli XCX'],0A5qqtFMG1qrNQEcjvr1A2,0.676,0.926,0.0,-2.244,0.0,0.0425,0.0305,0.000658,0.0771,0.818,124.019,203908.0,4.0
94,Lonely Eyes,['Chris Young'],2j79NtwxoWDmkiH4MGwdLq,0.657,0.674,1.0,-5.273,1.0,0.0319,0.0326,1.88e-05,0.0947,0.336,106.005,217413.0,4.0
95,Fireball (feat. John Ryan),"['Pitbull', 'John Ryan']",4Y7XAxTANhu3lmnLAzhWJW,0.761,0.933,10.0,-5.38,1.0,0.056,0.0908,8.53e-05,0.0607,0.836,122.959,236200.0,4.0
96,Homegrown Honey,['Darius Rucker'],15WoYaFanAymIZuebfxvOt,0.657,0.911,1.0,-5.072,1.0,0.0496,0.122,0.0,0.0479,0.871,87.978,204893.0,4.0
97,Wet Dreamz,['J. Cole'],6Ius4TC0L3cN74HT7ENE6e,0.517,0.705,6.0,-8.205,0.0,0.364,0.0751,0.0,0.128,0.584,175.906,239320.0,4.0
98,Yellow Flicker Beat,['Lorde'],0Nf53RDPZEjFrQE4B5n6Vf,0.585,0.61,1.0,-8.388,1.0,0.0353,0.103,0.000314,0.113,0.0597,94.969,232507.0,4.0
99,In Your Arms,['Nico & Vinz'],0LH5xRQz5D36FpIkYUFv2e,0.431,0.81,7.0,-6.051,1.0,0.0958,0.299,0.0,0.249,0.674,110.118,205800.0,4.0
100,Bust Your Knee Caps - Johnny Don't Leave Me,['Pomplamoose'],1Fem9jSJEleNWT1kgt70ST,0.408,0.563,9.0,-5.97,0.0,0.0374,0.0473,0.0,0.0781,0.558,118.543,185316.0,3.0
101,Dap You Up,['Speaker Knockerz'],2qTBAODxjsKCQClRjMthEj,0.715,0.441,8.0,-8.266,1.0,0.0584,0.0182,0.0,0.119,0.544,143.117,178853.0,4.0
102,Bailando - Spanish Version,"['Enrique Iglesias', 'Descemer Bueno', 'Gente De Zona']",32lm3769IRfcnrQV11LO4E,0.723,0.777,7.0,-3.503,1.0,0.108,0.0426,3.68e-06,0.0451,0.961,91.017,243413.0,4.0
103,Collard Greens,"['ScHoolboy Q', 'Kendrick Lamar']",0zO8ctW0UiuOefR87OeJOZ,0.825,0.575,11.0,-4.87,1.0,0.0633,0.025,9.94e-06,0.205,0.65,153.954,299960.0,4.0
104,Angel,['Theory of a Deadman'],2qJkesdHu9sMMVFgkRkqhQ,0.443,0.844,11.0,-5.414,0.0,0.0425,0.00251,0.0,0.085,0.452,76.001,202213.0,4.0
105,O-o-h Child,['The Five Stairsteps'],1rwGdnrtWnPYBipRrjnzEm,0.512,0.56,1.0,-10.429,1.0,0.0412,0.00156,0.000168,0.646,0.551,87.277,197440.0,4.0
106,Man on the Moon (Bonus Track) - Miguel Campbell Remix,"['Klangkuenstler', 'Alice Phoebe Lou', 'Miguel Campbell']",7vlL1ied7PzzE8tLGBfEEM,0.901,0.303,10.0,-10.809,1.0,0.0524,0.00335,0.0504,0.0851,0.766,121.992,348520.0,4.0
107,The Moss,['Cosmo Sheldrake'],7l8gHk3b9AwjC7gRhOqtP4,0.619,0.51,1.0,-5.549,0.0,0.0305,0.687,0.0,0.137,0.441,127.966,242567.0,4.0
108,I Like The Sound Of That,['Rascal Flatts'],5S5rw0WLVCAux5B5bWCehK,0.611,0.8,0.0,-5.61,1.0,0.0377,0.257,0.0,0.194,0.527,89.974,209280.0,4.0
109,Day Drinking,['Little Big Town'],1pxXqJZBrCREdC0s4Xs6Xz,0.591,0.959,9.0,-2.515,1.0,0.057,0.103,0.0,0.779,0.86,163.883,178840.0,4.0
110,Bailando - English Version,"['Enrique Iglesias', 'Sean Paul', 'Descemer Bueno', 'Gente De Zona']",1yM7GIEJ2QniupkEHOyp0a,0.719,0.844,7.0,-3.529,1.0,0.103,0.0793,0.0,0.0551,0.941,90.951,243240.0,4.0
111,It's Ok,['Tom Rosenthal'],2Iyfw8YfKruAagJwGc4G07,0.561,0.111,8.0,-15.11,0.0,0.0324,0.871,0.205,0.103,0.0607,148.191,191352.0,4.0
112,No Me Pidas Perdón,['Banda MS de Sergio Lizárraga'],5GF1ljm1AWf6RQs9bQkZPR,0.715,0.522,8.0,-3.936,1.0,0.0291,0.619,2.3e-06,0.273,0.573,125.008,223453.0,4.0
113,I Love You So,['The Walters'],1175r6ZmkUjX8dRJLz9Ohk,0.578,0.669,10.0,-4.898,1.0,0.0377,0.65,0.0,0.13,0.503,75.995,160254.0,4.0
114,Propuesta Indecente,['Romeo Santos'],5PycBIeabfvX3n9ILG7Vrv,0.757,0.632,2.0,-6.83,1.0,0.0549,0.499,0.0,0.0723,0.742,122.936,235133.0,4.0
115,"Once Upon a Dream - From ""Maleficent"" / Pop Version",['Lana Del Rey'],3liiZRlJxa8GeLUgWMoIeu,0.289,0.274,5.0,-16.574,1.0,0.0353,0.659,0.0166,0.109,0.167,119.997,203080.0,3.0
116,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix","['Ty Dolla $ign', 'The Weeknd', 'Wiz Khalifa', 'Mustard']",7t2bFihaDvhIrd2gn2CWJO,0.805,0.33,1.0,-8.712,0.0,0.1,0.22,0.0,0.105,0.211,121.97,242983.0,4.0
117,Someone New,['Hozier'],2DNXgvkyv35vTWvdgjs7qn,0.443,0.533,7.0,-5.956,1.0,0.0473,0.429,3.66e-06,0.332,0.596,183.791,222813.0,4.0
118,Her Way,['PARTYNEXTDOOR'],2hyfepwCRQsenxVLzsaOtA,0.545,0.487,1.0,-9.529,1.0,0.0285,0.0544,0.000885,0.0872,0.119,111.317,216631.0,4.0
119,I Guess I'll Smoke (feat. Dizzy Wright & Layzie Bone),"['Futuristic', 'Dizzy Wright', 'Layzie Bone']",4bTP7W5HEJYG0jR6EMfNka,0.81,0.673,0.0,-7.142,1.0,0.297,0.318,0.0,0.313,0.448,123.964,204044.0,4.0
120,I'd Rather Sleep,['Kero Kero Bonito'],56JcHvg7W4cCs6fQEOz2gW,0.765,0.579,10.0,-7.051,1.0,0.0496,0.0107,0.362,0.15,0.855,142.065,115352.0,4.0
121,Hell Of A Night,['Dustin Lynch'],4x7Di9FZJXJoxHjLxjImmp,0.499,0.797,2.0,-4.845,1.0,0.0402,0.00472,0.0,0.297,0.591,85.054,190427.0,4.0
122,XO,['Keywest'],742YzMHtvtvbssU6O1JbaD,0.306,0.206,3.0,-11.559,1.0,0.0342,0.927,0.0,0.113,0.286,100.119,224928.0,5.0
123,Calm Down Juliet (What A Drama Queen),['SYCAMOUR'],2DvvHYx7r4URFSO9bSLsAF,0.473,0.91,7.0,-3.814,0.0,0.0707,0.00152,0.0,0.161,0.196,106.072,279764.0,4.0
124,I Won (feat. Kanye West),"['Future', 'Kanye West']",2T4JE91t7Js1DJ4rSHltcQ,0.606,0.66,9.0,-5.788,1.0,0.258,0.743,0.0,0.396,0.317,83.746,239733.0,4.0
125,Treat Me Like Somebody,['Tink'],4SMs3sIBooSs3v6ael1zXW,0.432,0.36,4.0,-10.84,1.0,0.2,0.471,0.0,0.0447,0.552,76.027,238355.0,5.0
126,Happy Idiot,['TV On The Radio'],63mnZ0zF5fBwJzYg2pDo9e,0.617,0.948,11.0,-4.236,0.0,0.0621,0.00226,0.00221,0.0755,0.863,139.996,183002.0,4.0
127,Girl Almighty,['One Direction'],5UgsZiYk1lkEobuPHmRtWm,0.508,0.895,9.0,-3.745,1.0,0.0414,0.0424,0.0,0.198,0.495,168.941,201853.0,4.0
128,2 On (feat. ScHoolboy Q),"['Tinashe', 'ScHoolboy Q']",3jVtllWS5CFFWLQng8sKsr,0.742,0.595,9.0,-7.51,1.0,0.107,0.15,0.0,0.111,0.431,101.013,227000.0,4.0
129,Shades Of Cool,['Lana Del Rey'],4VSg5K1hnbmIg4PwRdY6wV,0.262,0.482,2.0,-6.863,0.0,0.0302,0.554,0.0161,0.244,0.0878,137.918,342093.0,3.0
130,Jazz,['Mick Jenkins'],2rk0lCpO1vkKAQ6BC8bjUX,0.636,0.61,8.0,-9.665,1.0,0.119,0.25,0.000121,0.113,0.296,125.227,260160.0,3.0
131,Hold Back The River,['James Bay'],7tmtOEDxPN7CWaQWBsG1DY,0.715,0.715,5.0,-7.364,1.0,0.0904,0.0526,0.0,0.0936,0.506,134.923,238747.0,4.0
132,Jackie and Wilson,['Hozier'],0PywzrV955BnXDC8FHAf0n,0.563,0.727,6.0,-4.202,1.0,0.036,0.0579,7.59e-06,0.0937,0.745,82.311,223120.0,4.0
