,track,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
55,Dog Days Are Over,['Florence + The Machine'],1YLJVmuzeM2YSUkCCaTNUB,0.492,0.81,7.0,-5.315,1.0,0.0847,0.0416,0.00379,0.117,0.245,149.954,251840.0,4.0
56,We No Speak Americano (Edit),"['Yolanda Be Cool', 'DCup']",37dYAkMa4lzRCH6kDbMT1L,0.902,0.805,6.0,-5.003,1.0,0.0468,0.0748,0.0823,0.0914,0.745,124.985,157438.0,4.0
57,Mama's Song,['Carrie Underwood'],0m8Ta268d1kBBG7lxMyWqa,0.341,0.659,2.0,-5.419,1.0,0.0357,0.442,0.0,0.096,0.269,79.987,240240.0,4.0
58,Turn On The Radio,['Reba McEntire'],6A2hvKTF2FShj0Yma7CP8N,0.603,0.859,11.0,-3.772,1.0,0.0416,0.026,0.0,0.224,0.702,123.072,215387.0,4.0
59,Don't You Wanna Stay (with Kelly Clarkson),"['Jason Aldean', 'Kelly Clarkson']",7CZiLgkiVHhFcDkI2Y4lZ4,0.445,0.631,11.0,-4.798,1.0,0.0304,0.129,0.0,0.0911,0.152,143.846,256440.0,4.0
60,Put You In A Song,['Keith Urban'],7bkgRHkiyRO1vWzG1hTicD,0.621,0.78,2.0,-8.502,1.0,0.0333,0.0174,0.0,0.0681,0.822,134.022,220387.0,4.0
61,Let Me Down Easy,['Billy Currington'],4iYQUKxKwOOm6X2R7ALPix,0.606,0.497,1.0,-5.005,1.0,0.0278,0.361,0.0,0.106,0.18,125.059,228493.0,4.0
62,Voices,['Chris Young'],5pemEFax3jfocz4FGHa3UC,0.552,0.788,0.0,-4.112,1.0,0.0525,0.38,0.0,0.15,0.641,76.528,186107.0,4.0
63,Lay It Down,['Lloyd'],0npGoOENjn7vVvIMmvWekQ,0.527,0.796,1.0,-5.111,0.0,0.062,0.017,0.0,0.0798,0.534,155.99,240107.0,4.0
64,Why Wait,['Rascal Flatts'],3uSeT5T2pOEx5fTdYFJasm,0.612,0.765,2.0,-4.915,1.0,0.0404,0.122,0.0,0.103,0.553,122.021,224840.0,4.0
65,Maybe,['Sick Puppies'],3K3qKMsD5P9PRCbBV4lvgd,0.437,0.913,7.0,-4.315,1.0,0.0972,0.0171,0.0,0.284,0.537,167.861,206120.0,4.0
66,The Breath You Take,['George Strait'],0zKsfGlBHj6mzZRhmACl8M,0.492,0.383,11.0,-7.735,0.0,0.0277,0.752,0.000413,0.119,0.248,132.1,215880.0,3.0
67,Only Prettier,['Miranda Lambert'],05Rdg52eBYVUy5A55rnz39,0.388,0.695,8.0,-2.4,1.0,0.0348,0.0818,0.0,0.0698,0.778,167.966,189440.0,4.0
68,Who Dat Girl (feat. Akon),"['Flo Rida', 'Akon']",7z73ehYAn9O1XP9XlCqVtd,0.719,0.616,1.0,-3.951,1.0,0.0395,0.00683,3.11e-05,0.0742,0.625,124.963,200880.0,4.0
69,Fire Flame,"['Birdman', 'Lil Wayne']",2U0tVw78WKa3Xd9NhBEwMF,0.652,0.7,8.0,-2.908,0.0,0.139,0.000679,0.0,0.184,0.628,148.119,260413.0,4.0
70,Make A Movie,"['Twista', 'Chris Brown']",7CisLSqtKbDw2VtpN6IuLw,0.846,0.774,1.0,-5.131,1.0,0.0509,0.00752,0.0,0.207,0.375,120.012,202000.0,4.0
71,Waiting for the End,['Linkin Park'],1V4Bq9kYHMk9yILUp5z3o3,0.487,0.961,4.0,-4.139,1.0,0.132,0.0415,1.15e-06,0.553,0.323,170.005,231680.0,4.0
72,Marry Me,['Train'],2MWOqewf5j0qf2b6S5J6cS,0.461,0.267,0.0,-8.514,1.0,0.0278,0.834,2.03e-05,0.107,0.481,87.918,205453.0,4.0
73,Bass Down Low,"['DEV', 'The Cataracs']",4Xf7EL8G6FRYwvJADl0nf4,0.798,0.627,0.0,-8.086,1.0,0.0602,0.0778,0.0,0.0472,0.84,113.029,210600.0,4.0
74,Fall For Your Type (feat. Drake),"['Jamie Foxx', 'Drake']",0hRPRbA2B1CYmGNhWhFjwF,0.593,0.393,1.0,-11.736,1.0,0.0827,0.394,3.24e-06,0.11,0.193,136.866,269533.0,4.0
75,Anything Like Me,['Brad Paisley'],74mZKvZcZzzvbOnt8NfWda,0.545,0.522,2.0,-9.241,1.0,0.0341,0.422,0.0,0.119,0.446,164.869,268187.0,4.0
76,Little Lion Man,['Mumford & Sons'],6JnufVNLIO5F5Lk4sEVLeI,0.517,0.481,5.0,-8.273,1.0,0.0272,0.0293,1.79e-05,0.0903,0.461,138.51,246973.0,4.0
77,Someone Else Calling You Baby,['Luke Bryan'],7DkzLcSXS4KhSvbvIJja3M,0.498,0.916,8.0,-3.728,1.0,0.0662,0.052,1.31e-06,0.0734,0.352,115.045,229253.0,4.0
78,Hello World,['Lady A'],2zdltIgwTAWGXHHJGTPKqv,0.427,0.531,8.0,-6.985,1.0,0.0297,0.0555,0.00106,0.0835,0.145,111.079,326107.0,4.0
79,Higher,['Taio Cruz'],4PYTMO1VMWLPVvGUtqkUwv,0.528,0.9,8.0,-4.301,0.0,0.0759,0.0349,0.0,0.144,0.558,127.986,188133.0,4.0
80,No BS (feat. Kevin McCall),"['Chris Brown', 'Kevin McCall']",6P3cUSAoT4EeMxVgWVdBra,0.426,0.612,1.0,-6.359,0.0,0.0567,0.12,0.0,0.119,0.106,172.171,247933.0,4.0
81,Moment 4 Life,"['Nicki Minaj', 'Drake']",1ia019RqDK2o4QiANR1Dyn,0.475,0.882,11.0,-3.883,1.0,0.351,0.406,0.0,0.241,0.369,98.001,279307.0,4.0
82,Christmas Lights,['Coldplay'],4OC84enoc7xB6Q3bx2wdTy,0.315,0.418,7.0,-9.146,1.0,0.0299,0.131,0.000679,0.0836,0.237,129.116,242496.0,4.0
83,Runaway,"['Kanye West', 'Pusha T']",3DK6m7It6Pw857FcQftMds,0.374,0.568,1.0,-3.825,0.0,0.109,0.219,0.00219,0.513,0.111,84.733,547733.0,4.0
84,Bullets in the Gun,['Toby Keith'],26bRcXA9qmivWYTPocMlfT,0.61,0.761,9.0,-6.022,1.0,0.0627,0.339,1.88e-05,0.0839,0.433,120.017,256613.0,4.0
85,F**kin' Perfect,['P!nk'],3MGJF1CDFGfjXESL2Heva0,0.565,0.646,7.0,-4.749,1.0,0.0335,0.0412,0.0,0.362,0.481,91.973,213413.0,4.0
86,Smoke A Little Smoke,['Eric Church'],1ESipSqVefdknPg5IBKFND,0.77,0.641,10.0,-6.077,0.0,0.035,0.0206,0.00023,0.106,0.639,96.98,191333.0,4.0
87,More - RedOne Jimmy Joker Remix,['Usher'],0aBKFfdyOD1Ttvgv0cfjjJ,0.551,0.893,7.0,-2.628,1.0,0.0543,0.00166,0.0,0.348,0.794,125.083,219987.0,4.0
88,All I Want Is You (feat. J. Cole),"['Miguel', 'J. Cole']",5VA4Ispp52EA1sOqzMz3Av,0.776,0.603,5.0,-5.696,1.0,0.0343,0.0728,6.25e-05,0.111,0.921,96.888,295920.0,4.0
89,What Do You Want,['Jerrod Niemann'],6bdDMSGOpu4u2AT4rarSDc,0.55,0.496,4.0,-10.12,1.0,0.144,0.659,1.15e-06,0.106,0.543,153.275,214573.0,4.0
90,Loving You No More,"['Diddy - Dirty Money', 'Drake']",1A0qqpBZTPWO2H7tyOBqlE,0.41,0.688,8.0,-2.228,0.0,0.0372,0.0331,0.0,0.205,0.465,189.607,245000.0,4.0
91,Are You Gonna Kiss Me Or Not,['Thompson Square'],2TAcwD5KcV9uY3O1tLGV15,0.485,0.701,8.0,-3.807,1.0,0.0288,0.039,0.0,0.0977,0.613,151.948,184920.0,4.0
92,When a Woman Loves,['R. Kelly'],67UivNNJwBPb8XS7r4fGmf,0.328,0.447,5.0,-5.647,1.0,0.0515,0.498,0.0,0.174,0.404,180.336,310560.0,3.0
93,You Be Killin Em,['Fabolous'],5I6YA7oHtraxwWQzzCugDt,0.664,0.909,6.0,-3.552,0.0,0.22,0.444,0.0,0.525,0.557,93.977,209693.0,4.0
94,September,['Daughtry'],2ikUwLex9wXpIOEgY45Wk7,0.459,0.718,10.0,-5.596,1.0,0.0319,0.0505,0.0,0.0951,0.34,149.791,243773.0,4.0
95,Loca (feat. El Cata),"['Shakira', 'El Cata']",42k1KeBehAd83lrGt1okiC,0.8,0.692,9.0,-5.57,0.0,0.0614,0.342,1.92e-06,0.0554,0.917,112.002,183693.0,4.0
96,For the First Time,['The Script'],09ZcYBGFX16X8GMDrvqQwt,0.396,0.629,9.0,-4.78,1.0,0.0287,0.0328,0.0,0.183,0.358,173.794,252853.0,4.0
97,Letting Go (Dutty Love) featuring Nicki Minaj (feat. Nicki Minaj),"['Sean Kingston', 'Nicki Minaj']",0wDbYIl4fN2mccHczCJqEf,0.792,0.808,5.0,-4.156,1.0,0.0963,0.335,0.0,0.269,0.709,92.064,230600.0,4.0
98,"Baby, It's Cold Outside (feat. Darren Criss)","['Glee Cast', 'Darren Criss']",7irY7Ldcf6BFpycGl62vum,0.52,0.27,8.0,-9.806,1.0,0.0299,0.616,0.0,0.109,0.509,110.789,166547.0,4.0
99,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),"['Mariah Carey', 'Ariana Grande', 'Jennifer Hudson']",1Ri9P0ZPrqr6h0REDRdJBd,0.648,0.938,1.0,-3.298,1.0,0.115,0.0339,1.28e-06,0.0564,0.849,78.496,200467.0,4.0
100,Giving Up the Gun,['Vampire Weekend'],40cAeDaZAnPY9bUHf4jYXW,0.636,0.879,9.0,-5.204,1.0,0.0511,0.00123,0.000156,0.0586,0.752,134.034,286160.0,4.0
101,Por Lo Mucho Que Te Amo,['El Güero y Su Banda Centenario'],1hzDgqOYIDR3sFqCyMz1s4,0.664,0.68,4.0,-8.257,1.0,0.0414,0.162,0.0,0.102,0.699,150.006,190560.0,4.0
102,The Story Of Us,['Taylor Swift'],3RBluWmSoG2pGA1OePzGJI,0.543,0.818,4.0,-3.611,1.0,0.0398,0.00478,0.000368,0.0357,0.683,139.898,265667.0,4.0
103,Dance Yrself Clean,['LCD Soundsystem'],2cmRpmO04TLaKPzmAzySYZ,0.739,0.611,11.0,-9.829,1.0,0.0622,0.00557,0.725,0.04,0.794,98.004,536471.0,4.0
104,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),"['Shakira', 'Freshlyground']",2Cd9iWfcOpGDHLz6tVA3G4,0.766,0.873,11.0,-6.381,0.0,0.143,0.00627,0.0,0.0764,0.743,126.988,202627.0,4.0
105,All Signs Point To Lauderdale,['A Day To Remember'],0T8P86fvSK8kCUJFYPZbIH,0.425,0.983,10.0,-3.437,1.0,0.114,0.000263,0.0,0.114,0.513,149.95,197200.0,4.0
106,Rabiosa (feat. Pitbull),"['Shakira', 'Pitbull']",2Xh7dyCHCErCv3PmdVEGw4,0.834,0.823,0.0,-4.918,1.0,0.114,0.062,0.0,0.185,0.763,133.039,170600.0,4.0
107,"Wouldn't Change a Thing - From ""Camp Rock 2: The Final Jam""","['Demi Lovato', 'Joe Jonas']",0Di5p4ItolIUZB8c2P0pvs,0.359,0.883,1.0,-3.535,1.0,0.0907,0.0753,0.0,0.112,0.481,171.725,203840.0,4.0
108,Quiet Rain Showers & Rolling Thunder Storms Imix for Mom’s Napping Toddler,"['Soothing White Noise for Infant Sleeping and Massage, Crying & Colic Relief']",4wdTGkZIVGvRL0My0p73P5,0.209,0.991,7.0,-20.653,1.0,0.06,0.00151,0.996,0.871,0.0137,98.759,248667.0,4.0
109,Superfast Jellyfish (feat. Gruff Rhys and De La Soul),"['Gorillaz', 'Gruff Rhys', 'De La Soul']",1UJNbgfTzG1gZZTWFJdMf1,0.705,0.751,7.0,-4.767,1.0,0.287,0.0598,2.51e-06,0.907,0.819,80.727,174867.0,4.0
110,Baila Esta Cumbia,['Selena'],3lFGBrRWUxpTfhhq6lGBRw,0.711,0.803,0.0,-4.58,1.0,0.124,0.52,8.37e-06,0.0987,0.787,182.92,161907.0,4.0
111,On Melancholy Hill,['Gorillaz'],0q6LuUqGLUiCPP1cbdwFs3,0.689,0.739,2.0,-5.81,1.0,0.026,1.51e-05,0.509,0.064,0.578,120.423,233867.0,4.0
112,It Must Be Love,['Alan Jackson'],16OFkCrdYH524sqvTPt6CT,0.816,0.669,6.0,-7.925,1.0,0.0295,0.284,0.0,0.0563,0.967,112.132,171813.0,4.0
113,My First Kiss (feat. Ke$ha),"['3OH!3', 'Kesha']",17tDv8WA8IhqE8qzuQn707,0.682,0.889,0.0,-4.166,1.0,0.0804,0.00564,0.0,0.36,0.827,138.021,192440.0,4.0
114,Bombos y Tarolas,['Cartel De Santa'],5MyEACD2kRFeh231Z6FkdE,0.894,0.65,10.0,-4.956,0.0,0.117,0.00248,0.00869,0.057,0.787,87.982,292160.0,4.0
115,"I See the Light - From ""Tangled"" / Soundtrack Version","['Mandy Moore', 'Zachary Levi']",6klpXs2uAjagnZMFkt4qkl,0.281,0.139,5.0,-14.392,1.0,0.0305,0.829,0.0,0.0725,0.169,92.64,224240.0,4.0
116,Space Bound,['Eminem'],0sHW1jXe6Sou3437gJQNGA,0.668,0.886,0.0,-3.474,1.0,0.117,0.0417,0.0,0.459,0.503,142.002,278640.0,4.0
117,Journal of Ardency,['Class Actress'],3vc0dm7NHZTProvlYlkhmh,0.683,0.694,1.0,-6.727,0.0,0.0336,0.0108,0.0928,0.0986,0.763,96.973,225233.0,4.0
118,Oh No!,['MARINA'],4sNwdacKyi2S26WrRtNama,0.77,0.896,0.0,-3.971,1.0,0.039,0.0539,0.0,0.243,0.964,126.999,182587.0,4.0
119,Hermit the Frog,['MARINA'],41P2Wi4vVI8hXxz5St5a4J,0.617,0.654,0.0,-4.473,1.0,0.0295,0.265,0.0,0.151,0.541,122.052,213560.0,4.0
120,"When Will My Life Begin? - From ""Tangled"" / Soundtrack Version",['Mandy Moore'],03xWMkKEbeO4SnylA53ipj,0.673,0.42,4.0,-7.581,1.0,0.0317,0.112,0.0,0.0897,0.385,108.066,152333.0,4.0
121,Como Agua en las Manos,['Junior Klan'],2LoKCVvq23Zuh0kaKCLv6P,0.643,0.673,2.0,-10.013,0.0,0.0531,0.171,0.0,0.365,0.701,95.159,162920.0,4.0
122,Danza Kuduro,"['Don Omar', 'Lucenzo']",2a1o6ZejUi8U3wzzOtCOYw,0.4,0.915,0.0,-4.89,1.0,0.28,0.0846,0.0,0.0503,0.878,88.917,198773.0,3.0
123,Lights Ft. XV,['All Out'],6GrvXORJUCRc9W0onkjiGS,0.584,0.751,0.0,-5.441,1.0,0.432,0.0403,0.0,0.207,0.62,158.093,205904.0,4.0
124,La Rubia Y La Morena,['Los Dinamicos Del Norte'],2aqsQyxUdXNQPvgWe6gqON,0.493,0.684,8.0,-7.439,1.0,0.101,0.161,1.38e-06,0.209,0.873,182.312,195093.0,3.0
125,Whiskey Lullaby (feat. Alison Krauss),"['Brad Paisley', 'Alison Krauss']",4BXkf6yww23Vdju7E1fUrn,0.587,0.35,2.0,-10.954,1.0,0.0318,0.74,0.0,0.156,0.17,74.479,259453.0,4.0
126,You And Your Heart,['Jack Johnson'],3daDd8yhWLgeWyCeZp9eIj,0.78,0.572,2.0,-5.999,1.0,0.0316,0.363,0.000457,0.0787,0.863,107.067,192853.0,4.0
127,7 & 7,['Turnpike Troubadours'],62EcdBCqjB62CxnhgBkkJT,0.401,0.802,9.0,-5.278,1.0,0.0294,0.0227,0.0,0.338,0.849,191.093,289653.0,4.0
128,Til I Forget About You,['Big Time Rush'],4mGJcOKQhmISIWgQ3xCiLB,0.568,0.865,5.0,-3.653,1.0,0.0486,0.00632,0.0,0.158,0.55,122.014,237947.0,4.0
129,"El Ratón y el Queso (feat. El Millonario, Vida Baja, Cachorro, Wichi & Big Man)","['Cartel De Santa', 'El Millonario', 'Vida Baja', 'Cachorro', 'Wichi', 'Big Man']",0cZauExMq5UUsra2dM6g3c,0.733,0.885,1.0,-4.071,1.0,0.138,0.00398,0.0,0.364,0.597,90.001,505760.0,4.0
130,Punching In A Dream,['The Naked And Famous'],5PtEpuVX03k9bOUwilL5EO,0.473,0.883,6.0,-3.65,1.0,0.047,0.00201,0.000967,0.142,0.164,115.048,238133.0,4.0
