,track,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
29,Come Go With Me,['The Beach Boys'],7unmSSIMgaa1yKsnFnWrAq,0.703,0.705,4.0,-4.377,0.0,0.0584,0.102,0.0,0.326,0.881,122.136,127867.0,4.0
30,Under Pressure - Remastered 2011,"['Queen', 'David Bowie']",11IzgLRXV7Cgek3tEgGgjw,0.671,0.711,2.0,-7.813,1.0,0.0478,0.422,0.0,0.104,0.466,113.809,248440.0,4.0
31,For Your Eyes Only,['Sheena Easton'],4jRJWlkCn3pAwezfqFODU3,0.244,0.44,7.0,-7.777,1.0,0.0475,0.871,8.65e-05,0.372,0.113,82.02,184480.0,4.0
32,Leader of the Band,['Dan Fogelberg'],3O4s2m47MFhnGqmpkjoKYk,0.628,0.159,8.0,-14.363,1.0,0.0333,0.872,0.0,0.111,0.505,135.003,256400.0,4.0
33,Heart Like A Wheel,The Steve Miller Band,,,,,,,,,,,,,,
34,Take It Easy On Me,['Little River Band'],0UPJDZxXDPp7YR8hLt9CSo,0.405,0.54,9.0,-10.439,1.0,0.0325,0.0476,1.65e-05,0.427,0.28,122.395,223840.0,4.0
35,Castles in the Air,['Don McLean'],5RSeCwyPtZckl0GNNj7Rv5,0.421,0.473,4.0,-13.436,1.0,0.0333,0.361,9.93e-06,0.288,0.717,84.503,222787.0,4.0
36,More Than Just The Two Of Us,Sneaker,,,,,,,,,,,,,,
37,Private Eyes,['Daryl Hall & John Oates'],5HQ639Z3ms3hnZx0KfWnkp,0.85,0.938,9.0,-6.889,0.0,0.0415,0.409,0.000346,0.0582,0.84,120.826,217200.0,4.0
38,Start Me Up - Remastered 2009,['The Rolling Stones'],7HKez549fwJQDzx3zLjHKC,0.631,0.932,5.0,-4.142,1.0,0.0354,0.0436,0.137,0.0918,0.971,122.429,213067.0,4.0
39,Love Is Alright Tonite,['Rick Springfield'],0q9kwsDddMpLd5PVctArlK,0.453,0.891,0.0,-4.851,1.0,0.069,0.00813,2.73e-06,0.353,0.8,158.905,207867.0,4.0
40,Working for the Weekend,['Loverboy'],35k31HZI4z9PbBOioaI4dZ,0.515,0.766,7.0,-12.768,1.0,0.0343,0.0249,0.00103,0.455,0.774,146.911,221000.0,4.0
41,Sweet Dreams,['Air Supply'],1ausxnZuFBzNn5sP3vaIe2,0.379,0.466,2.0,-6.856,0.0,0.0308,0.392,1.52e-06,0.241,0.327,126.223,236787.0,4.0
42,The Old Songs,['Barry Manilow'],0JDxPxHeSkkBsWVMmcwMYi,0.264,0.417,5.0,-10.219,1.0,0.0291,0.549,0.0,0.136,0.368,153.361,283333.0,4.0
43,Love in the First Degree,['Alabama'],1rkpNfn7l4PcAreJwht9JO,0.626,0.411,8.0,-11.162,1.0,0.0318,0.366,0.0,0.0374,0.665,103.368,199200.0,4.0
44,Arthur's Theme (Best That You Can Do),['Christopher Cross'],5fnOrhQ4KgT5irGCjIccGH,0.526,0.515,9.0,-11.169,1.0,0.0389,0.169,0.000816,0.181,0.518,136.543,234493.0,4.0
45,If I Were You,['Lulu'],5lHK3gu0f48nrAhfNVeNYr,0.682,0.621,4.0,-10.8,1.0,0.0712,0.298,1.82e-06,0.356,0.537,84.26,193000.0,4.0
46,Key Largo,['Bertie Higgins'],41v56RunWqxgqTD4H2cwOD,0.503,0.659,0.0,-6.829,1.0,0.0356,0.443,0.0,0.153,0.33,101.668,198947.0,4.0
47,Let Me Love You Once,['Greg Lake'],1tFEA3TWjshfIeDH0shtbX,0.378,0.534,9.0,-6.733,1.0,0.029,0.00488,0.0,0.108,0.16,137.633,258053.0,4.0
48,No Reply at All - 2007 Remaster,['Genesis'],0aeUuMypcIbr5y2oQUKyBV,0.691,0.936,2.0,-6.363,1.0,0.0617,0.255,0.000478,0.382,0.794,128.324,273787.0,4.0
49,Never Too Much,['Luther Vandross'],3nFJbZCHP4d9vduKjJLdBL,0.734,0.586,2.0,-11.866,1.0,0.129,0.125,0.0,0.0367,0.762,109.933,230467.0,4.0
50,My Kinda Lover - Remastered,['Billy Squier'],6g14FUj5zU9FDRwBi963vS,0.534,0.461,9.0,-6.603,0.0,0.0361,0.468,6.43e-05,0.036,0.783,95.105,213533.0,4.0
51,Wrack My Brain,['Ringo Starr'],0fOAIOvfKsD7XStpBkwKjJ,0.684,0.734,11.0,-6.995,1.0,0.0302,0.135,9.31e-05,0.123,0.898,130.62,141667.0,4.0
52,Tryin' To Live My Life Without You - Live/Remastered,['Bob Seger'],30XMQl7w3JozUbN6JVpk2Q,0.513,0.904,2.0,-3.524,1.0,0.0499,0.0181,0.0,0.964,0.772,104.767,240107.0,4.0
53,All Our Tomorrows,Eddie Schwartz,,,,,,,,,,,,,,
54,Poor Man's Son,['Survivor'],7bjlsOZE5N3zl4WttKgSi5,0.672,0.572,0.0,-12.617,0.0,0.0612,0.48,5.89e-05,0.126,0.747,118.393,215733.0,4.0
55,Breakin' Away,['Al Jarreau'],5yHSqWWUpU27n9s8kbZ94g,0.678,0.345,1.0,-17.268,0.0,0.0338,0.434,3.81e-05,0.254,0.564,71.69,253933.0,4.0
56,The Theme From Hill Street Blues,Mike Post featuring Larry Carlton,,,,,,,,,,,,,,
57,Little Darlin',['Sheila'],7glpsH1BlmTGKI2JwJoIOa,0.581,0.613,9.0,-11.121,1.0,0.0426,0.361,0.00367,0.0739,0.496,127.811,238347.0,4.0
58,Falling In Love,['Balance'],4GSiGak8HPbJy1kRlyWx1L,0.475,0.466,9.0,-7.487,1.0,0.0321,0.202,0.0,0.12,0.197,114.792,197013.0,4.0
59,Could It Be Love,['Jennifer Warnes'],7oHeqO7wiWCg0e4df54ccw,0.505,0.635,0.0,-9.575,1.0,0.0267,0.0887,0.0,0.0581,0.696,137.811,212093.0,3.0
60,Sea of Love,['Del Shannon'],7w51Uj0LW3JWoRXThGbpo7,0.683,0.513,9.0,-12.914,1.0,0.0276,0.0232,0.0801,0.0418,0.903,104.498,153827.0,4.0
61,Living Eyes,['Bee Gees'],4PHld19cwLHcLCKMmBsSB1,0.645,0.433,10.0,-10.95,1.0,0.0244,0.0515,0.0,0.0901,0.342,94.457,260733.0,4.0
62,Somewhere Down The Road,['Barry Manilow'],3zeLxaBQmYS1DR0MgoRTTb,0.317,0.261,0.0,-12.606,1.0,0.0309,0.3,5.56e-05,0.416,0.252,132.584,243400.0,4.0
63,Anyone Can See,['Irene Cara'],71lQ6KbvNUEGFBNvPWzbcv,0.358,0.542,5.0,-7.504,1.0,0.0347,0.512,0.0117,0.288,0.357,126.865,223960.0,4.0
64,Wkrp In Cincinnati,Steve Carlisle,,,,,,,,,,,,,,
65,Just Once,['Quincy Jones'],62YP3NEB4FVPJ90XcgJQKS,0.543,0.241,0.0,-17.245,1.0,0.0404,0.733,0.0,0.0944,0.326,71.878,273333.0,4.0
66,Feel Like A Number,['Bob Seger'],2QhqWCo5oODaEJUs2iwysz,0.466,0.982,4.0,-3.364,1.0,0.0596,0.306,0.479,0.437,0.659,170.87,224707.0,4.0
67,Keeping Our Love Alive,['Henry Paul Band'],38EahDW0CKRoXuGrS6CYhc,0.322,0.873,7.0,-2.942,1.0,0.0457,0.254,0.00123,0.0932,0.593,157.127,235013.0,4.0
68,I've Done Everything for You,['Rick Springfield'],2L51ByCm8ugVheFc8UklzS,0.594,0.898,4.0,-4.796,1.0,0.0452,0.0231,0.0,0.0627,0.808,161.512,197053.0,4.0
69,Closer To The Heart,['Rush'],4u3oXuVeOGoByIMz9pnOKf,0.373,0.809,2.0,-9.189,1.0,0.0744,0.115,1.94e-06,0.653,0.539,145.045,171960.0,1.0
70,Abacab - 2007 Remaster,['Genesis'],10ThhPNj7E31iHGR0jTfeP,0.702,0.687,0.0,-9.25,1.0,0.032,0.0195,0.329,0.076,0.175,130.711,418147.0,4.0
71,Those Good Old Dreams,['Carpenters'],4WVl3or8Xtnvv4XfSqAVNY,0.539,0.451,6.0,-14.272,1.0,0.0376,0.628,0.000167,0.0565,0.531,92.396,253067.0,4.0
72,One Hundred Ways,"['Quincy Jones', 'James Ingram']",0Yp603BgzIKDDcSUBrYYba,0.626,0.25,3.0,-17.499,1.0,0.0503,0.817,4.33e-05,0.0668,0.345,90.103,259040.0,4.0
73,The Night Owls,['Little River Band'],2PXk0VQUwZNCCYSf5eJbjP,0.57,0.637,4.0,-9.077,0.0,0.0332,0.0296,0.00194,0.127,0.601,126.614,312947.0,4.0
74,Every Home Should Have One,['Patti Austin'],2qPk8zMEbMkEOcFvxt32c9,0.782,0.637,2.0,-12.656,1.0,0.0268,0.149,2.25e-05,0.0513,0.924,102.216,206960.0,4.0
75,The Woman In Me,['Crystal Gayle'],0qrCsIbYUjAdcRhvF7OTDp,0.434,0.278,10.0,-9.708,1.0,0.0357,0.861,0.0,0.105,0.0983,125.824,152000.0,4.0
76,Love Is Like A Rock,['Donnie Iris'],6GMyxGEdbHl2Wj8s32LWC6,0.677,0.93,9.0,-10.564,1.0,0.041,0.00814,0.000235,0.326,0.383,110.559,207640.0,4.0
77,A World Without Heroes,['KISS'],2bCBrhZdfdHnDucyQcyp42,0.588,0.361,4.0,-9.475,0.0,0.0313,0.572,4.76e-06,0.132,0.395,115.311,160667.0,4.0
78,When She Was My Girl,['Four Tops'],3FPaQv0qldYuF0XD0ziwT8,0.696,0.593,5.0,-10.283,1.0,0.0399,0.203,0.00219,0.0767,0.778,100.346,206053.0,4.0
79,Southern Pacific - 2003 Remaster,"['Neil Young', 'Crazy Horse']",1FChI9C13riCvP4epFOOmI,0.402,0.728,4.0,-9.247,0.0,0.0354,0.139,0.322,0.576,0.684,118.73,248093.0,4.0
80,Sausalito Summernight,['Diesel'],3Vah9acceGHoVBgH4iijET,0.629,0.846,5.0,-8.497,0.0,0.0927,0.0812,0.00265,0.103,0.569,125.462,309373.0,4.0
81,Through The Years - Single Version,['Kenny Rogers'],4pP5xVUYEZljcmfyYFQXsx,0.587,0.393,0.0,-11.455,1.0,0.028,0.225,0.0,0.107,0.271,131.266,286067.0,4.0
82,Crazy (Keep On Falling),The John Hall Band,,,,,,,,,,,,,,
83,Runaway Rita,['Leif Garrett'],40nmiiOO6KT87CwLYwPkBh,0.628,0.693,2.0,-11.236,1.0,0.0301,0.0562,0.00502,0.186,0.822,125.349,169533.0,4.0
84,Tonight Tonight,['Bill Champlin'],3zqo2IMDoKIZJ85ocDjbuz,0.419,0.348,5.0,-13.032,1.0,0.0342,0.508,1.44e-06,0.164,0.222,133.957,227360.0,4.0
85,We're in This Love Together,['Al Jarreau'],1Let4BYaYSum46nAGO1i6v,0.597,0.323,5.0,-15.648,1.0,0.0494,0.56,2.24e-05,0.628,0.628,79.397,226067.0,4.0
86,"She's A Bad Mama Jama (She's Built, She's Stacked) - Single Version",['Carl Carlton'],7KEguG3CDoestm50v6XET5,0.879,0.581,0.0,-6.078,1.0,0.0723,0.117,0.0,0.0435,0.629,114.226,234707.0,4.0
87,Chariots Of Fire - Titles,Vangelis,,,,,,,,,,,,,,
88,Blaze Of Glory,['Kenny Rogers'],0WCCGUX0xb3I7yl0x5MAxq,0.589,0.445,2.0,-11.557,1.0,0.0895,0.269,0.0,0.0556,0.671,177.665,153867.0,4.0
89,For Your Eyes Only,['Sheena Easton'],4jRJWlkCn3pAwezfqFODU3,0.244,0.44,7.0,-7.777,1.0,0.0475,0.871,8.65e-05,0.372,0.113,82.02,184480.0,4.0
90,Can't Hold Back - Your Loving,['Kano'],0ukyc3KJiRiuyWZh7W4Efl,0.881,0.57,9.0,-9.373,0.0,0.172,0.305,0.00916,0.15,0.551,107.387,285696.0,4.0
91,It's My Party,Dave Stewart and Barbara Gaskin,,,,,,,,,,,,,,
92,Better Things,['The Kinks'],179Rs3pkJx9vUWnN4jhcYA,0.522,0.618,2.0,-12.873,1.0,0.0872,0.164,1.32e-06,0.585,0.707,138.321,165210.0,4.0
93,Super Freak,['Rick James'],2dCmGcEOQrMQhMMS8Vj7Ca,0.838,0.794,9.0,-8.245,0.0,0.0531,0.22,0.0,0.0575,0.962,132.446,205467.0,4.0
94,Endless Love,['Diana Ross'],3wsxdW1nMiePnm94almgif,0.375,0.34,10.0,-11.877,1.0,0.0294,0.906,0.0442,0.147,0.23,99.943,295880.0,4.0
95,Hard to Say,['Dan Fogelberg'],0lFIys9PvdEJqTWsS7Ac9y,0.68,0.439,2.0,-12.381,1.0,0.0248,0.529,9.33e-05,0.0978,0.653,90.692,237040.0,4.0
96,Controversy,['Prince'],417BgvwuyihreDKPXbp2kS,0.852,0.321,1.0,-17.139,0.0,0.0528,0.00996,0.239,0.0684,0.629,119.378,435333.0,4.0
97,"I Want You, I Need You",['Chris Christian'],1fNqt552Rd4KiHK0fraglz,0.606,0.372,0.0,-9.94,1.0,0.0261,0.452,0.0,0.308,0.363,111.268,220187.0,4.0
98,Twilight,['Electric Light Orchestra'],03ZVEpSeeJfROJW65OHgsf,0.312,0.7,0.0,-10.876,1.0,0.0613,0.43,1.22e-05,0.827,0.199,139.588,221960.0,4.0
99,Sharing The Love,Rufus With Chaka Khan,,,,,,,,,,,,,,
100,"Baby Won't You Dance with Me (Bonus Track) - 12"" Mix",['Vera'],30jKkN3HkSSmyfCN8V06xQ,0.686,0.708,9.0,-8.34,1.0,0.0375,0.000624,0.00826,0.057,0.886,131.41,387250.0,4.0
101,Very Special,['Debra Laws'],6wKAZB2lwOWeqpwquNHThG,0.54,0.523,8.0,-9.358,0.0,0.0563,0.585,0.0,0.0594,0.556,147.322,268173.0,4.0
102,Flying High Again,['Ozzy Osbourne'],3VPcxdwwo9TcjAOYZa5ZrP,0.315,0.938,1.0,-6.264,1.0,0.086,0.00499,5.6e-05,0.19,0.527,125.277,284107.0,4.0
103,John and Mary,['Jaco Pastorius'],4W8xsDeYycGWZXwnFmuTYG,0.439,0.444,1.0,-13.204,1.0,0.0586,0.693,0.0105,0.122,0.408,132.041,653573.0,4.0
104,Bloodstains - Original Version,['Agent Orange'],5E47rKJbS74jyLZaSgb0kS,0.494,0.923,10.0,-7.69,0.0,0.182,0.0962,0.0,0.128,0.577,176.216,113240.0,4.0
105,Hear About It Later - 2015 Remaster,['Van Halen'],3tswCUETEyhBqxvDwfvGs3,0.515,0.815,6.0,-6.349,1.0,0.0397,0.00916,3.39e-06,0.0966,0.618,123.334,272034.0,4.0
106,Kids In America,['Kim Wilde'],1YGZyfvdgZxzipWoWYVKxi,0.557,0.782,4.0,-3.899,1.0,0.0475,0.0953,6.75e-06,0.118,0.305,159.621,205533.0,4.0
107,Edge of Seventeen - 2016 Remaster,['Stevie Nicks'],7L3b6iaVhDVjfo52Hbvh9Z,0.591,0.804,0.0,-7.299,1.0,0.0454,0.327,5.98e-06,0.0818,0.658,111.457,329413.0,4.0
108,Heart Of Glass - Special Mix,['Blondie'],0a4agFmqHXxcZl1nho1BxM,0.694,0.577,4.0,-14.63,1.0,0.0308,0.015,0.00836,0.0853,0.845,114.478,275733.0,4.0
109,That's When I Reach For My Revolver,['Mission Of Burma'],3bSKHihztyH9D1ZyQsoqzI,0.3,0.915,4.0,-5.691,1.0,0.049,0.00194,0.000332,0.147,0.51,147.116,233573.0,4.0
110,A Life of Illusion,['Joe Walsh'],19P4fwkPhE6yVAXApFWDoF,0.692,0.613,2.0,-10.735,1.0,0.0282,0.0407,0.0652,0.094,0.93,120.901,210533.0,4.0
111,Just Between You And Me,['April Wine'],5fsU7AtSTp0zySUf46hwbt,0.511,0.308,7.0,-15.021,1.0,0.0247,0.408,2.2e-05,0.15,0.377,83.546,235560.0,4.0
112,Zodiac,['Zodiaks'],51hV9DFXlZ8aVVd1C29kbt,0.472,0.631,1.0,-14.865,0.0,0.0419,0.00212,0.818,0.113,0.593,144.891,317680.0,4.0
113,Old Flame,['Alabama'],5zyTd9wvMWASK3TDJglmDi,0.672,0.393,5.0,-11.396,1.0,0.0317,0.369,0.0,0.0959,0.644,110.476,193867.0,4.0
114,Give Me Back My Freedom,['Peter Green'],64YOxryPYszWAPRyfpW0GD,0.84,0.568,7.0,-10.274,1.0,0.0576,0.0293,0.138,0.273,0.699,132.875,337493.0,4.0
115,Smiling (Bonus Track),['THRILLS'],6yFSrinNGpDOINT25bVJ1Z,0.332,0.855,5.0,-6.509,1.0,0.048,3.03e-05,0.0034,0.0826,0.147,124.667,204400.0,4.0
116,Jerkin' Back 'N' Forth - 2010 Remaster,['DEVO'],1W9GMLzc3dMZe11t5s273w,0.745,0.821,11.0,-10.189,0.0,0.0426,0.026,0.1,0.182,0.967,136.438,184787.0,4.0
117,What Cha' Gonna Do for Me,['Chaka Khan'],7e176FKv7cq6SG9EXYMLoQ,0.684,0.64,5.0,-9.906,0.0,0.0309,0.221,0.0102,0.179,0.776,106.023,234267.0,4.0
118,Golden Brown,['The Stranglers'],2AX5E86cn9n2dgioZEjirI,0.562,0.383,6.0,-15.474,1.0,0.0304,0.143,0.124,0.138,0.599,93.764,206760.0,3.0
119,Some Days Are Diamonds (Some Days Are Stone),['John Denver'],2egOALV9p8YIu1Lsu45SpQ,0.622,0.383,2.0,-11.868,1.0,0.0289,0.306,8.6e-06,0.0529,0.481,103.877,239387.0,4.0
120,Working Day and Night - Live from the 1981 U.S. Tour,['The Jacksons'],67v0vW8LvZP11UfwLB9lZY,0.627,0.961,1.0,-7.764,1.0,0.0945,0.0191,0.0666,0.831,0.287,138.81,413520.0,4.0
121,Trouble in the Shadows,['Sheena Easton'],4NtRdUF0vOimGmhbRKsbEI,0.653,0.813,5.0,-8.642,1.0,0.0333,0.174,0.0484,0.185,0.753,143.613,195693.0,4.0
122,Give Me the Night,['George Benson'],62GYoGszQfROZswLee6W3O,0.85,0.466,1.0,-15.673,1.0,0.0555,0.314,0.0234,0.129,0.86,109.936,222627.0,4.0
123,Desde Que Tú Te Has Ido - En Directo,['Mocedades'],4qMiaRYDQz4F2T9JD8mOKT,0.653,0.28,11.0,-16.595,1.0,0.0345,0.776,0.0,0.0891,0.402,115.182,180573.0,4.0
124,Attack Of The Zorch Men,['The Meteors'],55KTxYdQTzugtxg2J2QUCz,0.587,0.795,9.0,-8.907,1.0,0.0844,0.0465,0.00747,0.114,0.845,153.835,189267.0,4.0
125,"Cello Concerto No. 1 in C Major, Hob. VIIb:1: II. Adagio","['Franz Joseph Haydn', 'Yo-Yo Ma', 'José-Luis Garcia', 'English Chamber Orchestra']",3cc1BpGtocKOEnROApTv8M,0.0859,0.0653,5.0,-24.541,1.0,0.0572,0.972,0.889,0.0876,0.068,61.538,493800.0,4.0
126,I Can't Say Goodbye To You,['Helen Reddy'],0ELr9zHfJsONOvp6LgDLDg,0.472,0.233,7.0,-15.137,1.0,0.0327,0.737,0.0029,0.116,0.211,135.304,230320.0,4.0
127,El Rayo-X,['David Lindley'],6dGJtOqaSiAOVnsQNU7K3S,0.613,0.689,8.0,-9.265,1.0,0.0249,0.166,0.000488,0.09,0.941,100.861,175800.0,4.0
128,Tomorrow Never Knows - 2015 Remastered,['Phil Collins'],6JtdbEuEME2tGQgWnttTyS,0.227,0.553,1.0,-9.796,1.0,0.0546,0.00652,0.0791,0.0724,0.138,132.06,292160.0,5.0
129,You Can't Kill Rock and Roll,['Ozzy Osbourne'],2Gv8N5uCG9aACVDfEq7Zcv,0.325,0.834,3.0,-7.239,1.0,0.0615,0.017,3.84e-05,0.0772,0.314,135.066,419520.0,4.0
130,Sign Of The Gypsy Queen,['April Wine'],6Wj1rWuBVS08cTuzYnvrei,0.405,0.547,4.0,-14.29,0.0,0.0381,0.111,8.03e-06,0.163,0.406,138.411,257400.0,4.0
131,In The Dark - Remastered,['Billy Squier'],2dgjjOdz8qnGXLos9xbNNV,0.54,0.83,4.0,-4.997,0.0,0.0348,0.151,2.8e-06,0.589,0.553,112.469,250067.0,4.0
132,Savoir Faire,['Sheena Easton'],2PjWri6Ef6oKnWIUSP0Qye,0.688,0.365,0.0,-13.046,1.0,0.0332,0.373,4.37e-06,0.097,0.387,118.867,189653.0,4.0
133,Who's Crying Now,['Journey'],5IK2FtuC0qmHHam9sWFxUI,0.57,0.554,9.0,-9.732,0.0,0.0288,0.0548,0.0,0.139,0.372,122.135,300147.0,4.0
134,Y Por Esa Calle Vive,['Los Baron De Apodaca'],3O0QWIrvnTilEumcyVqY1B,0.678,0.516,5.0,-7.287,1.0,0.0388,0.553,4.64e-06,0.32,0.599,99.72,218013.0,4.0
135,De Niña a Mujer,['Julio Iglesias'],2YhVvYKpwAFM01pCAn0rTW,0.43,0.25,0.0,-17.067,1.0,0.029,0.702,0.0,0.383,0.413,104.387,198200.0,4.0
136,Apopse xanagirisa,['Antonis Zisios'],1N4JivfdWEmkV0mgLZzPSi,0.382,0.532,1.0,-7.79,1.0,0.0425,0.786,0.0044,0.0728,0.832,135.615,292909.0,3.0
137,All My Rowdy Friends (Have Settled Down),"['Hank Williams, Jr.']",2F5lTjxNzxoVP0jRxLSN9Z,0.711,0.542,0.0,-10.319,1.0,0.0287,0.23,5.2e-06,0.28,0.813,127.002,240373.0,4.0
138,The Party's Over (Hopelessly in Love) - Studio Version,['Journey'],2GzFrEj343FZaz1Ae3dDpq,0.625,0.876,7.0,-8.091,1.0,0.0328,0.0338,8.72e-06,0.486,0.71,112.461,222333.0,4.0
139,Below The Funk (Pass The J),['Rick James'],7d06gq5tGUCUNTtiFANjIF,0.794,0.898,2.0,-9.524,1.0,0.18,0.349,0.0,0.0555,0.813,129.027,156133.0,4.0
140,Hold On Tight,['Electric Light Orchestra'],6yBbmHFTxihIDFAerzDMGi,0.439,0.794,7.0,-11.792,1.0,0.0633,0.159,1.69e-06,0.434,0.748,145.056,186600.0,4.0
