,track,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
22,I Could Never Take The Place Of Your Man - 2020 Remaster,['Prince'],1tYLo4i7MAW4OW2J3OpOJD,0.62,0.775,0.0,-9.528,1.0,0.0276,0.0475,0.0348,0.213,0.772,147.804,388896.0,4.0
23,That's What Love Is All About,['Michael Bolton'],3jfNEa2KqRxycjfmsocEih,0.527,0.273,5.0,-15.253,1.0,0.0378,0.792,2.45e-05,0.124,0.17,121.79,237627.0,4.0
24,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",['Eric Carmen'],31H6au3jhblhr6MMJiXnCq,0.712,0.549,5.0,-9.484,1.0,0.0254,0.011,0.0,0.118,0.552,109.882,251067.0,4.0
25,I Want to Be Your Man,['Roger'],3C6xVHlZ8Z7cAzt63xdxH3,0.557,0.607,5.0,-9.316,0.0,0.0551,0.0376,0.0,0.0635,0.457,81.648,249867.0,4.0
26,Power of Love,['Laura Branigan'],431HgPSwQBZOtcEnAFMDyM,0.408,0.581,7.0,-7.926,1.0,0.0365,0.436,0.000239,0.145,0.212,137.028,325253.0,4.0
27,We'll Be Together,['Sting'],4wBls5EkreWBeADdiavNp6,0.776,0.835,0.0,-12.986,1.0,0.035,0.282,0.00025,0.243,0.977,116.548,295560.0,4.0
28,Should've Known Better,"['Richard Marx', 'David Cole']",5j1zOOvkxxe4uZZ2Jgl8r4,0.548,0.704,8.0,-13.061,1.0,0.0402,0.0751,0.00051,0.0463,0.682,169.119,250240.0,4.0
29,Tunnel of Love,['Bruce Springsteen'],2rUHBIfbMBB92n1gSfSqwF,0.587,0.675,5.0,-11.787,1.0,0.0366,0.0501,0.00243,0.479,0.664,116.954,309760.0,4.0
30,I Live For Your Love,['Natalie Cole'],2F5967tZnDS7onX4ZYgjW5,0.335,0.361,6.0,-9.431,1.0,0.0318,0.864,0.115,0.13,0.169,84.526,267067.0,4.0
31,True Faith - 2015 Remaster,['New Order'],5uyJ7fbjk6xZzt5UL5jcQg,0.608,0.924,0.0,-5.919,1.0,0.035,0.261,0.012,0.338,0.948,117.231,252053.0,4.0
32,Say You Will,['Foreigner'],3w1f2yVNCc5SSn3m3F9FjL,0.72,0.72,3.0,-7.383,0.0,0.0264,0.195,0.0,0.0448,0.636,126.04,255653.0,4.0
33,Don't Shed a Tear,['Paul Carrack'],71Rr9TzqLF8NwsexpfyipC,0.644,0.657,11.0,-11.167,0.0,0.0307,0.0609,7.55e-05,0.0498,0.945,109.785,295427.0,4.0
34,Pop Goes The World - Re-Record,['Men Without Hats'],5bO9BtgCnDc27XUM3T4m91,0.664,0.776,0.0,-10.832,1.0,0.0352,0.0145,0.0431,0.0563,0.83,146.0,232625.0,4.0
35,Honestly,['Stryper'],66POKxMki5FryEYtHBZ5GZ,0.446,0.432,3.0,-11.194,1.0,0.0268,0.302,0.00668,0.17,0.129,79.856,247600.0,4.0
36,Motortown,The Kane Gang,,,,,,,,,,,,,,
37,Everywhere - 2017 Remaster,['Fleetwood Mac'],254bXAqt3zP6P50BdQvEsq,0.73,0.487,4.0,-10.991,1.0,0.0303,0.258,0.01,0.0852,0.731,114.965,226653.0,4.0
38,What Have I Done to Deserve This? (with Dusty Springfield) - 2001 Remaster,"['Pet Shop Boys', 'Dusty Springfield']",6SoXgLYqIDiR7Q4Npijwnp,0.712,0.875,5.0,-5.281,1.0,0.0336,0.152,0.00201,0.114,0.915,118.026,263360.0,4.0
39,Push It,['Salt-N-Pepa'],6sT9MWlJManry3EQwf4V80,0.913,0.596,11.0,-12.477,0.0,0.0707,0.00658,0.00349,0.078,0.973,127.215,272133.0,4.0
40,Just like Heaven,['The Cure'],76GlO5H5RT6g7y0gev86Nk,0.43,0.971,9.0,-3.845,1.0,0.0524,0.0271,2.16e-05,0.185,0.764,151.219,212000.0,4.0
41,The One I Love - Remastered 2012,['R.E.M.'],2fdfsGuqb6SBX5ocoBWHUd,0.488,0.84,2.0,-4.626,1.0,0.0356,0.000395,1.21e-06,0.346,0.559,127.862,197800.0,4.0
42,I Think We're Alone Now,['Tiffany'],4uvjOKsp7mSjrDhWdkLPBY,0.752,0.723,7.0,-12.126,1.0,0.0507,0.025,0.00354,0.0212,0.94,130.519,228840.0,4.0
43,I Found Someone,['Cher'],7cm9QkrwSWH0scegcO8XZ2,0.538,0.604,2.0,-10.936,0.0,0.0262,0.557,0.0,0.162,0.373,102.839,223160.0,4.0
44,Can't Stay Away from You,"['Gloria Estefan', 'Miami Sound Machine']",3JeTD3IfCntCx3nLSAv56U,0.577,0.295,2.0,-15.448,1.0,0.044,0.575,7.22e-05,0.0591,0.594,77.938,235760.0,4.0
45,"Pump Up The Volume - UK 12"" Remix",['M/A/R/R/S'],6LERtd1yiclxFH8MHAqr0Q,0.765,0.592,7.0,-15.634,1.0,0.0631,0.000924,0.578,0.0484,0.52,113.236,389067.0,4.0
46,I Don't Mind At All,['Bourgeois Tagg'],32r2PKxfSJhDBSyO702TaO,0.454,0.278,4.0,-15.645,1.0,0.0292,0.625,0.0,0.356,0.376,92.33,153840.0,4.0
47,I Can't Help It,['Bananarama'],3rpjb7tVekteT7iBeRzI5W,0.702,0.983,9.0,-5.904,0.0,0.0543,0.0314,0.0811,0.135,0.64,120.138,210733.0,4.0
48,Skeletons,['Stevie Wonder'],1rSNovBH6dY2BwW6VdepSS,0.82,0.569,1.0,-8.178,1.0,0.0366,0.00506,0.000859,0.0542,0.727,99.843,296720.0,4.0
49,I Do You,['The Jets'],1x3Cgm0OyeembVTCjEEBbC,0.825,0.603,9.0,-8.24,1.0,0.0731,0.114,0.00014,0.0261,0.931,122.203,218200.0,4.0
50,Because Of You,['The Cover Girls'],775XMFgiUiKJqVnRAJCWAP,0.616,0.921,2.0,-5.299,1.0,0.0788,0.00406,2.36e-05,0.343,0.468,122.933,163893.0,4.0
51,Mony Mony,['Billy Idol'],3GfGTJ2xzC0rqKgdjNJLOC,0.701,0.758,1.0,-5.568,1.0,0.0405,0.004,0.0,0.13,0.344,135.188,300213.0,4.0
52,In God's Country,['U2'],1AQYE6CcYKlzM8e9Df5i1g,0.497,0.704,2.0,-8.085,1.0,0.0324,0.0071,6.69e-05,0.783,0.607,125.919,176597.0,4.0
53,You And Me And The Bottle Makes Three Tonight,['Déjà Vu'],7FtORS5qspEVqRGLTgLYwv,0.638,0.799,5.0,-6.399,0.0,0.0404,0.579,6.77e-05,0.257,0.899,111.933,217459.0,4.0
54,"She's Like the Wind (feat. Wendy Fraser) - From ""Dirty Dancing"" Soundtrack","['Patrick Swayze', 'Wendy Fraser']",7BdXRaSlGAzhySfuW3y8h5,0.586,0.331,4.0,-14.677,0.0,0.0295,0.256,1.67e-05,0.18,0.223,124.915,232907.0,4.0
55,853-5937,['Squeeze'],4fgdmao6qyUZRE1M2HapES,0.721,0.433,2.0,-13.231,1.0,0.0275,0.537,0.0,0.179,0.729,103.934,197173.0,4.0
56,I've Been In Love Before,['Cutting Crew'],7yQNqjXp9BAGAppPGkTbYf,0.489,0.568,2.0,-13.329,1.0,0.0281,0.0562,0.0107,0.21,0.86,146.009,308133.0,4.0
57,(Baby Tell Me) Can You Dance,Shanice Wilson,,,,,,,,,,,,,,
58,Lover's Lane,Georgio,,,,,,,,,,,,,,
59,Hot In The City,['Billy Idol'],5LeDMHIZ5YDZ2b1VOcYVcG,0.66,0.897,5.0,-5.558,1.0,0.0257,0.00316,2.25e-05,0.116,0.67,111.193,219133.0,4.0
60,Never Gonna Give You Up,['Rick Astley'],4cOdK2wGLETKBW3PvgPWqT,0.721,0.939,8.0,-11.823,1.0,0.0376,0.115,3.79e-05,0.108,0.914,113.309,213573.0,4.0
61,Hourglass,['Squeeze'],5Y6HTd7VB0O8Aki4EvmB4x,0.732,0.545,5.0,-11.745,1.0,0.031,0.22,0.0,0.323,0.971,125.932,197107.0,4.0
62,Dear Mr. Jesus,Powersource (Solo...Sharon),,,,,,,,,,,,,,
63,Rhythm of Love,['Yes'],7Jgz1CgFVfBmtYJ1lc0UXa,0.572,0.834,2.0,-5.754,1.0,0.0348,0.0405,0.000461,0.139,0.343,124.508,292173.0,4.0
64,Never Thought,['DAN HILL'],7JWHinRov8xzvZKabxQvF5,0.561,0.384,6.0,-13.139,1.0,0.0271,0.408,0.0,0.156,0.327,111.524,212029.0,4.0
65,System of Survival,"['Earth, Wind & Fire']",0PWpenS4tZEHeOlS5Rt67L,0.768,0.706,10.0,-12.976,1.0,0.0446,0.131,0.0006,0.366,0.887,120.92,300360.0,4.0
66,Hot Hot Hot,['Buster Poindexter And His Banshees Of Blue'],2BeFYfKuc0AZGhbeVY78ep,0.591,0.732,0.0,-10.987,1.0,0.183,0.315,0.000116,0.28,0.781,127.619,250000.0,4.0
67,Reason To Live,['KISS'],3onHM3etsRdtbTS7cgwkNb,0.497,0.692,5.0,-7.071,1.0,0.032,0.579,1.98e-05,0.0828,0.48,92.94,240267.0,4.0
68,I Won't Forget You - Remastered,['Poison'],6WmVgLj2htklkU3SZOsItg,0.287,0.84,6.0,-3.947,1.0,0.0404,0.0551,0.0225,0.21,0.648,202.903,214373.0,4.0
69,I Need A Man - Remastered Version,"['Eurythmics', 'Annie Lennox', 'Dave Stewart']",2DlpVY9jR43GlK2M6XYcgM,0.697,0.945,7.0,-4.87,1.0,0.0571,0.0462,1.01e-05,0.0906,0.72,126.329,264333.0,4.0
70,Little Lies - 2017 Remaster,['Fleetwood Mac'],4CoSCPlKNrWli7E5kFtbcl,0.64,0.649,2.0,-10.345,1.0,0.0264,0.216,8.3e-05,0.0551,0.865,124.825,221053.0,4.0
71,Breakout,['Swing Out Sister'],5JsIknb4lyIKQCytjv0Uw5,0.704,0.557,4.0,-12.813,1.0,0.0316,0.175,0.00231,0.0631,0.777,113.194,226453.0,4.0
72,Love Will Find a Way,['Yes'],5B8sDKrg4VN8etjH0vFz40,0.593,0.887,11.0,-7.359,0.0,0.0318,0.195,0.00047,0.332,0.669,118.402,289733.0,4.0
73,Criticize,"[""Alexander O'Neal""]",18ZRmY7kNZQQHpopsSVxwJ,0.659,0.759,11.0,-12.455,0.0,0.0436,0.0792,1.09e-06,0.0564,0.74,116.943,247400.0,4.0
74,U Got The Look - 2020 Remaster,['Prince'],1NAf61L4b3jFgLJhThTQ8B,0.822,0.583,9.0,-11.12,1.0,0.0596,0.108,5.76e-05,0.0553,0.693,122.337,226080.0,4.0
75,"Twilight World - Superb, Superb, Mix",['Swing Out Sister'],52LRCeDADRBJmxqoT562yK,0.762,0.596,8.0,-12.11,0.0,0.0291,0.293,0.1,0.332,0.932,113.17,389387.0,4.0
76,Throwaway,['Mick Jagger'],0QCj7ygKQB5LiMVqNvZuKM,0.623,0.923,9.0,-6.823,1.0,0.066,0.0994,0.00176,0.605,0.7,129.884,303800.0,4.0
77,Brilliant Disguise,['Bruce Springsteen'],0nqbZ17t9v52SCemAm1QP0,0.703,0.726,9.0,-12.438,1.0,0.029,0.152,1.45e-06,0.0319,0.949,126.353,254840.0,4.0
78,In My Dreams,['REO Speedwagon'],5ZeKZBB57EnctaXih6hJvE,0.623,0.38,11.0,-15.221,1.0,0.0309,0.0476,0.0,0.3,0.46,144.882,270227.0,4.0
79,Live My Life - Soul Remix,['Boy George'],4yXv2xk1QUEvldi34AXmLG,0.758,0.768,4.0,-9.293,0.0,0.0711,0.0474,0.0,0.0721,0.576,98.73,253267.0,4.0
80,Rain in the Summertime - Remastered,['The Alarm'],6PiAmx478XYbJKZoCDCjrb,0.531,0.924,10.0,-7.534,1.0,0.0371,0.000246,1.14e-05,0.389,0.615,108.057,314840.0,4.0
81,Burning Like a Flame,['Dokken'],5O5pZhWTQ6VwxU0ZTGX84C,0.488,0.926,7.0,-5.724,1.0,0.0654,0.00165,0.0,0.361,0.401,138.231,284533.0,4.0
82,She's Fly (Extended Version),['Tony Terry'],6Fp16DPgj9bM3EGJpVQF9O,0.69,0.743,10.0,-10.746,0.0,0.0636,0.0217,0.0621,0.0754,0.676,99.739,362293.0,4.0
83,Silent Morning,['Noel'],21brTVDh5Y3B3mA4z5yyaU,0.744,0.815,11.0,-10.885,0.0,0.0378,0.0418,0.000942,0.0326,0.934,116.05,264467.0,4.0
84,Cherokee,['Europe'],2Gah9qQMVdxCZJllU9HmnZ,0.585,0.804,4.0,-6.205,0.0,0.044,0.0246,1.07e-06,0.179,0.673,111.118,252933.0,4.0
85,Someone To Love Me For Me,['Lisa Lisa & Cult Jam'],41cTtrVAv1pzaD4xAk58X9,0.527,0.49,6.0,-11.838,1.0,0.0461,0.671,1.84e-06,0.323,0.347,143.922,291333.0,3.0
86,We've Only Just Begun (The Romance Is Not Over),['Glenn Jones'],4MjiEXoUPAIpAG9EIPtH3c,0.633,0.327,5.0,-14.367,1.0,0.09,0.0673,0.0,0.076,0.633,175.114,357960.0,4.0
87,Lonely Won't Leave Me Alone,['Glenn Medeiros'],0EjkSXPIm1WfCjMrgEpZlH,0.61,0.485,2.0,-12.005,1.0,0.029,0.327,0.0,0.071,0.507,130.945,266893.0,4.0
88,Let Me Be The One,['Exposé'],3h9RfFtjIw2Yb6Blogxnm4,0.66,0.714,1.0,-10.606,0.0,0.0412,0.0335,0.00779,0.311,0.888,105.374,260013.0,4.0
89,What's Too Much,['Smokey Robinson'],6LH38mCJXPW2AFkLqAA1i0,0.813,0.342,8.0,-16.599,0.0,0.051,0.236,0.0,0.0495,0.93,137.74,263200.0,4.0
90,You're All I Need,['Mötley Crüe'],4n4W0yJsGYXzFwStMYMLxj,0.531,0.79,6.0,-5.202,1.0,0.0243,0.114,1.27e-06,0.0355,0.415,92.162,275467.0,4.0
91,Special Way,['Kool & The Gang'],0i74hCilU2AmXjYSbr2N6B,0.617,0.186,6.0,-19.603,1.0,0.0347,0.0287,0.000467,0.0742,0.161,76.015,327800.0,4.0
92,Eagles Fly,['Sammy Hagar'],1bTn7ONbArYvBBVjJA0uar,0.327,0.688,7.0,-11.392,1.0,0.0433,0.09,2.69e-05,0.0673,0.321,185.36,300973.0,4.0
93,It's a Sin - 2001 Remaster,['Pet Shop Boys'],6IDHh3FcwLVcG5NsmpQgg2,0.538,0.86,0.0,-5.916,0.0,0.0435,0.252,0.000527,0.247,0.291,127.153,299307.0,4.0
94,Who Will You Run To,['Heart'],2G7ttyDosjWmunOYsNRm0C,0.601,0.73,2.0,-11.103,1.0,0.0361,0.203,2e-05,0.107,0.684,116.313,246400.0,4.0
95,Never Let Me Down Again - 2006 Remaster,['Depeche Mode'],2H1BmB1b6Px9KJXIUpD03u,0.581,0.886,0.0,-6.505,1.0,0.0324,0.279,0.0297,0.691,0.586,106.067,290493.0,4.0
96,Causing a Commotion,['Madonna'],3sX3c6QUPSAiKf77RZRf5B,0.771,0.749,5.0,-10.628,0.0,0.0401,0.216,0.00184,0.135,0.854,119.875,261667.0,4.0
97,Here I Go Again - 2018 Remaster,['Whitesnake'],1qOU8KzFifXE9YrgjVwYvc,0.292,0.823,7.0,-6.763,1.0,0.0407,0.0117,7.79e-05,0.155,0.244,89.939,275395.0,4.0
98,Don't Tell Me The Time,['Martha Davis'],7j45ne9Kghdv9iodCGmGj9,0.639,0.796,9.0,-5.411,1.0,0.0263,0.0141,1.01e-06,0.21,0.61,121.986,211880.0,4.0
99,Don't Make Me Wait for Love,['Kenny G'],4xbJyF9RDa1VLoZNoCFy1r,0.5,0.489,2.0,-11.428,1.0,0.0299,0.493,0.00013,0.163,0.441,84.284,245773.0,4.0
100,I Want Your Sex - Pts. 1 & 2 Remastered,['George Michael'],1b0slv85eJNkxaDFSHKYJ0,0.812,0.6,10.0,-13.418,0.0,0.0538,0.00509,0.0248,0.0465,0.8,99.189,557293.0,4.0
101,Where Do Broken Hearts Go,['Whitney Houston'],7tLtIZclwLWk54PFAyDv5T,0.462,0.385,2.0,-12.173,1.0,0.0291,0.635,0.0,0.0682,0.244,61.876,277600.0,4.0
102,I Don't Know - Live 1981,['Ozzy Osbourne'],6cpcowQ1kLPehuwFQHxUgp,0.226,0.981,7.0,-5.689,1.0,0.136,0.0282,0.0111,0.891,0.0377,141.697,340933.0,4.0
103,Boyz-N-The-Hood,['Eazy-E'],5RGXoZt1qxmAErdhbyKJKq,0.785,0.479,3.0,-10.247,1.0,0.362,0.0417,3.5e-05,0.334,0.727,87.691,339893.0,4.0
104,When the Children Cry,['White Lion'],4ZCLM74MYhUy80TPiaAuee,0.493,0.242,4.0,-13.593,0.0,0.0291,0.68,0.0,0.071,0.345,130.258,258600.0,4.0
105,And the Beat Goes On,['The Whispers'],7oQ1wkBmYSBEC2x7U08dvn,0.793,0.643,11.0,-7.345,0.0,0.106,0.134,0.00246,0.0361,0.963,114.894,454253.0,4.0
106,Ahora Te Puedes Marchar,['Luis Miguel'],1uKjQoh8JZj9ryuYRhpd7E,0.78,0.877,6.0,-3.683,0.0,0.0427,0.148,2.36e-06,0.0627,0.909,133.263,191973.0,4.0
107,Leave Me Alone - 2012 Remaster,['Michael Jackson'],2jQfozDpitT8lVEYoOjmeR,0.85,0.957,4.0,-3.991,1.0,0.113,0.393,0.00292,0.0764,0.609,123.589,280360.0,4.0
108,And I Love You So,['Perry Como'],1naVD19eofGpFf6wosmHIe,0.415,0.22,8.0,-17.47,1.0,0.0261,0.878,0.651,0.125,0.268,90.267,197627.0,4.0
109,Fishin' in the Dark,['Nitty Gritty Dirt Band'],7lJbTVbDEMa3w7NFamrwdq,0.771,0.283,2.0,-16.326,1.0,0.0444,0.198,0.0,0.0888,0.906,77.756,202787.0,4.0
110,Make It Last Forever (with Jacci McGhee),"['Keith Sweat', 'Jacci McGhee']",7vVIj8Tm1wCawjvwVZdeLD,0.494,0.511,4.0,-12.054,0.0,0.0825,0.0325,0.0,0.641,0.506,168.255,296400.0,4.0
111,"Is It Really so Strange? - John Peel session, 12/2/86",['The Smiths'],4nZYj9yVJFb0yd58kxmcXv,0.525,0.891,9.0,-4.832,1.0,0.0319,0.00288,0.0322,0.0903,0.498,133.272,188013.0,4.0
112,Love Me Like You Used To,['Tanya Tucker'],3PkASUKHoNOWzGmDkwnnG5,0.58,0.155,10.0,-17.386,1.0,0.0278,0.729,0.0,0.0859,0.479,89.339,229600.0,4.0
113,Smooth Criminal - 2012 Remaster,['Michael Jackson'],2bCQHF9gdG5BNDVuEIEnNk,0.853,0.981,8.0,-3.947,1.0,0.0751,0.247,0.468,0.306,0.595,118.193,257760.0,4.0
114,He Stopped Loving Her Today,['George Jones'],6qMgx8ys4MNNxypaIvbG0i,0.43,0.173,8.0,-18.597,1.0,0.0321,0.594,0.000111,0.224,0.365,72.103,195333.0,4.0
115,Heart And Soul,"[""T'Pau""]",5kv4uJENk4nWUIzgYoz7SI,0.457,0.667,5.0,-8.723,1.0,0.0361,0.405,0.0,0.092,0.6,179.853,256373.0,4.0
116,Tristesses de la Lune,['Celtic Frost'],5PHByH6SPD1P5vyiiyocW6,0.214,0.334,0.0,-10.427,1.0,0.0349,0.911,0.000634,0.375,0.143,74.085,179733.0,3.0
117,Who's Gonna Fill Their Shoes,['George Jones'],4wDpjRQOvOHXE9AtNWpdVQ,0.441,0.262,4.0,-13.435,1.0,0.0301,0.672,0.0,0.133,0.317,138.327,195133.0,4.0
118,Still of the Night - 2018 Remaster,['Whitesnake'],40GS2O35HIqhOVCFZZTfFF,0.334,0.854,4.0,-7.531,0.0,0.0494,0.00235,0.00114,0.158,0.284,100.175,397768.0,4.0
119,David & Goliath 4 X,['Skip Kid Count'],17qt6RT43vSEaDiRkpLVV1,0.947,0.646,2.0,-6.727,1.0,0.0487,0.532,0.0,0.069,0.973,100.553,112158.0,4.0
120,From A Jack To A King,['Ricky Van Shelton'],2TScNFVGQ6PQS9cGLMyULI,0.397,0.419,2.0,-9.574,1.0,0.0319,0.373,0.0,0.288,0.705,200.677,141307.0,4.0
121,With Or Without You - Remastered,['U2'],2x45xqISlmmDJqxOqr8BuS,0.538,0.432,2.0,-11.882,1.0,0.0295,0.000185,0.309,0.139,0.116,110.181,295520.0,4.0
122,Why Can't I Be You?,['The Cure'],3RcrFgETR1QGjzV6ZzIRBy,0.629,0.949,0.0,-4.664,0.0,0.048,0.461,8.56e-06,0.0522,0.719,107.798,194133.0,4.0
123,Chapel Of Love,['The Dixie Cups'],0SMRck5oZi9hc16L6FuRF6,0.54,0.365,6.0,-13.56,0.0,0.0342,0.395,0.0,0.131,0.588,123.051,167773.0,4.0
124,The Inevitable Factor,['Celtic Frost'],4Qg5Ztcyf2XXubSOQeOYna,0.291,0.882,7.0,-9.839,1.0,0.0746,1.77e-05,0.0135,0.0551,0.438,119.52,278667.0,4.0
125,I Know You Got Soul,['Eric B. & Rakim'],5D2lp16FQ0VIfLGRDn5jcG,0.89,0.86,6.0,-8.755,0.0,0.231,0.0659,0.000175,0.319,0.763,104.054,284467.0,4.0
126,You And Me Against The World,['Helen Reddy'],26WupilYCvGn1OEX2CqKjN,0.384,0.283,9.0,-15.493,1.0,0.0288,0.544,1.09e-06,0.154,0.259,78.568,191707.0,4.0
127,A Mover la Colita,['Wilfrido Vargas'],1KhcGUG4W3972WwaOoB0DO,0.615,0.593,0.0,-14.058,0.0,0.0992,0.368,1.4e-06,0.0623,0.895,129.213,223060.0,4.0
128,Eighteen Wheels And A Dozen Roses,['Kathy Mattea'],6EGRx5TVuHAsmy3JKb8SRC,0.647,0.6,8.0,-13.625,1.0,0.0261,0.0684,0.000112,0.0738,0.961,139.274,203400.0,4.0
129,Coming Around Again,['Carly Simon'],58Ga5VQlZMnCUV6ZRqf76k,0.631,0.363,5.0,-14.331,1.0,0.0336,0.632,4.64e-05,0.084,0.266,138.367,219160.0,4.0
130,Back It Up,['Nils Lofgren'],3zhnCqD5ZcYNkhjFMjBaCC,0.659,0.543,11.0,-13.04,0.0,0.0466,0.027,2.39e-05,0.239,0.861,130.804,141867.0,4.0
131,Just like Heaven - 2006 Remaster,['The Cure'],1KSkVwl54ghzE1jSbsVNBr,0.442,0.935,9.0,-6.903,1.0,0.0424,0.0524,0.000307,0.188,0.514,151.448,212013.0,4.0
132,Need a Little Time off for Bad Behavior,['David Allan Coe'],2XuG6qXo9WZHn9O2QUxeTM,0.616,0.686,10.0,-7.365,1.0,0.0285,0.257,1.47e-06,0.19,0.819,90.805,180067.0,4.0
133,Cry Little Sister - Theme from ''Lost Boys'',['Gerard McMann'],1IA1bevX8DfUY86sN3o3CH,0.467,0.495,2.0,-15.455,0.0,0.0516,0.161,0.0171,0.0714,0.448,146.016,286133.0,4.0
134,Rex Irae (Requiem),['Celtic Frost'],5gWhhJ2EZmZ8GsvNSapNHX,0.194,0.844,7.0,-8.556,1.0,0.0708,0.00657,7.06e-05,0.247,0.227,88.604,358893.0,4.0
135,Man in the Mirror - 2012 Remaster,['Michael Jackson'],1kiNatIrwDusOZfR29W0LJ,0.808,0.812,8.0,-5.012,1.0,0.0381,0.52,7.91e-05,0.134,0.269,100.331,318680.0,4.0
