,track,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
46,Like I Love You,['Justin Timberlake'],6W2Ef5Ph6ILTUAedoQ3QIv,0.853,0.811,6,-4.927,0,0.0646,0.0439,0.000307,0.0703,0.9,114.964,283627,4
47,All My Life,['Foo Fighters'],6tsojOQ5wHaIjKqIryLZK6,0.577,0.604,5,-5.703,1,0.0495,0.000218,0.000579,0.477,0.637,167.719,263440,4
48,Fall Into Me,['Emerson Drive'],2bVFvGBU2ihWJgMRPcav5r,0.501,0.813,2,-5.01,1,0.0342,0.238,0,0.39,0.595,96.986,168867,4
49,Make It Clap (feat. Sean Paul & Spliff Starr) - Remix Album Version,"['Busta Rhymes', 'Sean Paul', 'Spliff Starr']",6NM525U7IB4Zhpn8d921uX,0.736,0.741,1,-4.458,0,0.392,0.0691,0,0.053,0.95,121.328,243040,5
50,Talkin' To Me (Edit),['Amerie'],72Oh7sKJUEINkQnoPO4kHS,0.744,0.406,8,-6.378,0,0.0722,0.113,0,0.0316,0.725,89.942,234707,4
51,Gossip Folks,"Missy ""Misdemeanor"" Elliott Featuring Ludacris",75DjPjiIp2fvJDjtt41Jfs,0.707,0.538,0,-5.264,1,0.505,0.362,0,0.317,0.439,121.732,234893,4
52,Always,['Saliva'],7kpa6MWRrPaF3b6C0DgioK,0.363,0.906,1,-4.415,1,0.0615,0.0122,0,0.172,0.371,181.964,231200,4
53,The Baby,['Blake Shelton'],3ABB9ZDbKhAH5iBYp4bE4x,0.502,0.533,4,-6.983,1,0.0263,0.312,0,0.277,0.281,86.406,234733,4
54,I Just Wanna Be Mad,['Terri Clark'],3BcCqaxGznRqmB1BIerea2,0.574,0.896,10,-4.478,1,0.0393,0.0654,0,0.31,0.731,99.974,206400,4
55,The Red,['Chevelle'],1gyee1JuFFiP476LQpRMYU,0.509,0.843,1,-3.318,0,0.0488,0.000671,0.000803,0.348,0.332,140.055,238400,3
56,You Know You're Right,['Nirvana'],5O8L4I2S4izFGDjvP7xAKv,0.289,0.716,5,-6.53,0,0.106,0.0407,0.00123,0.135,0.344,168.049,217000,4
57,React (feat. Redman),"['Erick Sermon', 'Redman']",4psCG36I4hy1h3qgG6o03m,0.584,0.894,9,-1.605,0,0.429,0.176,0,0.169,0.786,94.383,217840,4
58,I Care 4 U,['Aaliyah'],571hGNRyAR4klC9WpvOWg1,0.473,0.449,0,-7.579,0,0.0474,0.796,0.000244,0.106,0.27,138.859,273840,3
59,A Lot of Things Different,['Kenny Chesney'],1Hy3tvcg6l5o4codLnOC8f,0.589,0.279,2,-13.693,1,0.0285,0.129,0.0192,0.149,0.212,74.847,283867,4
60,Stole,['Kelly Rowland'],4CTX9iU2a0Q9vM2T4YMUQL,0.649,0.718,7,-4.984,0,0.0594,0.00676,4.26E-06,0.174,0.477,79.993,249293,4
61,Red Rag Top,Tim McGraw,5xErd5QhOvTKFU7l8dffWC,0.551,0.671,7,-7.888,1,0.0286,0.191,2.49E-06,0.202,0.561,77.066,283560,4
62,Sk8er Boi,['Avril Lavigne'],00Mb3DuaIH1kjrwOku9CGU,0.487,0.9,0,-4.417,1,0.0482,6.79E-05,0,0.358,0.484,149.937,204000,4
63,Fine Again,['Seether'],4eTIe5eqds88bA9ua6p5p6,0.442,0.855,6,-2.985,0,0.0288,0.00049,0.0137,0.273,0.363,175.543,243640,4
64,Don't Know Why,['Norah Jones'],6ybViy2qrO9sIi41EgRJgx,0.732,0.198,5,-11.775,1,0.028,0.883,1.10E-05,0.0659,0.618,88.174,186147,4
65,Tell Me,['Smilez and Southstar'],7aXXjA800sXYKpM8D9pCVT,0.693,0.88,11,-3.228,0,0.0661,0.0901,0,0.211,0.397,88.088,278800,4
66,You Can't Hide Beautiful,['Aaron Lines'],0RZcHTeLsymGyBd3hDarCm,0.448,0.572,5,-9.351,1,0.0292,0.186,0,0.151,0.303,157.979,230800,4
67,Bother,['Stone Sour'],0AfIsqZ4gTUg9CwwW2jLeK,0.272,0.281,1,-7.634,1,0.0287,0.388,2.29E-05,0.158,0.141,89.914,240400,4
68,No One Knows,['Queens of the Stone Age'],6NvRxjfYkkT2SpirAlmsjH,0.507,0.588,0,-4.881,1,0.0641,0.0359,0.000129,0.373,0.637,170.889,278707,4
69,Sick Of Being Lonely,['Field Mob'],0rBzABScu9c6D1Juislm2z,0.692,0.921,8,-4.853,1,0.105,0.0016,2.05E-05,0.299,0.856,173.837,229160,4
70,Spin,['Lifehouse'],6iOPGPuPhlU1fBgPgZe34z,0.467,0.893,1,-3.514,1,0.0556,0.00027,0.000147,0.0541,0.328,134.772,291600,4
71,Prayer,['Disturbed'],3HGctlDltHdllOSTogGKhJ,0.65,0.914,9,-4.672,1,0.0716,0.000642,1.23E-06,0.0251,0.586,99.107,218973,4
72,How You Gonna Act Like That,['Tyrese'],3OUApyz3jDB3syGUNGqB1d,0.733,0.521,3,-3.657,0,0.0457,0.107,0,0.0692,0.525,112.913,294693,4
73,Dirrty (feat. Redman),"['Christina Aguilera', 'Redman']",59ZTxQo8rBycIXPLUIKvE2,0.64,0.889,2,-3.073,1,0.322,0.107,0,0.339,0.436,99.931,298853,4
74,Cochise,['Audioslave'],1TDk2Jmi4dVZhm2dum3Jim,0.452,0.873,9,-4.867,1,0.0613,0.000519,0,0.0592,0.433,80.473,222027,4
75,Thug Lovin',"['Ja Rule', 'Bobby Brown']",2EhZdDMJBk529B7I57vJb8,0.769,0.685,1,-5.648,1,0.177,0.133,0,0.667,0.771,93.043,290387,4
76,The Zephyr Song,['Red Hot Chili Peppers'],1ndGB6rvxKYN9seCYO1dTF,0.725,0.803,2,-4.083,1,0.0337,0.013,3.66E-05,0.0891,0.403,117.391,231933,4
77,Man To Man - Album Version/Remix,['Gary Allan'],0YmlrCG5yGehEJgVycbG9g,0.59,0.867,10,-6.4,1,0.0397,0.0117,6.42E-06,0.232,0.6,111.655,223107,4
78,A Moment Like This,['Kelly Clarkson'],4kvdX9zzsix7jYHsRVkVUH,0.414,0.572,8,-3.918,1,0.0311,0.163,0,0.115,0.16,145.184,228280,4
79,One Of Those Days,['Whitney Houston'],4qoRtBttExNQ8eguqiYsRg,0.679,0.708,0,-3.844,1,0.0818,0.312,0,0.0878,0.82,91.983,255733,4
80,In a Little While,['Uncle Kracker'],7whM5VFdH5ddvNYO7HIfvs,0.596,0.935,2,-2.412,1,0.0741,0.127,0,0.294,0.912,205.984,249760,4
81,Come Close To Me,Common Featuring Mary J. Blige,6FCTIAvrM2X6dj7LevdHEN,0.656,0.431,5,-9.962,0,0.231,0.0461,0.918,0.0491,0.812,84.052,269880,4
82,Through The Rain,['Mariah Carey'],0mvtBgpiAg6fPg7ec7lxE9,0.508,0.318,8,-9.911,1,0.0365,0.759,0,0.184,0.141,122.04,288640,4
83,Somewhere Out There,['Our Lady Peace'],6fQJg7MdQssgZJDhTJtFtd,0.388,0.746,1,-5.306,1,0.0317,0.000555,0,0.0719,0.459,159.707,251333,4
84,All The Things She Said,['t.A.T.u.'],4bJygwUKrRgq1stlNXcgMg,0.603,0.834,5,-5.766,0,0.0417,0.0411,0.00609,0.105,0.376,89.957,214440,4
85,Cry,['Faith Hill'],6mJMvtuCMZt4XXNs5zw1zx,0.512,0.645,8,-5.631,1,0.029,0.141,0,0.0987,0.283,111.015,226307,3
86,Thug Holiday,"['Trick Daddy', 'LaTocha Scott']",10TfdwQqSz1DzJirOAcqZI,0.767,0.654,1,-9.088,0,0.289,0.372,0,0.147,0.546,138.062,294067,4
87,Girl Talk - Radio Mix,['TLC'],7jxIiMcf07sFSMlziXLWNI,0.882,0.671,2,-5.161,1,0.126,0.171,0,0.0988,0.34,95.018,214760,4
88,Rock the Party,['Benzino'],0yORE7Aw2erLpuYlws1SJJ,0.843,0.871,10,-5.796,0,0.142,0.29,0,0.0934,0.723,101.03,227933,4
89,From Tha Chuuuch To Da Palace,Snoop Dogg,3dVRdoxPN20V8w0KDxWtIC,0.78,0.675,1,-5.568,1,0.279,0.257,0,0.0808,0.681,96.88,285787,4
90,Come into My World - Radio Edit [Radio Edit],['Kylie Minogue'],39DW02MW41A8bBIxH7nT1V,0.603,0.835,3,-7.303,0,0.0282,0.0294,0.149,0.0906,0.822,124.994,246867,4
91,I'm Gonna Getcha Good,['Shania Twain'],3wimPgsJv0hEgP5A3sQ7Ag,0.723,0.789,1,-4.813,1,0.0302,0.0441,0,0.0612,0.946,124.013,269400,4
92,Hit the Freeway (feat. Loon) - Radio Version with Rap,"['Toni Braxton', 'Loon']",183rFHy125HinXrxjTMx0b,0.799,0.708,7,-3.833,1,0.114,0.0208,8.69E-06,0.115,0.82,96.954,228560,4
93,Blowin' Me Up (With Her Love),['JC Chasez'],5nOMJVZ4rsY5PpYiKD15BS,0.785,0.783,2,-3.982,1,0.187,0.00877,0.00454,0.072,0.592,98.132,290200,4
94,Single For The Rest Of My Life,['Isyss'],5ntkgBVRkW8BZ1cr0acKLD,0.721,0.717,6,-8.095,1,0.0394,0.0796,0.00411,0.334,0.805,147.655,235636,4
95,Breathe,"['Télépopmusik', 'Angela McCluskey']",0uKrhHBDUQ4w5fv4qwOubP,0.684,0.684,1,-13.337,1,0.0418,0.385,0.29,0.106,0.616,113.988,282240,4
96,Goodbye to You,['Michelle Branch'],6NSJOIyKYcRZh28Kf0URTw,0.504,0.556,8,-6.19,1,0.0263,0.288,0.000246,0.173,0.276,81.008,251200,4
97,These Are The Days - Radio Edit & Album Version,['O-Town'],4Mem5PZWPaqQ7X1bGysNxl,0.598,0.627,9,-6.323,1,0.038,0.000968,0,0.0626,0.432,119.991,263933,4
98,Every River,['Brooks & Dunn'],7hAUQNn3k9QZFjtqnWzq8b,0.553,0.903,6,-6.131,1,0.0807,0.132,0.000716,0.422,0.312,124.984,209027,4
99,My Town,['Montgomery Gentry'],5M8oqeozsjPMSXbkjo0SyD,0.511,0.846,2,-6.677,1,0.0531,0.00258,0,0.0777,0.528,93.848,285587,4
100,"I'm Still Here (Jim's Theme) - From ""Treasure Planet""/Soundtrack Version",['John Rzeznik'],6BfOhpHADzrvKN2kMPTMPv,0.531,0.597,9,-9.004,1,0.0324,0.000403,0.00105,0.063,0.33,110.791,251467,3
101,Ghostwriter,['RJD2'],5Nn2Dj7OQsGL6pgQ9iIzPp,0.747,0.68,1,-6.187,1,0.0346,0.0107,0.803,0.0964,0.594,93.804,317933,4
102,I Need A Girl PT II - Album Version (Edited),"['Diddy', 'Ginuwine', 'Loon', 'Mario Winans', 'Tammy Ruggieri']",3nc26BadAx1ovvrzxcj80x,0.926,0.512,1,-6.179,1,0.254,0.407,0,0.031,0.749,100.037,286067,4
103,All I Have,"['LL Cool J', 'Jennifer Lopez']",1RQE33QW6K4YFKGPLHjbcC,0.707,0.655,1,-5.704,1,0.103,0.264,0,0.126,0.415,83.087,254373,4
104,Forever And For Always,['Shania Twain'],5eQtR62IZ8P8qZM2pSD9Ip,0.469,0.722,6,-4.806,1,0.0326,0.232,0,0.123,0.529,85.984,283000,4
105,I'm Not In Love,['10cc'],1A6Kwtsg3JWKU2KWM2udpM,0.394,0.663,4,-11.117,1,0.0601,0.678,0.00156,0.212,0.21,133.464,368227,4
106,Are You That Somebody,['Aaliyah'],3PqAnW2bB5TQnMoBivyFOb,0.85,0.657,9,-7.078,0,0.166,0.14,0.0192,0.0939,0.843,137.971,265667,4
107,No Me Queda Más,['Selena'],3xW3exLpM6NTHdp2wkg1LR,0.5,0.523,2,-8.725,1,0.0369,0.535,0,0.0999,0.597,95.169,199200,4
108,In My Place,['Coldplay'],2nvC4i2aMo4CzRjRflysah,0.424,0.588,9,-5.455,1,0.0278,0.0553,4.95E-06,0.298,0.193,144.636,226680,4
109,I Gotta Find Peace of Mind - Live,['Ms. Lauryn Hill'],6ocxCGYgcmZhCeTT1yuNkt,0.495,0.505,7,-10.034,1,0.409,0.813,2.01E-06,0.117,0.657,173.612,558973,4
110,Do You Realize??,['The Flaming Lips'],2DFRFqWNahKtFD112H2iEZ,0.464,0.797,0,-5.244,1,0.0333,0.006,0.000304,0.392,0.547,129.964,213173,4
111,Sunday Morning,['Maroon 5'],5qII2n90lVdPDcgXEEVHNy,0.608,0.768,0,-5.227,1,0.0475,0.0913,0,0.0629,0.809,88.059,244880,4
112,Dulce Mujercita,['Los Angeles De Charly'],2GjokMnSVdkNXzuk6uL090,0.688,0.563,10,-4.309,1,0.0292,0.21,0,0.125,0.768,76.204,190773,4
113,The Best Of Me,['The Starting Line'],1Up4RdOBpChNDytatxKDXP,0.533,0.802,4,-4.212,1,0.0384,0.001,0,0.314,0.293,106.969,258267,4
114,Vampires Will Never Hurt You,['My Chemical Romance'],7J4uwuiyWB7BqIcyNdcVRl,0.327,0.963,4,-8.871,0,0.174,0.0118,0,0.176,0.199,98.416,326507,4
115,Devi Prayer,['Craig Pruess & Ananda'],3fujO0PLd0MoerzZeq1n2X,0.182,0.0755,10,-18.467,1,0.0405,0.993,0.069,0.0824,0.0425,135.333,1283747,1
116,If You're Not The One,['Daniel Bedingfield'],4gJoAvFpDvaeqm2EKYGmhb,0.687,0.537,10,-7.639,1,0.0305,0.561,0,0.107,0.264,120.023,257160,4
117,Dragostea Din Tei,['O-Zone'],4nnHlGaBwJHb1rBetqj0Yl,0.812,0.968,0,-3.758,1,0.0421,0.161,0,0.0661,0.706,130.093,213920,4
118,Rabbit Run,['Eminem'],30KKYkJ0lonfKI2eaLACnZ,0.563,0.842,6,-3.639,0,0.319,0.0026,0,0.16,0.336,95.392,190067,4
119,Let The Sunshine In,['Galt MacDermot'],2QK3MvIBtg6ofQXzx71soX,0.511,0.654,11,-10.068,0,0.0282,0.19,0.0145,0.0786,0.945,106.533,159160,4
120,Sing For The Moment,['Eminem'],3CpoeW0cZSDzIRv5z34F87,0.668,0.824,5,-4.164,0,0.137,0.0017,3.05E-06,0.0426,0.185,163.961,339547,4
121,Away From The Sun,['3 Doors Down'],3THdexHRmED4euIY91Zrxc,0.541,0.677,0,-6.211,1,0.0271,0.0244,0,0.0854,0.237,131.922,232067,4
122,Come Away With Me,['Norah Jones'],0Cvjlph1WGbwZY1PlMEtJY,0.363,0.129,0,-14.304,1,0.0322,0.904,1.52E-06,0.157,0.147,80.367,198147,3
123,De Uno y De Todos Los Modos - Version Bolero,['Palomo'],6DkNnb8nBR1uuqaSVWQgfm,0.634,0.45,0,-8.335,1,0.0327,0.359,6.79E-06,0.0937,0.367,83.853,233707,4
124,Nueve y Quince - 9: 15,['Aventura'],1LitgN2tFmNVEtLY6qh5SZ,0.898,0.579,6,-7.947,1,0.0458,0.353,4.17E-05,0.0441,0.961,122.248,264040,4
125,"He Mele No Lilo - From ""Lilo & Stitch""/Soundtrack Version","[""Mark Keali'i Ho'omalu"", ""Kamehameha Schools Children's Chorus""]",3G9ZnSjGYyHx7e221v0qse,0.73,0.331,2,-12.427,1,0.0429,0.46,0.000286,0.104,0.394,126.592,148133,4
126,Cute Without The 'E' (Cut From The Team) - Remastered,['Taking Back Sunday'],6OyKBwLzq4h15XmxeWf5n4,0.398,0.89,1,-2.248,0,0.0473,0.0252,0,0.0472,0.572,95.095,212938,4
127,X Files,['TV Themes'],7EpoeKjtxThtWkkrpVj4fH,0.375,0.553,4,-11.416,0,0.0495,0.242,0.809,0.184,0.0425,179.82,204400,3
128,Babuji Zara Dheere Chalo,"['Sandeep Chowta', 'Sukhwinder Singh', 'Sonu Kakkar']",6tBw0YriaKSzUr5M8xXH2H,0.481,0.881,1,-6.014,1,0.241,0.097,0,0.112,0.754,150.04,299013,4
129,Keep Fishin',['Weezer'],1ljTFrbwY1ojpfd6bAmPTZ,0.354,0.773,4,-5.37,1,0.0469,7.82E-05,5.63E-05,0.127,0.721,131.569,172267,4
130,Quise,['Duelo'],7GruDI1IfSMW91XgedPTpq,0.519,0.681,0,-7.392,0,0.102,0.344,1.27E-06,0.252,0.743,175.213,182040,4
131,"Vivaldi: Gloria in D Major, RV 589: X. Qui sedes ad dexteram Patris","['Antonio Vivaldi', ""Choir of King's College, Cambridge"", 'Academy of Ancient Music', 'Michael Chance', 'Stephen Cleobury']",0TryiRW7DWO1bqbqaAgOBU,0.453,0.0631,10,-21.924,0,0.0347,0.951,0.0701,0.209,0.394,101.045,144400,4
132,My Name (feat. Eminem & Nate Dogg),"['Xzibit', 'Eminem', 'Nate Dogg']",24S7rWWB6ohk2j5ABrm5DJ,0.841,0.739,11,-5.111,0,0.206,0.151,5.90E-05,0.0897,0.571,85.891,272507,4
133,Two Hits and the Joint Turned Brown,['Yonder Mountain String Band'],2N4DwqxLsZdYQNZmCVPpG6,0.675,0.63,2,-8.582,1,0.0624,0.668,3.61E-05,0.163,0.779,87.664,218040,4
134,California - Tchad Blake Mix,['Phantom Planet'],497Fkp3gRiGrRMoqBTDudr,0.4,0.805,4,-7.305,1,0.0407,0.0387,5.40E-05,0.109,0.324,158.459,193933,4
135,I Woke Up In A Car,['Something Corporate'],3kaK1EohdhDXT5ICBMRGkz,0.55,0.908,1,-6.067,1,0.0345,0.00578,0.000257,0.0904,0.539,107.031,252867,4
136,My Bloody Valentine,['Good Charlotte'],3tAVOTf1AqN3vBpkocy7MA,0.418,0.843,9,-4.658,1,0.05,0.00784,0,0.293,0.476,89.164,234507,4
137,Corcovado (Quiet Nights Of Quiet Stars),"['Stan Getz', 'João Gilberto', 'Astrud Gilberto', 'Antônio Carlos Jobim']",204tfkWrfEkzlG6H0iF46C,0.526,0.129,9,-16.818,0,0.0456,0.958,0.000704,0.144,0.335,128.908,253467,4
138,Zerospace,['Kidneythieves'],3er7AewOXPllKvsAaCpwQ3,0.554,0.849,1,-5.718,0,0.0902,0.00106,0.481,0.176,0.44,180.055,230400,4
139,Enth E Nd (Kutmasta Kurt Reanimation) [feat. Motion Man],"['Linkin Park', 'Motion Man']",50xYqUTVCvoqRLuyWFuG3r,0.752,0.796,6,-7.536,1,0.0503,0.00498,0.000245,0.471,0.887,104.992,243613,4
140,We Ready,['Archie Eversole'],1djfwy9FvafpK4KhznjjeI,0.756,0.532,6,-6.508,0,0.0934,0.072,0,0.0579,0.869,149.975,232480,4
141,Dígale,['David Bisbal'],5OKrgU6UuGMp4sGRxv1JH2,0.57,0.474,2,-6.809,1,0.0296,0.595,0,0.143,0.299,130.103,262440,4
142,Say Goodbye Hollywood,['Eminem'],288e3FhmVuCqPmNEfAH0h6,0.717,0.664,9,-5.023,0,0.205,0.0529,0,0.096,0.717,94.331,272840,4
143,My Dad's Gone Crazy,"['Eminem', 'Hailie Jade']",3F14hbIqy1JKKLTb1mzdYV,0.73,0.698,7,-5.089,1,0.508,0.0986,0,0.322,0.711,176.146,267013,4
